year,week_number,count_type,subtotal_sum,parish_sum,difference,absolute_difference,arithmetic_error,legible_only,legible
1695,11,buried,384,384,0,0,False,False,True
1695,11,plague,0,0,0,0,False,False,True
1695,12,buried,398,397,1,1,True,False,True
1695,12,plague,0,0,0,0,False,False,True
1695,13,buried,864,860,4,4,True,False,True
1695,13,plague,0,0,0,0,False,False,True
1695,14,buried,390,390,0,0,False,False,True
1695,14,plague,0,0,0,0,False,False,True
1695,15,buried,430,430,0,0,False,False,True
1695,15,plague,0,0,0,0,False,False,True
1695,16,buried,433,433,0,0,False,False,True
1695,16,plague,0,0,0,0,False,False,True
1695,17,buried,468,468,0,0,False,False,True
1695,17,plague,0,0,0,0,False,False,True
1695,18,buried,405,409,-4,4,True,False,False
1695,18,plague,0,0,0,0,False,False,False
1695,19,buried,371,371,0,0,False,False,True
1695,19,plague,0,0,0,0,False,False,True
1695,20,buried,367,369,-2,2,True,False,True
1695,20,plague,0,0,0,0,False,False,True
1695,21,buried,358,348,10,10,True,False,True
1695,21,plague,0,0,0,0,False,False,True
1695,22,buried,386,386,0,0,False,False,True
1695,22,plague,0,0,0,0,False,False,True
1695,23,buried,378,382,-4,4,True,False,True
1695,23,plague,0,0,0,0,False,False,True
1695,24,buried,383,383,0,0,False,False,True
1695,24,plague,0,0,0,0,False,False,True
1695,25,buried,350,350,0,0,False,False,True
1695,25,plague,0,0,0,0,False,False,True
1695,26,buried,391,391,0,0,False,False,True
1695,26,plague,0,0,0,0,False,False,True
1695,27,buried,350,350,0,0,False,False,True
1695,27,plague,0,0,0,0,False,False,True
1695,28,buried,351,351,0,0,False,False,True
1695,28,plague,0,0,0,0,False,False,True
1695,29,buried,329,337,-8,8,True,False,True
1695,29,plague,0,0,0,0,False,False,True
1695,30,buried,338,338,0,0,False,False,True
1695,30,plague,0,0,0,0,False,False,True
1695,31,buried,305,305,0,0,False,False,True
1695,31,plague,0,0,0,0,False,False,True
1695,32,buried,286,286,0,0,False,False,True
1695,32,plague,0,0,0,0,False,False,True
1695,33,buried,319,320,-1,1,True,False,True
1695,33,plague,0,0,0,0,False,False,True
1695,34,buried,326,326,0,0,False,False,True
1695,34,plague,0,0,0,0,False,False,True
1695,35,buried,305,305,0,0,False,False,True
1695,35,plague,0,0,0,0,False,False,True
1695,36,buried,300,300,0,0,False,False,True
1695,36,plague,0,0,0,0,False,False,True
1695,37,buried,304,305,-1,1,True,False,True
1695,37,plague,0,0,0,0,False,False,True
1695,38,buried,325,325,0,0,False,False,False
1695,38,plague,0,0,0,0,False,False,False
1695,39,buried,310,310,0,0,False,False,False
1695,39,plague,0,0,0,0,False,False,False
1695,40,buried,272,272,0,0,False,False,False
1695,40,plague,0,0,0,0,False,False,False
1695,41,buried,274,274,0,0,False,False,False
1695,41,plague,0,0,0,0,False,False,False
1695,42,buried,328,328,0,0,False,False,True
1695,42,plague,0,0,0,0,False,False,True
1695,43,buried,293,293,0,0,False,False,True
1695,43,plague,0,0,0,0,False,False,True
1695,44,buried,279,279,0,0,False,False,True
1695,44,plague,0,0,0,0,False,False,True
1695,45,buried,302,302,0,0,False,False,True
1695,45,plague,0,0,0,0,False,False,True
1695,46,buried,313,313,0,0,False,False,False
1695,46,plague,0,0,0,0,False,False,False
1695,47,buried,329,329,0,0,False,False,True
1695,47,plague,0,0,0,0,False,False,True
1695,48,buried,332,332,0,0,False,False,True
1695,48,plague,0,0,0,0,False,False,True
1695,49,buried,371,372,-1,1,True,False,False
1695,49,plague,0,0,0,0,False,False,False
1695,50,buried,329,329,0,0,False,False,True
1695,50,plague,0,0,0,0,False,False,True
1695,51,buried,330,330,0,0,False,False,False
1695,51,plague,0,0,0,0,False,False,False
1695,52,buried,327,327,0,0,False,False,True
1695,52,plague,0,0,0,0,False,False,True
1696,1,buried,406,406,0,0,False,False,True
1696,1,plague,0,0,0,0,False,False,True
1696,2,buried,405,405,0,0,False,False,True
1696,2,plague,0,0,0,0,False,False,True
1696,3,buried,369,375,-6,6,True,False,True
1696,3,plague,0,0,0,0,False,False,True
1696,4,buried,399,410,-11,11,True,False,True
1696,4,plague,0,0,0,0,False,False,True
1696,5,buried,424,424,0,0,False,False,True
1696,5,plague,0,0,0,0,False,False,True
1696,6,buried,434,434,0,0,False,False,True
1696,6,plague,0,0,0,0,False,False,True
1696,7,buried,497,502,-5,5,True,False,True
1696,7,plague,0,0,0,0,False,False,True
1696,8,buried,496,496,0,0,False,False,True
1696,8,plague,0,0,0,0,False,False,True
1696,9,buried,538,538,0,0,False,False,False
1696,9,plague,0,0,0,0,False,False,False
1696,10,buried,537,537,0,0,False,False,True
1696,10,plague,0,0,0,0,False,False,True
1696,11,buried,502,502,0,0,False,False,True
1696,11,plague,0,0,0,0,False,False,True
1696,12,buried,417,417,0,0,False,False,True
1696,12,plague,0,0,0,0,False,False,True
1696,13,buried,457,457,0,0,False,False,False
1696,13,plague,0,0,0,0,False,False,False
1696,14,buried,470,470,0,0,False,False,True
1696,14,plague,0,0,0,0,False,False,True
1696,15,buried,428,428,0,0,False,False,False
1696,15,plague,0,0,0,0,False,False,False
1696,16,buried,434,434,0,0,False,False,True
1696,16,plague,0,0,0,0,False,False,True
1696,17,buried,381,381,0,0,False,False,True
1696,17,plague,0,0,0,0,False,False,True
1696,18,buried,413,413,0,0,False,False,True
1696,18,plague,0,0,0,0,False,False,True
1696,19,buried,374,373,1,1,True,False,True
1696,19,plague,0,0,0,0,False,False,True
1696,20,buried,358,360,-2,2,True,False,False
1696,20,plague,0,0,0,0,False,False,False
1696,21,buried,346,344,2,2,True,False,False
1696,21,plague,0,0,0,0,False,False,False
1696,22,buried,339,343,-4,4,True,False,True
1696,22,plague,0,0,0,0,False,False,True
1696,23,buried,376,379,-3,3,True,False,False
1696,23,plague,0,0,0,0,False,False,False
1696,24,buried,355,355,0,0,False,False,True
1696,24,plague,0,0,0,0,False,False,True
1696,25,buried,328,329,-1,1,True,False,True
1696,25,plague,0,0,0,0,False,False,True
1696,26,buried,295,295,0,0,False,False,True
1696,26,plague,0,0,0,0,False,False,True
1696,27,buried,310,310,0,0,False,False,True
1696,27,plague,0,0,0,0,False,False,True
1696,28,buried,281,272,9,9,True,False,True
1696,28,plague,0,0,0,0,False,False,True
1696,29,buried,337,337,0,0,False,False,True
1696,29,plague,0,0,0,0,False,False,True
1696,30,buried,328,329,-1,1,True,False,True
1696,30,plague,0,0,0,0,False,False,True
1696,31,buried,315,315,0,0,False,False,False
1696,31,plague,0,0,0,0,False,False,False
1696,32,buried,325,326,-1,1,True,False,True
1696,32,plague,0,0,0,0,False,False,True
1696,33,buried,327,327,0,0,False,False,False
1696,33,plague,0,0,0,0,False,False,False
1696,34,buried,354,363,-9,9,True,False,False
1696,34,plague,0,0,0,0,False,False,False
1696,35,buried,355,355,0,0,False,False,True
1696,35,plague,0,0,0,0,False,False,True
1696,36,buried,352,368,-16,16,True,False,True
1696,36,plague,0,0,0,0,False,False,True
1696,37,buried,394,392,2,2,True,False,True
1696,37,plague,0,0,0,0,False,False,True
1696,38,buried,391,391,0,0,False,False,True
1696,38,plague,0,0,0,0,False,False,True
1696,39,buried,353,353,0,0,False,False,True
1696,39,plague,0,0,0,0,False,False,True
1696,40,buried,332,331,1,1,True,False,True
1696,40,plague,0,0,0,0,False,False,True
1696,41,buried,331,332,-1,1,True,False,True
1696,41,plague,0,0,0,0,False,False,True
1696,42,buried,351,351,0,0,False,False,True
1696,42,plague,0,0,0,0,False,False,True
1696,43,buried,317,317,0,0,False,False,False
1696,43,plague,0,0,0,0,False,False,False
1696,44,buried,298,298,0,0,False,False,True
1696,44,plague,0,0,0,0,False,False,True
1696,45,buried,300,300,0,0,False,False,True
1696,45,plague,0,0,0,0,False,False,True
1696,46,buried,275,275,0,0,False,False,True
1696,46,plague,0,0,0,0,False,False,True
1696,47,buried,282,282,0,0,False,False,False
1696,47,plague,0,0,0,0,False,False,False
1696,48,buried,328,328,0,0,False,False,True
1696,48,plague,0,0,0,0,False,False,True
1696,49,buried,330,330,0,0,False,False,True
1696,49,plague,0,0,0,0,False,False,True
1696,50,buried,305,305,0,0,False,False,True
1696,50,plague,0,0,0,0,False,False,True
1696,51,buried,368,368,0,0,False,False,True
1696,51,plague,0,0,0,0,False,False,True
1696,52,buried,406,406,0,0,False,False,True
1696,52,plague,0,0,0,0,False,False,True
1697,1,buried,460,460,0,0,False,False,False
1697,1,plague,0,0,0,0,False,False,False
1697,2,buried,406,406,0,0,False,False,True
1697,2,plague,0,0,0,0,False,False,True
1697,3,buried,346,346,0,0,False,False,False
1697,3,plague,0,0,0,0,False,False,False
1697,4,buried,385,395,-10,10,True,False,False
1697,4,plague,0,0,0,0,False,False,False
1697,5,buried,411,411,0,0,False,False,True
1697,5,plague,0,0,0,0,False,False,True
1697,6,buried,435,435,0,0,False,False,True
1697,6,plague,0,0,0,0,False,False,True
1697,7,buried,428,428,0,0,False,False,True
1697,7,plague,0,0,0,0,False,False,True
1697,8,buried,397,396,1,1,True,False,True
1697,8,plague,0,0,0,0,False,False,True
1697,9,buried,391,391,0,0,False,False,False
1697,9,plague,0,0,0,0,False,False,False
1697,10,buried,412,412,0,0,False,False,True
1697,10,plague,0,0,0,0,False,False,True
1697,11,buried,415,415,0,0,False,False,True
1697,11,plague,0,0,0,0,False,False,True
1697,12,buried,390,383,7,7,True,False,False
1697,12,plague,0,0,0,0,False,False,False
1697,13,buried,425,425,0,0,False,False,True
1697,13,plague,0,0,0,0,False,False,True
1697,14,buried,428,428,0,0,False,False,True
1697,14,plague,0,0,0,0,False,False,True
1697,15,buried,457,457,0,0,False,False,True
1697,15,plague,0,0,0,0,False,False,True
1697,16,buried,423,423,0,0,False,False,True
1697,16,plague,0,0,0,0,False,False,True
1697,17,buried,515,515,0,0,False,False,True
1697,17,plague,0,0,0,0,False,False,True
1697,18,buried,420,421,-1,1,True,False,True
1697,18,plague,0,0,0,0,False,False,True
1697,19,buried,424,424,0,0,False,False,True
1697,19,plague,0,0,0,0,False,False,True
1697,20,buried,456,466,-10,10,True,False,True
1697,20,plague,0,0,0,0,False,False,True
1697,21,buried,400,400,0,0,False,False,True
1697,21,plague,0,0,0,0,False,False,True
1697,22,buried,351,351,0,0,False,False,True
1697,22,plague,0,0,0,0,False,False,True
1697,23,buried,349,349,0,0,False,False,True
1697,23,plague,0,0,0,0,False,False,True
1697,24,buried,450,450,0,0,False,False,True
1697,24,plague,0,0,0,0,False,False,True
1697,25,buried,356,356,0,0,False,False,True
1697,25,plague,0,0,0,0,False,False,True
1697,26,buried,378,378,0,0,False,False,True
1697,26,plague,0,0,0,0,False,False,True
1697,27,buried,369,369,0,0,False,False,True
1697,27,plague,0,0,0,0,False,False,True
1697,28,buried,349,349,0,0,False,False,True
1697,28,plague,0,0,0,0,False,False,True
1697,29,buried,339,337,2,2,True,False,False
1697,29,plague,0,0,0,0,False,False,False
1697,30,buried,301,301,0,0,False,False,True
1697,30,plague,0,0,0,0,False,False,True
1697,31,buried,310,310,0,0,False,False,True
1697,31,plague,0,0,0,0,False,False,True
1697,32,buried,334,334,0,0,False,False,True
1697,32,plague,0,0,0,0,False,False,True
1697,33,buried,338,339,-1,1,True,False,True
1697,33,plague,0,0,0,0,False,False,True
1697,34,buried,334,334,0,0,False,False,False
1697,34,plague,0,0,0,0,False,False,False
1697,35,buried,382,382,0,0,False,False,True
1697,35,plague,0,0,0,0,False,False,True
1697,36,buried,346,355,-9,9,True,False,True
1697,36,plague,0,0,0,0,False,False,True
1697,37,buried,358,358,0,0,False,False,True
1697,37,plague,0,0,0,0,False,False,True
1697,38,buried,328,328,0,0,False,False,True
1697,38,plague,0,0,0,0,False,False,True
1697,39,buried,343,344,-1,1,True,False,True
1697,39,plague,0,0,0,0,False,False,True
1697,40,buried,424,424,0,0,False,False,True
1697,40,plague,0,0,0,0,False,False,True
1697,41,buried,397,397,0,0,False,False,True
1697,41,plague,0,0,0,0,False,False,True
1697,42,buried,352,352,0,0,False,False,True
1697,42,plague,0,0,0,0,False,False,True
1697,43,buried,388,388,0,0,False,False,False
1697,43,plague,0,0,0,0,False,False,False
1697,44,buried,344,344,0,0,False,False,True
1697,44,plague,0,0,0,0,False,False,True
1697,45,buried,384,384,0,0,False,False,True
1697,45,plague,0,0,0,0,False,False,True
1697,46,buried,352,352,0,0,False,False,True
1697,46,plague,0,0,0,0,False,False,True
1697,47,buried,354,342,12,12,True,False,True
1697,47,plague,0,0,0,0,False,False,True
1697,48,buried,343,343,0,0,False,False,True
1697,48,plague,0,0,0,0,False,False,True
1697,49,buried,432,433,-1,1,True,False,True
1697,49,plague,0,0,0,0,False,False,True
1697,50,buried,471,469,2,2,True,False,False
1697,50,plague,0,0,0,0,False,False,False
1697,51,buried,443,443,0,0,False,False,True
1697,51,plague,0,0,0,0,False,False,True
1697,52,buried,507,527,-20,20,True,False,True
1697,52,plague,0,0,0,0,False,False,True
1698,1,buried,329,329,0,0,False,False,True
1698,1,plague,0,0,0,0,False,False,True
1698,2,buried,361,362,-1,1,True,False,True
1698,2,plague,0,0,0,0,False,False,True
1698,3,buried,396,397,-1,1,True,False,True
1698,3,plague,0,0,0,0,False,False,True
1698,4,buried,375,375,0,0,False,False,True
1698,4,plague,0,0,0,0,False,False,True
1698,5,buried,401,400,1,1,True,False,True
1698,5,plague,0,0,0,0,False,False,True
1698,6,buried,451,451,0,0,False,False,True
1698,6,plague,0,0,0,0,False,False,True
1698,7,buried,395,394,1,1,True,False,True
1698,7,plague,0,0,0,0,False,False,True
1698,8,buried,389,389,0,0,False,False,True
1698,8,plague,0,0,0,0,False,False,True
1698,9,buried,393,393,0,0,False,False,True
1698,9,plague,0,0,0,0,False,False,True
1698,10,buried,428,428,0,0,False,False,True
1698,10,plague,0,0,0,0,False,False,True
1698,11,buried,445,446,-1,1,True,False,True
1698,11,plague,0,0,0,0,False,False,True
1698,12,buried,473,473,0,0,False,False,True
1698,12,plague,0,0,0,0,False,False,True
1698,13,buried,440,440,0,0,False,False,True
1698,13,plague,0,0,0,0,False,False,True
1698,15,buried,356,356,0,0,False,False,True
1698,15,plague,0,0,0,0,False,False,True
1698,16,buried,387,386,1,1,True,False,True
1698,16,plague,0,0,0,0,False,False,True
1698,17,buried,379,386,-7,7,True,False,False
1698,17,plague,0,0,0,0,False,False,False
1698,18,buried,337,344,-7,7,True,False,True
1698,18,plague,0,0,0,0,False,False,True
1698,19,buried,343,343,0,0,False,False,True
1698,19,plague,0,0,0,0,False,False,True
1698,20,buried,405,405,0,0,False,False,True
1698,20,plague,0,0,0,0,False,False,True
1698,21,buried,421,421,0,0,False,False,True
1698,21,plague,0,0,0,0,False,False,True
1698,22,buried,374,374,0,0,False,False,True
1698,22,plague,0,0,0,0,False,False,True
1698,23,buried,375,375,0,0,False,False,True
1698,23,plague,0,0,0,0,False,False,True
1698,24,buried,374,374,0,0,False,False,True
1698,24,plague,0,0,0,0,False,False,True
1698,26,buried,388,388,0,0,False,False,True
1698,26,plague,0,0,0,0,False,False,True
1698,27,buried,355,355,0,0,False,False,True
1698,27,plague,0,0,0,0,False,False,True
1698,28,buried,392,392,0,0,False,False,True
1698,28,plague,0,0,0,0,False,False,True
1698,29,buried,355,355,0,0,False,False,True
1698,29,plague,0,0,0,0,False,False,True
1698,30,buried,369,369,0,0,False,False,True
1698,30,plague,0,0,0,0,False,False,True
1698,31,buried,384,384,0,0,False,False,True
1698,31,plague,0,0,0,0,False,False,True
1698,32,buried,424,425,-1,1,True,False,True
1698,32,plague,0,0,0,0,False,False,True
1698,33,buried,379,379,0,0,False,False,True
1698,33,plague,0,0,0,0,False,False,True
1698,34,buried,419,419,0,0,False,False,True
1698,34,plague,0,0,0,0,False,False,True
1698,35,buried,322,328,-6,6,True,False,True
1698,35,plague,0,0,0,0,False,False,True
1698,36,buried,403,397,6,6,True,False,True
1698,36,plague,0,0,0,0,False,False,True
1698,37,buried,386,386,0,0,False,False,True
1698,37,plague,0,0,0,0,False,False,True
1698,38,buried,384,384,0,0,False,False,True
1698,38,plague,0,0,0,0,False,False,True
1698,39,buried,364,364,0,0,False,False,True
1698,39,plague,0,0,0,0,False,False,True
1698,40,buried,371,370,1,1,True,False,True
1698,40,plague,0,0,0,0,False,False,True
1698,41,buried,351,351,0,0,False,False,True
1698,41,plague,0,0,0,0,False,False,True
1698,42,buried,315,315,0,0,False,False,True
1698,42,plague,0,0,0,0,False,False,True
1698,43,buried,356,356,0,0,False,False,True
1698,43,plague,0,0,0,0,False,False,True
1698,44,buried,343,343,0,0,False,False,True
1698,44,plague,0,0,0,0,False,False,True
1698,45,buried,343,344,-1,1,True,False,True
1698,45,plague,0,0,0,0,False,False,True
1698,46,buried,358,358,0,0,False,False,True
1698,46,plague,0,0,0,0,False,False,True
1698,47,buried,388,398,-10,10,True,False,True
1698,47,plague,0,0,0,0,False,False,True
1698,48,buried,361,407,-46,46,True,False,False
1698,48,plague,0,0,0,0,False,False,False
1698,49,buried,380,380,0,0,False,False,True
1698,49,plague,0,0,0,0,False,False,True
1698,50,buried,352,351,1,1,True,False,True
1698,50,plague,0,0,0,0,False,False,True
1698,51,buried,347,347,0,0,False,False,True
1698,51,plague,0,0,0,0,False,False,True
1698,53,buried,361,361,0,0,False,False,True
1698,53,plague,0,0,0,0,False,False,True
1699,1,buried,296,296,0,0,False,False,True
1699,1,plague,0,0,0,0,False,False,True
1699,2,buried,379,379,0,0,False,False,True
1699,2,plague,0,0,0,0,False,False,True
1699,3,buried,341,341,0,0,False,False,True
1699,3,plague,0,0,0,0,False,False,True
1699,4,buried,362,362,0,0,False,False,True
1699,4,plague,0,0,0,0,False,False,True
1699,5,buried,361,361,0,0,False,False,True
1699,5,plague,0,0,0,0,False,False,True
1699,6,buried,335,335,0,0,False,False,True
1699,6,plague,0,0,0,0,False,False,True
1699,7,buried,348,348,0,0,False,False,True
1699,7,plague,0,0,0,0,False,False,True
1699,8,buried,349,349,0,0,False,False,True
1699,8,plague,0,0,0,0,False,False,True
1699,9,buried,390,390,0,0,False,False,True
1699,9,plague,0,0,0,0,False,False,True
1699,10,buried,383,383,0,0,False,False,True
1699,10,plague,0,0,0,0,False,False,True
1699,11,buried,399,399,0,0,False,False,True
1699,11,plague,0,0,0,0,False,False,True
1699,12,buried,388,388,0,0,False,False,False
1699,12,plague,0,0,0,0,False,False,False
1699,13,buried,401,401,0,0,False,False,True
1699,13,plague,0,0,0,0,False,False,True
1699,14,buried,455,455,0,0,False,False,True
1699,14,plague,0,0,0,0,False,False,True
1699,15,buried,393,393,0,0,False,False,True
1699,15,plague,0,0,0,0,False,False,True
1699,16,buried,419,419,0,0,False,False,True
1699,16,plague,0,0,0,0,False,False,True
1699,17,buried,488,488,0,0,False,False,True
1699,17,plague,0,0,0,0,False,False,True
1699,18,buried,398,398,0,0,False,False,True
1699,18,plague,0,0,0,0,False,False,True
1699,19,buried,424,424,0,0,False,False,True
1699,19,plague,0,0,0,0,False,False,True
1699,20,buried,430,430,0,0,False,False,True
1699,20,plague,0,0,0,0,False,False,True
1699,21,buried,414,414,0,0,False,False,True
1699,21,plague,0,0,0,0,False,False,True
1699,22,buried,401,401,0,0,False,False,True
1699,22,plague,0,0,0,0,False,False,True
1699,23,buried,375,374,1,1,True,False,True
1699,23,plague,0,0,0,0,False,False,True
1699,24,buried,402,402,0,0,False,False,True
1699,24,plague,0,0,0,0,False,False,True
1699,25,buried,356,356,0,0,False,False,True
