week,unique_identifier,start_day,start_month,end_day,end_month,parish_name,count_type,count,year
48,1669-48-recto,16,November,23,November,St James Dukes place,Plague,,1669
48,1669-48-recto,16,November,23,November,St James Garlickhithe,Buried,,1669
48,1669-48-recto,16,November,23,November,St James Garlickhithe,Plague,,1669
48,1669-48-recto,16,November,23,November,St John Baptist,Buried,,1669
48,1669-48-recto,16,November,23,November,St John Baptist,Plague,,1669
48,1669-48-recto,16,November,23,November,St John Evangelist,Buried,,1669
48,1669-48-recto,16,November,23,November,St John Evangelist,Plague,,1669
48,1669-48-recto,16,November,23,November,St John Zachary,Buried,,1669
48,1669-48-recto,16,November,23,November,St John Zachary,Plague,,1669
48,1669-48-recto,16,November,23,November,St Katharine Coleman,Buried,,1669
48,1669-48-recto,16,November,23,November,St Katharine Coleman,Plague,,1669
48,1669-48-recto,16,November,23,November,St Katharine Creechurch,Buried,1,1669
48,1669-48-recto,16,November,23,November,St Katharine Creechurch,Plague,,1669
48,1669-48-recto,16,November,23,November,St Lawrence Jewry,Buried,1,1669
48,1669-48-recto,16,November,23,November,St Lawrence Jewry,Plague,,1669
48,1669-48-recto,16,November,23,November,St Lawrence Pountney,Buried,,1669
48,1669-48-recto,16,November,23,November,St Lawrence Pountney,Plague,,1669
48,1669-48-recto,16,November,23,November,St Leonard Eastcheap,Buried,,1669
48,1669-48-recto,16,November,23,November,St Leonard Eastcheap,Plague,,1669
48,1669-48-recto,16,November,23,November,St Leonard Fosterlane,Buried,,1669
48,1669-48-recto,16,November,23,November,St Leonard Fosterlane,Plague,,1669
48,1669-48-recto,16,November,23,November,St Magnus Parish,Buried,,1669
48,1669-48-recto,16,November,23,November,St Magnus Parish,Plague,,1669
48,1669-48-recto,16,November,23,November,St Margaret Lothbury,Buried,,1669
48,1669-48-recto,16,November,23,November,St Margaret Lothbury,Plague,,1669
48,1669-48-recto,16,November,23,November,St Margaret Moses,Buried,,1669
48,1669-48-recto,16,November,23,November,St Margaret Moses,Plague,,1669
48,1669-48-recto,16,November,23,November,St Margaret Newfishstreet,Buried,,1669
48,1669-48-recto,16,November,23,November,St Margaret Newfishstreet,Plague,,1669
48,1669-48-recto,16,November,23,November,St Margaret Pattons,Buried,,1669
48,1669-48-recto,16,November,23,November,St Margaret Pattons,Plague,,1669
48,1669-48-recto,16,November,23,November,St Mary Abchurch,Buried,,1669
48,1669-48-recto,16,November,23,November,St Mary Abchurch,Plague,,1669
48,1669-48-recto,16,November,23,November,St Mary Aldermanbury,Buried,,1669
48,1669-48-recto,16,November,23,November,St Mary Aldermanbury,Plague,,1669
48,1669-48-recto,16,November,23,November,St Mary Aldermary,Buried,,1669
48,1669-48-recto,16,November,23,November,St Mary Aldermary,Plague,,1669
48,1669-48-recto,16,November,23,November,St Mary le Bow,Buried,,1669
48,1669-48-recto,16,November,23,November,St Mary le Bow,Plague,,1669
48,1669-48-recto,16,November,23,November,St Mary Bothaw,Buried,,1669
48,1669-48-recto,16,November,23,November,St Mary Bothaw,Plague,,1669
48,1669-48-recto,16,November,23,November,St Mary Colechurch,Buried,,1669
48,1669-48-recto,16,November,23,November,St Mary Colechurch,Plague,,1669
48,1669-48-recto,16,November,23,November,St Mary Hill,Buried,,1669
48,1669-48-recto,16,November,23,November,St Mary Hill,Plague,,1669
48,1669-48-recto,16,November,23,November,St Mary Mounthaw,Buried,,1669
48,1669-48-recto,16,November,23,November,St Mary Mounthaw,Plague,,1669
48,1669-48-recto,16,November,23,November,St Mary Sommerset,Buried,,1669
48,1669-48-recto,16,November,23,November,St Mary Sommerset,Plague,,1669
48,1669-48-recto,16,November,23,November,St Mary Stayning,Buried,,1669
48,1669-48-recto,16,November,23,November,St Mary Stayning,Plague,,1669
48,1669-48-recto,16,November,23,November,St Mary Woolchurch,Buried,,1669
48,1669-48-recto,16,November,23,November,St Mary Woolchurch,Plague,,1669
48,1669-48-recto,16,November,23,November,St Mary Woolnoth,Buried,,1669
48,1669-48-recto,16,November,23,November,St Mary Woolnoth,Plague,,1669
48,1669-48-recto,16,November,23,November,St Martin Iremongerlane,Buried,,1669
48,1669-48-recto,16,November,23,November,St Martin Iremongerlane,Plague,,1669
48,1669-48-recto,16,November,23,November,St Martin Ludgate,Buried,,1669
48,1669-48-recto,16,November,23,November,St Martin Ludgate,Plague,,1669
48,1669-48-recto,16,November,23,November,St Martin Orgars,Buried,1,1669
48,1669-48-recto,16,November,23,November,St Martin Orgars,Plague,,1669
48,1669-48-recto,16,November,23,November,St Martin Outwich,Buried,,1669
48,1669-48-recto,16,November,23,November,St Martin Outwich,Plague,,1669
48,1669-48-recto,16,November,23,November,St Martin Vintrey,Buried,1,1669
48,1669-48-recto,16,November,23,November,St Martin Vintrey,Plague,,1669
48,1669-48-recto,16,November,23,November,St Matthew Fridaystreet,Buried,,1669
48,1669-48-recto,16,November,23,November,St Matthew Fridaystreet,Plague,,1669
48,1669-48-recto,16,November,23,November,St Maudlin Milkstreet,Buried,,1669
48,1669-48-recto,16,November,23,November,St Maudlin Milkstreet,Plague,,1669
48,1669-48-recto,16,November,23,November,St Maudlin Oldfishstreet,Buried,,1669
48,1669-48-recto,16,November,23,November,St Maudlin Oldfishstreet,Plague,,1669
48,1669-48-recto,16,November,23,November,St Michael Bassishaw,Buried,,1669
48,1669-48-recto,16,November,23,November,St Michael Bassishaw,Plague,,1669
48,1669-48-recto,16,November,23,November,St Michael Cornhil,Buried,,1669
48,1669-48-recto,16,November,23,November,St Michael Cornhil,Plague,,1669
48,1669-48-recto,16,November,23,November,St Michael Crookedlane,Buried,,1669
48,1669-48-recto,16,November,23,November,St Michael Crookedlane,Plague,,1669
48,1669-48-recto,16,November,23,November,St Michael Queenhithe,Buried,,1669
48,1669-48-recto,16,November,23,November,St Michael Queenhithe,Plague,,1669
48,1669-48-recto,16,November,23,November,St Michael Quern,Buried,,1669
48,1669-48-recto,16,November,23,November,St Michael Quern,Plague,,1669
48,1669-48-recto,16,November,23,November,St Michael Royal,Buried,,1669
48,1669-48-recto,16,November,23,November,St Michael Royal,Plague,,1669
48,1669-48-recto,16,November,23,November,St Michael Woodstreet,Buried,,1669
48,1669-48-recto,16,November,23,November,St Michael Woodstreet,Plague,,1669
48,1669-48-recto,16,November,23,November,St Mildred Breadstreet,Buried,,1669
48,1669-48-recto,16,November,23,November,St Mildred Breadstreet,Plague,,1669
48,1669-48-recto,16,November,23,November,St Mildred Poultrey,Buried,,1669
48,1669-48-recto,16,November,23,November,St Mildred Poultrey,Plague,,1669
48,1669-48-recto,16,November,23,November,St Nicholas Acons,Buried,,1669
48,1669-48-recto,16,November,23,November,St Nicholas Acons,Plague,,1669
48,1669-48-recto,16,November,23,November,St Nicholas Coleabby,Buried,,1669
48,1669-48-recto,16,November,23,November,St Nicholas Coleabby,Plague,,1669
48,1669-48-recto,16,November,23,November,St Nicholas Olaves,Buried,1,1669
48,1669-48-recto,16,November,23,November,St Nicholas Olaves,Plague,,1669
48,1669-48-recto,16,November,23,November,St Olave Hartstreet,Buried,1,1669
48,1669-48-recto,16,November,23,November,St Olave Hartstreet,Plague,,1669
48,1669-48-recto,16,November,23,November,St Olave Jewry,Buried,,1669
48,1669-48-recto,16,November,23,November,St Olave Jewry,Plague,,1669
48,1669-48-recto,16,November,23,November,St Olave Silverstreet,Buried,,1669
48,1669-48-recto,16,November,23,November,St Olave Silverstreet,Plague,,1669
48,1669-48-recto,16,November,23,November,St Pancras Soperlane,Buried,,1669
48,1669-48-recto,16,November,23,November,St Pancras Soperlane,Plague,,1669
48,1669-48-recto,16,November,23,November,St Peter Cheap,Buried,,1669
48,1669-48-recto,16,November,23,November,St Peter Cheap,Plague,,1669
48,1669-48-recto,16,November,23,November,St Peter Cornhil,Buried,1,1669
48,1669-48-recto,16,November,23,November,St Peter Cornhil,Plague,,1669
48,1669-48-recto,16,November,23,November,St Peter Paulswharf,Buried,,1669
48,1669-48-recto,16,November,23,November,St Peter Paulswharf,Plague,,1669
48,1669-48-recto,16,November,23,November,St Peter Poor,Buried,,1669
48,1669-48-recto,16,November,23,November,St Peter Poor,Plague,,1669
48,1669-48-recto,16,November,23,November,St Steven Colemanstreet,Buried,4,1669
48,1669-48-recto,16,November,23,November,St Steven Colemanstreet,Plague,,1669
48,1669-48-recto,16,November,23,November,St Steven Walbrook,Buried,,1669
48,1669-48-recto,16,November,23,November,St Steven Walbrook,Plague,,1669
48,1669-48-recto,16,November,23,November,St Swithin,Buried,,1669
48,1669-48-recto,16,November,23,November,St Swithin,Plague,,1669
48,1669-48-recto,16,November,23,November,St Thomas Apostles,Buried,,1669
48,1669-48-recto,16,November,23,November,St Thomas Apostles,Plague,,1669
48,1669-48-recto,16,November,23,November,Trinity Parish,Buried,,1669
48,1669-48-recto,16,November,23,November,Trinity Parish,Plague,,1669
48,1669-48-recto,16,November,23,November,Christened in the 97 Parishes within the Walls,,18,1669
48,1669-48-recto,16,November,23,November,Buried in the 97 Parishes within the Walls,,24,1669
48,1669-48-recto,16,November,23,November,Plague in the 97 Parishes within the Walls,,,1669
48,1669-48-recto,16,November,23,November,St Andrew Holborn,Buried,22,1669
48,1669-48-recto,16,November,23,November,St Andrew Holborn,Plague,,1669
48,1669-48-recto,16,November,23,November,St Bartholomew Great,Buried,1,1669
48,1669-48-recto,16,November,23,November,St Bartholomew Great,Plague,,1669
48,1669-48-recto,16,November,23,November,St Bartholomew Less,Buried,1,1669
48,1669-48-recto,16,November,23,November,St Bartholomew Less,Plague,,1669
48,1669-48-recto,16,November,23,November,St Bridget,Buried,4,1669
48,1669-48-recto,16,November,23,November,St Bridget,Plague,,1669
48,1669-48-recto,16,November,23,November,Bridewel Precinct,Buried,,1669
48,1669-48-recto,16,November,23,November,Bridewel Precinct,Plague,,1669
48,1669-48-recto,16,November,23,November,St Botolph Aldersgate,Buried,5,1669
48,1669-48-recto,16,November,23,November,St Botolph Aldersgate,Plague,,1669
48,1669-48-recto,16,November,23,November,St Botolph Aldgate,Buried,10,1669
48,1669-48-recto,16,November,23,November,St Botolph Aldgate,Plague,,1669
48,1669-48-recto,16,November,23,November,St Botolph Bishopsgate,Buried,13,1669
48,1669-48-recto,16,November,23,November,St Botolph Bishopsgate,Plague,,1669
48,1669-48-recto,16,November,23,November,St Dunstan West,Buried,6,1669
48,1669-48-recto,16,November,23,November,St Dunstan West,Plague,,1669
48,1669-48-recto,16,November,23,November,St George Southwark,Buried,3,1669
48,1669-48-recto,16,November,23,November,St George Southwark,Plague,,1669
48,1669-48-recto,16,November,23,November,St Giles Cripplegate,Buried,24,1669
48,1669-48-recto,16,November,23,November,St Giles Cripplegate,Plague,,1669
48,1669-48-recto,16,November,23,November,St Olave Southwark,Buried,11,1669
48,1669-48-recto,16,November,23,November,St Olave Southwark,Plague,,1669
48,1669-48-recto,16,November,23,November,Saviours Southwark,Buried,22,1669
48,1669-48-recto,16,November,23,November,Saviours Southwark,Plague,,1669
48,1669-48-recto,16,November,23,November,S Sepulchres Parish,Buried,17,1669
48,1669-48-recto,16,November,23,November,S Sepulchres Parish,Plague,,1669
48,1669-48-recto,16,November,23,November,St Thomas Southwark,Buried,1,1669
48,1669-48-recto,16,November,23,November,St Thomas Southwark,Plague,,1669
48,1669-48-recto,16,November,23,November,Trinity Minories,Buried,,1669
48,1669-48-recto,16,November,23,November,Trinity Minories,Plague,,1669
48,1669-48-recto,16,November,23,November,At the Pesthouse,Buried,,1669
48,1669-48-recto,16,November,23,November,At the Pesthouse,Plague,,1669
48,1669-48-recto,16,November,23,November,Christened in the 16 Parishes without the Walls,,98,1669
48,1669-48-recto,16,November,23,November,Buried in the 16 Parishes without the Walls,,140,1669
48,1669-48-recto,16,November,23,November,Plague in the 16 Parishes without the Walls,,,1669
48,1669-48-recto,16,November,23,November,St Giles in the Field,Buried,17,1669
48,1669-48-recto,16,November,23,November,St Giles in the Field,Plague,,1669
48,1669-48-recto,16,November,23,November,Hackney Parish,Buried,4,1669
48,1669-48-recto,16,November,23,November,Hackney Parish,Plague,,1669
48,1669-48-recto,16,November,23,November,St James Clerkenwel,Buried,11,1669
48,1669-48-recto,16,November,23,November,St James Clerkenwel,Plague,,1669
48,1669-48-recto,16,November,23,November,St Katharine Tower,Buried,1,1669
48,1669-48-recto,16,November,23,November,St Katharine Tower,Plague,,1669
48,1669-48-recto,16,November,23,November,Lambeth Parish,Buried,8,1669
48,1669-48-recto,16,November,23,November,Lambeth Parish,Plague,,1669
48,1669-48-recto,16,November,23,November,St Leonard Shoreditch,Buried,10,1669
48,1669-48-recto,16,November,23,November,St Leonard Shoreditch,Plague,,1669
48,1669-48-recto,16,November,23,November,St Magdalen Bermondsey,Buried,5,1669
48,1669-48-recto,16,November,23,November,St Magdalen Bermondsey,Plague,,1669
48,1669-48-recto,16,November,23,November,St Mary Islington,Buried,1,1669
48,1669-48-recto,16,November,23,November,St Mary Islington,Plague,,1669
48,1669-48-recto,16,November,23,November,St Mary Newington,Buried,9,1669
48,1669-48-recto,16,November,23,November,St Mary Newington,Plague,,1669
48,1669-48-recto,16,November,23,November,St Mary Whitechappel,Buried,21,1669
48,1669-48-recto,16,November,23,November,St Mary Whitechappel,Plague,,1669
48,1669-48-recto,16,November,23,November,St Pauls Shadwel,Buried,,1669
48,1669-48-recto,16,November,23,November,St Pauls Shadwel,Plague,,1669
48,1669-48-recto,16,November,23,November,Rothorith Parish,Buried,3,1669
48,1669-48-recto,16,November,23,November,Rothorith Parish,Plague,,1669
48,1669-48-recto,16,November,23,November,Stepney Parish,Buried,22,1669
48,1669-48-recto,16,November,23,November,Stepney Parish,Plague,,1669
48,1669-48-recto,16,November,23,November,Christened in the 13 out,Parishes in Middlesex and Surrey,84,1669
48,1669-48-recto,16,November,23,November,Buried in the 13 out,Parishes in Middlesex and Surrey,112,1669
48,1669-48-recto,16,November,23,November,Plague in the 13 out,Parishes in Middlesex and Surrey,,1669
48,1669-48-recto,16,November,23,November,St Clement Danes,Buried,10,1669
48,1669-48-recto,16,November,23,November,St Clement Danes,Plague,,1669
48,1669-48-recto,16,November,23,November,St Paul Covent Garden,Buried,1,1669
48,1669-48-recto,16,November,23,November,St Paul Covent Garden,Plague,,1669
48,1669-48-recto,16,November,23,November,St Martin in the fields,Buried,32,1669
48,1669-48-recto,16,November,23,November,St Martin in the fields,Plague,,1669
48,1669-48-recto,16,November,23,November,St Mary Savoy,Buried,2,1669
48,1669-48-recto,16,November,23,November,St Mary Savoy,Plague,,1669
48,1669-48-recto,16,November,23,November,St Margaret Westminster,Buried,14,1669
48,1669-48-recto,16,November,23,November,St Margaret Westminster,Plague,,1669
48,1669-48-recto,16,November,23,November,Whereof at the Pesthouse,Buried,,1669
48,1669-48-recto,16,November,23,November,Whereof at the Pesthouse,Plague,,1669
48,1669-48-recto,16,November,23,November,Christened in the 5 Parishes in the City and Liberties of Westminster,,39,1669
48,1669-48-recto,16,November,23,November,Buried in the 5 Parishes in the City and Liberties of Westminster,,59,1669
48,1669-48-recto,16,November,23,November,Plague in the 5 Parishes in the City and Liberties of Westminster,,,1669
49,1669-49-recto,23,November,30,November,St Alban Woodstreet,Buried,,1669
49,1669-49-recto,23,November,30,November,St Alban Woodstreet,Plague,,1669
49,1669-49-recto,23,November,30,November,Alhallows Barking,Buried,3,1669
49,1669-49-recto,23,November,30,November,Alhallows Barking,Plague,,1669
49,1669-49-recto,23,November,30,November,Alhallows Breadstreet,Buried,,1669
49,1669-49-recto,23,November,30,November,Alhallows Breadstreet,Plague,,1669
49,1669-49-recto,23,November,30,November,Alhallows Great,Buried,,1669
49,1669-49-recto,23,November,30,November,Alhallows Great,Plague,,1669
49,1669-49-recto,23,November,30,November,Alhallows Honylane,Buried,,1669
49,1669-49-recto,23,November,30,November,Alhallows Honylane,Plague,,1669
49,1669-49-recto,23,November,30,November,Alhallows Lesse,Buried,,1669
49,1669-49-recto,23,November,30,November,Alhallows Lesse,Plague,,1669
49,1669-49-recto,23,November,30,November,Alhallows Lumbardstreet,Buried,,1669
49,1669-49-recto,23,November,30,November,Alhallows Lumbardstreet,Plague,,1669
49,1669-49-recto,23,November,30,November,Alhallows Stayning,Buried,1,1669
49,1669-49-recto,23,November,30,November,Alhallows Stayning,Plague,,1669
49,1669-49-recto,23,November,30,November,Alhallows the Wall,Buried,,1669
49,1669-49-recto,23,November,30,November,Alhallows the Wall,Plague,,1669
49,1669-49-recto,23,November,30,November,St Alphage,Buried,,1669
49,1669-49-recto,23,November,30,November,St Alphage,Plague,,1669
49,1669-49-recto,23,November,30,November,St Andrew Hubbard,Buried,,1669
