count_type,count,bill_type,parish_id,id,week_id,year_range,year_id,split_year
General,34,General,110,86,1718-1719-90,1718-1719,1719,1718/1719
General,2,General,111,86,1718-1719-90,1718-1719,1719,1718/1719
General,22,General,112,86,1718-1719-90,1718-1719,1719,1718/1719
General,15,General,113,86,1718-1719-90,1718-1719,1719,1718/1719
General,47,General,114,86,1718-1719-90,1718-1719,1719,1718/1719
General,11,General,115,86,1718-1719-90,1718-1719,1719,1718/1719
General,33,General,116,86,1718-1719-90,1718-1719,1719,1718/1719
General,5,General,121,86,1718-1719-90,1718-1719,1719,1718/1719
General,38,General,122,86,1718-1719-90,1718-1719,1719,1718/1719
General,30,General,123,86,1718-1719-90,1718-1719,1719,1718/1719
General,28,General,124,86,1718-1719-90,1718-1719,1719,1718/1719
General,99,General,125,86,1718-1719-90,1718-1719,1719,1718/1719
General,17,General,126,86,1718-1719-90,1718-1719,1719,1718/1719
General,25,General,127,86,1718-1719-90,1718-1719,1719,1718/1719
General,24,General,128,86,1718-1719-90,1718-1719,1719,1718/1719
General,13,General,132,86,1718-1719-90,1718-1719,1719,1718/1719
General,1296,General,19,86,1718-1719-90,1718-1719,1719,1718/1719
General,60,General,28,86,1718-1719-90,1718-1719,1719,1718/1719
General,24,General,29,86,1718-1719-90,1718-1719,1719,1718/1719
General,208,General,34,86,1718-1719-90,1718-1719,1719,1718/1719
General,819,General,35,86,1718-1719-90,1718-1719,1719,1718/1719
General,516,General,37,86,1718-1719-90,1718-1719,1719,1718/1719
General,17,General,10,86,1718-1719-90,1718-1719,1719,1718/1719
General,357,General,38,86,1718-1719-90,1718-1719,1719,1718/1719
General,230,General,44,86,1718-1719-90,1718-1719,1719,1718/1719
General,499,General,51,86,1718-1719-90,1718-1719,1719,1718/1719
General,1481,General,52,86,1718-1719-90,1718-1719,1719,1718/1719
General,786,General,117,86,1718-1719-90,1718-1719,1719,1718/1719
General,771,General,16,86,1718-1719-90,1718-1719,1719,1718/1719
General,728,General,15,86,1718-1719-90,1718-1719,1719,1718/1719
General,250,General,129,86,1718-1719-90,1718-1719,1719,1718/1719
General,27,General,131,86,1718-1719-90,1718-1719,1719,1718/1719
General,1747,General,53,86,1718-1719-90,1718-1719,1719,1718/1719
General,173,General,12,86,1718-1719-90,1718-1719,1719,1718/1719
General,413,General,56,86,1718-1719-90,1718-1719,1719,1718/1719
General,169,General,64,86,1718-1719-90,1718-1719,1719,1718/1719
General,454,General,13,86,1718-1719-90,1718-1719,1719,1718/1719
General,664,General,69,86,1718-1719-90,1718-1719,1719,1718/1719
General,484,General,70,86,1718-1719-90,1718-1719,1719,1718/1719
General,207,General,89,86,1718-1719-90,1718-1719,1719,1718/1719
General,322,General,92,86,1718-1719-90,1718-1719,1719,1718/1719
General,884,General,96,86,1718-1719-90,1718-1719,1719,1718/1719
General,442,General,120,86,1718-1719-90,1718-1719,1719,1718/1719
General,229,General,14,86,1718-1719-90,1718-1719,1719,1718/1719
General,2257,General,130,86,1718-1719-90,1718-1719,1719,1718/1719
General,522,General,40,86,1718-1719-90,1718-1719,1719,1718/1719
General,243,General,119,86,1718-1719-90,1718-1719,1719,1718/1719
General,1927,General,77,86,1718-1719-90,1718-1719,1719,1718/1719
General,146,General,93,86,1718-1719-90,1718-1719,1719,1718/1719
General,1210,General,76,86,1718-1719-90,1718-1719,1719,1718/1719
General,31,General,17,87,1719-1720-90,1719-1720,1720,1719/1720
General,76,General,1,87,1719-1720-90,1719-1720,1720,1719/1720
General,14,General,2,87,1719-1720-90,1719-1720,1720,1719/1720
General,57,General,3,87,1719-1720-90,1719-1720,1720,1719/1720
General,0,General,4,87,1719-1720-90,1719-1720,1720,1719/1720
General,20,General,5,87,1719-1720-90,1719-1720,1720,1719/1720
General,12,General,6,87,1719-1720-90,1719-1720,1720,1719/1720
General,26,General,7,87,1719-1720-90,1719-1720,1720,1719/1720
General,64,General,8,87,1719-1720-90,1719-1720,1720,1719/1720
General,23,General,18,87,1719-1720-90,1719-1720,1720,1719/1720
General,15,General,20,87,1719-1720-90,1719-1720,1720,1719/1720
General,43,General,21,87,1719-1720-90,1719-1720,1720,1719/1720
General,47,General,22,87,1719-1720-90,1719-1720,1720,1719/1720
General,40,General,23,87,1719-1720-90,1719-1720,1720,1719/1720
General,122,General,24,87,1719-1720-90,1719-1720,1720,1719/1720
General,14,General,25,87,1719-1720-90,1719-1720,1720,1719/1720
General,24,General,26,87,1719-1720-90,1719-1720,1720,1719/1720
General,19,General,27,87,1719-1720-90,1719-1720,1720,1719/1720
General,24,General,30,87,1719-1720-90,1719-1720,1720,1719/1720
General,16,General,31,87,1719-1720-90,1719-1720,1720,1719/1720
General,36,General,32,87,1719-1720-90,1719-1720,1720,1719/1720
General,1,General,33,87,1719-1720-90,1719-1720,1720,1719/1720
General,12,General,36,87,1719-1720-90,1719-1720,1720,1719/1720
General,149,General,11,87,1719-1720-90,1719-1720,1720,1719/1720
General,22,General,39,87,1719-1720-90,1719-1720,1720,1719/1720
General,18,General,41,87,1719-1720-90,1719-1720,1720,1719/1720
General,25,General,42,87,1719-1720-90,1719-1720,1720,1719/1720
General,84,General,43,87,1719-1720-90,1719-1720,1720,1719/1720
General,14,General,45,87,1719-1720-90,1719-1720,1720,1719/1720
General,21,General,46,87,1719-1720-90,1719-1720,1720,1719/1720
General,38,General,47,87,1719-1720-90,1719-1720,1720,1719/1720
General,27,General,48,87,1719-1720-90,1719-1720,1720,1719/1720
General,7,General,49,87,1719-1720-90,1719-1720,1720,1719/1720
General,16,General,50,87,1719-1720-90,1719-1720,1720,1719/1720
General,57,General,54,87,1719-1720-90,1719-1720,1720,1719/1720
General,35,General,55,87,1719-1720-90,1719-1720,1720,1719/1720
General,25,General,57,87,1719-1720-90,1719-1720,1720,1719/1720
General,39,General,58,87,1719-1720-90,1719-1720,1720,1719/1720
General,15,General,59,87,1719-1720-90,1719-1720,1720,1719/1720
General,5,General,60,87,1719-1720-90,1719-1720,1720,1719/1720
General,25,General,61,87,1719-1720-90,1719-1720,1720,1719/1720
General,49,General,62,87,1719-1720-90,1719-1720,1720,1719/1720
General,63,General,63,87,1719-1720-90,1719-1720,1720,1719/1720
General,43,General,65,87,1719-1720-90,1719-1720,1720,1719/1720
General,14,General,66,87,1719-1720-90,1719-1720,1720,1719/1720
General,7,General,67,87,1719-1720-90,1719-1720,1720,1719/1720
General,21,General,68,87,1719-1720-90,1719-1720,1720,1719/1720
General,42,General,71,87,1719-1720-90,1719-1720,1720,1719/1720
General,30,General,72,87,1719-1720-90,1719-1720,1720,1719/1720
General,11,General,73,87,1719-1720-90,1719-1720,1720,1719/1720
General,0,General,74,87,1719-1720-90,1719-1720,1720,1719/1720
General,9,General,75,87,1719-1720-90,1719-1720,1720,1719/1720
General,25,General,83,87,1719-1720-90,1719-1720,1720,1719/1720
General,31,General,84,87,1719-1720-90,1719-1720,1720,1719/1720
General,41,General,85,87,1719-1720-90,1719-1720,1720,1719/1720
General,20,General,90,87,1719-1720-90,1719-1720,1720,1719/1720
General,5,General,86,87,1719-1720-90,1719-1720,1720,1719/1720
General,0,General,87,87,1719-1720-90,1719-1720,1720,1719/1720
General,33,General,88,87,1719-1720-90,1719-1720,1720,1719/1720
General,12,General,91,87,1719-1720-90,1719-1720,1720,1719/1720
General,22,General,94,87,1719-1720-90,1719-1720,1720,1719/1720
General,16,General,95,87,1719-1720-90,1719-1720,1720,1719/1720
General,0,General,97,87,1719-1720-90,1719-1720,1720,1719/1720
General,12,General,98,87,1719-1720-90,1719-1720,1720,1719/1720
General,10,General,78,87,1719-1720-90,1719-1720,1720,1719/1720
General,29,General,79,87,1719-1720-90,1719-1720,1720,1719/1720
General,18,General,80,87,1719-1720-90,1719-1720,1720,1719/1720
General,15,General,81,87,1719-1720-90,1719-1720,1720,1719/1720
General,34,General,82,87,1719-1720-90,1719-1720,1720,1719/1720
General,10,General,99,87,1719-1720-90,1719-1720,1720,1719/1720
General,0,General,100,87,1719-1720-90,1719-1720,1720,1719/1720
General,30,General,101,87,1719-1720-90,1719-1720,1720,1719/1720
General,30,General,102,87,1719-1720-90,1719-1720,1720,1719/1720
General,26,General,103,87,1719-1720-90,1719-1720,1720,1719/1720
General,32,General,104,87,1719-1720-90,1719-1720,1720,1719/1720
General,42,General,105,87,1719-1720-90,1719-1720,1720,1719/1720
General,5,General,106,87,1719-1720-90,1719-1720,1720,1719/1720
General,14,General,107,87,1719-1720-90,1719-1720,1720,1719/1720
General,13,General,108,87,1719-1720-90,1719-1720,1720,1719/1720
General,7,General,109,87,1719-1720-90,1719-1720,1720,1719/1720
General,17,General,110,87,1719-1720-90,1719-1720,1720,1719/1720
General,5,General,111,87,1719-1720-90,1719-1720,1720,1719/1720
General,14,General,112,87,1719-1720-90,1719-1720,1720,1719/1720
General,14,General,113,87,1719-1720-90,1719-1720,1720,1719/1720
General,45,General,114,87,1719-1720-90,1719-1720,1720,1719/1720
General,5,General,115,87,1719-1720-90,1719-1720,1720,1719/1720
General,48,General,116,87,1719-1720-90,1719-1720,1720,1719/1720
General,7,General,121,87,1719-1720-90,1719-1720,1720,1719/1720
General,38,General,122,87,1719-1720-90,1719-1720,1720,1719/1720
General,35,General,123,87,1719-1720-90,1719-1720,1720,1719/1720
General,15,General,124,87,1719-1720-90,1719-1720,1720,1719/1720
General,96,General,125,87,1719-1720-90,1719-1720,1720,1719/1720
General,17,General,126,87,1719-1720-90,1719-1720,1720,1719/1720
General,20,General,127,87,1719-1720-90,1719-1720,1720,1719/1720
General,11,General,128,87,1719-1720-90,1719-1720,1720,1719/1720
General,19,General,132,87,1719-1720-90,1719-1720,1720,1719/1720
General,1221,General,19,87,1719-1720-90,1719-1720,1720,1719/1720
General,52,General,28,87,1719-1720-90,1719-1720,1720,1719/1720
General,30,General,29,87,1719-1720-90,1719-1720,1720,1719/1720
General,191,General,34,87,1719-1720-90,1719-1720,1720,1719/1720
General,816,General,35,87,1719-1720-90,1719-1720,1720,1719/1720
General,544,General,37,87,1719-1720-90,1719-1720,1720,1719/1720
General,18,General,10,87,1719-1720-90,1719-1720,1720,1719/1720
General,306,General,38,87,1719-1720-90,1719-1720,1720,1719/1720
General,306,General,44,87,1719-1720-90,1719-1720,1720,1719/1720
General,552,General,51,87,1719-1720-90,1719-1720,1720,1719/1720
General,1419,General,52,87,1719-1720-90,1719-1720,1720,1719/1720
General,929,General,117,87,1719-1720-90,1719-1720,1720,1719/1720
General,775,General,16,87,1719-1720-90,1719-1720,1720,1719/1720
General,681,General,15,87,1719-1720-90,1719-1720,1720,1719/1720
General,240,General,129,87,1719-1720-90,1719-1720,1720,1719/1720
General,25,General,131,87,1719-1720-90,1719-1720,1720,1719/1720
General,1698,General,53,87,1719-1720-90,1719-1720,1720,1719/1720
General,172,General,12,87,1719-1720-90,1719-1720,1720,1719/1720
General,458,General,56,87,1719-1720-90,1719-1720,1720,1719/1720
General,194,General,64,87,1719-1720-90,1719-1720,1720,1719/1720
General,,General,13,87,1719-1720-90,1719-1720,1720,1719/1720
General,697,General,69,87,1719-1720-90,1719-1720,1720,1719/1720
General,458,General,70,87,1719-1720-90,1719-1720,1720,1719/1720
General,,General,89,87,1719-1720-90,1719-1720,1720,1719/1720
General,350,General,92,87,1719-1720-90,1719-1720,1720,1719/1720
General,937,General,96,87,1719-1720-90,1719-1720,1720,1719/1720
General,526,General,120,87,1719-1720-90,1719-1720,1720,1719/1720
General,278,General,14,87,1719-1720-90,1719-1720,1720,1719/1720
General,2543,General,130,87,1719-1720-90,1719-1720,1720,1719/1720
General,561,General,40,87,1719-1720-90,1719-1720,1720,1719/1720
General,253,General,119,87,1719-1720-90,1719-1720,1720,1719/1720
General,1969,General,77,87,1719-1720-90,1719-1720,1720,1719/1720
General,141,General,93,87,1719-1720-90,1719-1720,1720,1719/1720
General,1278,General,76,87,1719-1720-90,1719-1720,1720,1719/1720
General,26,General,17,88,1720-1721-90,1720-1721,1721,1720/1721
General,82,General,1,88,1720-1721-90,1720-1721,1721,1720/1721
General,12,General,2,88,1720-1721-90,1720-1721,1721,1720/1721
General,42,General,3,88,1720-1721-90,1720-1721,1721,1720/1721
General,0,General,4,88,1720-1721-90,1720-1721,1721,1720/1721
General,17,General,5,88,1720-1721-90,1720-1721,1721,1720/1721
General,20,General,6,88,1720-1721-90,1720-1721,1721,1720/1721
General,24,General,7,88,1720-1721-90,1720-1721,1721,1720/1721
General,39,General,8,88,1720-1721-90,1720-1721,1721,1720/1721
General,39,General,18,88,1720-1721-90,1720-1721,1721,1720/1721
General,9,General,20,88,1720-1721-90,1720-1721,1721,1720/1721
General,48,General,21,88,1720-1721-90,1720-1721,1721,1720/1721
General,46,General,22,88,1720-1721-90,1720-1721,1721,1720/1721
General,48,General,23,88,1720-1721-90,1720-1721,1721,1720/1721
General,158,General,24,88,1720-1721-90,1720-1721,1721,1720/1721
General,8,General,25,88,1720-1721-90,1720-1721,1721,1720/1721
General,14,General,26,88,1720-1721-90,1720-1721,1721,1720/1721
General,18,General,27,88,1720-1721-90,1720-1721,1721,1720/1721
General,14,General,30,88,1720-1721-90,1720-1721,1721,1720/1721
General,14,General,31,88,1720-1721-90,1720-1721,1721,1720/1721
General,56,General,32,88,1720-1721-90,1720-1721,1721,1720/1721
General,0,General,33,88,1720-1721-90,1720-1721,1721,1720/1721
General,6,General,36,88,1720-1721-90,1720-1721,1721,1720/1721
General,130,General,11,88,1720-1721-90,1720-1721,1721,1720/1721
General,17,General,39,88,1720-1721-90,1720-1721,1721,1720/1721
General,16,General,41,88,1720-1721-90,1720-1721,1721,1720/1721
General,30,General,42,88,1720-1721-90,1720-1721,1721,1720/1721
General,62,General,43,88,1720-1721-90,1720-1721,1721,1720/1721
General,24,General,45,88,1720-1721-90,1720-1721,1721,1720/1721
General,24,General,46,88,1720-1721-90,1720-1721,1721,1720/1721
General,38,General,47,88,1720-1721-90,1720-1721,1721,1720/1721
General,22,General,48,88,1720-1721-90,1720-1721,1721,1720/1721
General,7,General,49,88,1720-1721-90,1720-1721,1721,1720/1721
General,17,General,50,88,1720-1721-90,1720-1721,1721,1720/1721
General,65,General,54,88,1720-1721-90,1720-1721,1721,1720/1721
General,33,General,55,88,1720-1721-90,1720-1721,1721,1720/1721
General,34,General,57,88,1720-1721-90,1720-1721,1721,1720/1721
General,39,General,58,88,1720-1721-90,1720-1721,1721,1720/1721
General,29,General,59,88,1720-1721-90,1720-1721,1721,1720/1721
General,7,General,60,88,1720-1721-90,1720-1721,1721,1720/1721
General,20,General,61,88,1720-1721-90,1720-1721,1721,1720/1721
General,41,General,62,88,1720-1721-90,1720-1721,1721,1720/1721
General,43,General,63,88,1720-1721-90,1720-1721,1721,1720/1721
General,52,General,65,88,1720-1721-90,1720-1721,1721,1720/1721
General,27,General,66,88,1720-1721-90,1720-1721,1721,1720/1721
General,8,General,67,88,1720-1721-90,1720-1721,1721,1720/1721
General,28,General,68,88,1720-1721-90,1720-1721,1721,1720/1721
General,52,General,71,88,1720-1721-90,1720-1721,1721,1720/1721
General,33,General,72,88,1720-1721-90,1720-1721,1721,1720/1721
General,8,General,73,88,1720-1721-90,1720-1721,1721,1720/1721
General,0,General,74,88,1720-1721-90,1720-1721,1721,1720/1721
General,16,General,75,88,1720-1721-90,1720-1721,1721,1720/1721
General,27,General,83,88,1720-1721-90,1720-1721,1721,1720/1721
General,26,General,84,88,1720-1721-90,1720-1721,1721,1720/1721
General,18,General,85,88,1720-1721-90,1720-1721,1721,1720/1721
General,25,General,90,88,1720-1721-90,1720-1721,1721,1720/1721
General,9,General,86,88,1720-1721-90,1720-1721,1721,1720/1721
General,0,General,87,88,1720-1721-90,1720-1721,1721,1720/1721
General,23,General,88,88,1720-1721-90,1720-1721,1721,1720/1721
General,11,General,91,88,1720-1721-90,1720-1721,1721,1720/1721
General,34,General,94,88,1720-1721-90,1720-1721,1721,1720/1721
General,24,General,95,88,1720-1721-90,1720-1721,1721,1720/1721
General,0,General,97,88,1720-1721-90,1720-1721,1721,1720/1721
General,16,General,98,88,1720-1721-90,1720-1721,1721,1720/1721
General,9,General,78,88,1720-1721-90,1720-1721,1721,1720/1721
General,31,General,79,88,1720-1721-90,1720-1721,1721,1720/1721
General,11,General,80,88,1720-1721-90,1720-1721,1721,1720/1721
General,8,General,81,88,1720-1721-90,1720-1721,1721,1720/1721
General,36,General,82,88,1720-1721-90,1720-1721,1721,1720/1721
General,12,General,99,88,1720-1721-90,1720-1721,1721,1720/1721
General,0,General,100,88,1720-1721-90,1720-1721,1721,1720/1721
General,36,General,101,88,1720-1721-90,1720-1721,1721,1720/1721
General,27,General,102,88,1720-1721-90,1720-1721,1721,1720/1721
General,25,General,103,88,1720-1721-90,1720-1721,1721,1720/1721
General,34,General,104,88,1720-1721-90,1720-1721,1721,1720/1721
General,29,General,105,88,1720-1721-90,1720-1721,1721,1720/1721
General,10,General,106,88,1720-1721-90,1720-1721,1721,1720/1721
General,16,General,107,88,1720-1721-90,1720-1721,1721,1720/1721
General,11,General,108,88,1720-1721-90,1720-1721,1721,1720/1721
General,12,General,109,88,1720-1721-90,1720-1721,1721,1720/1721
General,35,General,110,88,1720-1721-90,1720-1721,1721,1720/1721
General,1,General,111,88,1720-1721-90,1720-1721,1721,1720/1721
General,18,General,112,88,1720-1721-90,1720-1721,1721,1720/1721
General,11,General,113,88,1720-1721-90,1720-1721,1721,1720/1721
General,34,General,114,88,1720-1721-90,1720-1721,1721,1720/1721
General,6,General,115,88,1720-1721-90,1720-1721,1721,1720/1721
General,32,General,116,88,1720-1721-90,1720-1721,1721,1720/1721
General,3,General,121,88,1720-1721-90,1720-1721,1721,1720/1721
General,33,General,122,88,1720-1721-90,1720-1721,1721,1720/1721
General,28,General,123,88,1720-1721-90,1720-1721,1721,1720/1721
General,17,General,124,88,1720-1721-90,1720-1721,1721,1720/1721
General,94,General,125,88,1720-1721-90,1720-1721,1721,1720/1721
General,13,General,126,88,1720-1721-90,1720-1721,1721,1720/1721
General,15,General,127,88,1720-1721-90,1720-1721,1721,1720/1721
General,15,General,128,88,1720-1721-90,1720-1721,1721,1720/1721
General,12,General,132,88,1720-1721-90,1720-1721,1721,1720/1721
General,1219,General,19,88,1720-1721-90,1720-1721,1721,1720/1721
General,70,General,28,88,1720-1721-90,1720-1721,1721,1720/1721
General,43,General,29,88,1720-1721-90,1720-1721,1721,1720/1721
General,235,General,34,88,1720-1721-90,1720-1721,1721,1720/1721
General,847,General,35,88,1720-1721-90,1720-1721,1721,1720/1721
General,648,General,37,88,1720-1721-90,1720-1721,1721,1720/1721
General,29,General,10,88,1720-1721-90,1720-1721,1721,1720/1721
General,331,General,38,88,1720-1721-90,1720-1721,1721,1720/1721
General,213,General,44,88,1720-1721-90,1720-1721,1721,1720/1721
General,536,General,51,88,1720-1721-90,1720-1721,1721,1720/1721
General,1571,General,52,88,1720-1721-90,1720-1721,1721,1720/1721
General,904,General,117,88,1720-1721-90,1720-1721,1721,1720/1721
General,788,General,16,88,1720-1721-90,1720-1721,1721,1720/1721
