count,count_type,bill_type,parish_id,year,week_id,year_range,split_year
63,Total,General,27,1683,1682-1683-90,1682-1683,1682/1683
47,Total,General,28,1683,1682-1683-90,1682-1683,1682/1683
121,Total,General,29,1683,1682-1683-90,1682-1683,1682/1683
22,Total,General,31,1683,1682-1683-90,1682-1683,1682/1683
21,Total,General,32,1683,1682-1683-90,1682-1683,1682/1683
16,Total,General,33,1683,1682-1683-90,1682-1683,1682/1683
22,Total,General,36,1683,1682-1683-90,1682-1683,1682/1683
16,Total,General,37,1683,1682-1683-90,1682-1683,1682/1683
71,Total,General,38,1683,1682-1683-90,1682-1683,1682/1683
0,Total,General,39,1683,1682-1683-90,1682-1683,1682/1683
16,Total,General,42,1683,1682-1683-90,1682-1683,1682/1683
121,Total,General,10,1683,1682-1683-90,1682-1683,1682/1683
24,Total,General,45,1683,1682-1683-90,1682-1683,1682/1683
14,Total,General,47,1683,1682-1683-90,1682-1683,1682/1683
28,Total,General,48,1683,1682-1683-90,1682-1683,1682/1683
99,Total,General,49,1683,1682-1683-90,1682-1683,1682/1683
31,Total,General,51,1683,1682-1683-90,1682-1683,1682/1683
23,Total,General,52,1683,1682-1683-90,1682-1683,1682/1683
39,Total,General,53,1683,1682-1683-90,1682-1683,1682/1683
29,Total,General,54,1683,1682-1683-90,1682-1683,1682/1683
16,Total,General,55,1683,1682-1683-90,1682-1683,1682/1683
8,Total,General,56,1683,1682-1683-90,1682-1683,1682/1683
85,Total,General,62,1683,1682-1683-90,1682-1683,1682/1683
40,Total,General,63,1683,1682-1683-90,1682-1683,1682/1683
42,Total,General,65,1683,1682-1683-90,1682-1683,1682/1683
48,Total,General,66,1683,1682-1683-90,1682-1683,1682/1683
26,Total,General,69,1683,1682-1683-90,1682-1683,1682/1683
6,Total,General,70,1683,1682-1683-90,1682-1683,1682/1683
21,Total,General,72,1683,1682-1683-90,1682-1683,1682/1683
65,Total,General,73,1683,1682-1683-90,1682-1683,1682/1683
69,Total,General,74,1683,1682-1683-90,1682-1683,1682/1683
52,Total,General,76,1683,1682-1683-90,1682-1683,1682/1683
27,Total,General,77,1683,1682-1683-90,1682-1683,1682/1683
13,Total,General,78,1683,1682-1683-90,1682-1683,1682/1683
37,Total,General,79,1683,1682-1683-90,1682-1683,1682/1683
59,Total,General,82,1683,1682-1683-90,1682-1683,1682/1683
36,Total,General,83,1683,1682-1683-90,1682-1683,1682/1683
7,Total,General,84,1683,1682-1683-90,1682-1683,1682/1683
1,Total,General,85,1683,1682-1683-90,1682-1683,1682/1683
24,Total,General,86,1683,1682-1683-90,1682-1683,1682/1683
34,Total,General,94,1683,1682-1683-90,1682-1683,1682/1683
28,Total,General,95,1683,1682-1683-90,1682-1683,1682/1683
48,Total,General,96,1683,1682-1683-90,1682-1683,1682/1683
23,Total,General,101,1683,1682-1683-90,1682-1683,1682/1683
5,Total,General,97,1683,1682-1683-90,1682-1683,1682/1683
3,Total,General,98,1683,1682-1683-90,1682-1683,1682/1683
31,Total,General,99,1683,1682-1683-90,1682-1683,1682/1683
10,Total,General,103,1683,1682-1683-90,1682-1683,1682/1683
46,Total,General,106,1683,1682-1683-90,1682-1683,1682/1683
11,Total,General,107,1683,1682-1683-90,1682-1683,1682/1683
1,Total,General,109,1683,1682-1683-90,1682-1683,1682/1683
47,Total,General,110,1683,1682-1683-90,1682-1683,1682/1683
5,Total,General,89,1683,1682-1683-90,1682-1683,1682/1683
42,Total,General,90,1683,1682-1683-90,1682-1683,1682/1683
20,Total,General,91,1683,1682-1683-90,1682-1683,1682/1683
19,Total,General,92,1683,1682-1683-90,1682-1683,1682/1683
55,Total,General,93,1683,1682-1683-90,1682-1683,1682/1683
16,Total,General,112,1683,1682-1683-90,1682-1683,1682/1683
0,Total,General,113,1683,1682-1683-90,1682-1683,1682/1683
38,Total,General,114,1683,1682-1683-90,1682-1683,1682/1683
33,Total,General,115,1683,1682-1683-90,1682-1683,1682/1683
28,Total,General,116,1683,1682-1683-90,1682-1683,1682/1683
29,Total,General,117,1683,1682-1683-90,1682-1683,1682/1683
41,Total,General,118,1683,1682-1683-90,1682-1683,1682/1683
14,Total,General,119,1683,1682-1683-90,1682-1683,1682/1683
12,Total,General,120,1683,1682-1683-90,1682-1683,1682/1683
10,Total,General,121,1683,1682-1683-90,1682-1683,1682/1683
25,Total,General,122,1683,1682-1683-90,1682-1683,1682/1683
46,Total,General,123,1683,1682-1683-90,1682-1683,1682/1683
3,Total,General,124,1683,1682-1683-90,1682-1683,1682/1683
20,Total,General,125,1683,1682-1683-90,1682-1683,1682/1683
14,Total,General,126,1683,1682-1683-90,1682-1683,1682/1683
59,Total,General,127,1683,1682-1683-90,1682-1683,1682/1683
16,Total,General,128,1683,1682-1683-90,1682-1683,1682/1683
59,Total,General,129,1683,1682-1683-90,1682-1683,1682/1683
9,Total,General,135,1683,1682-1683-90,1682-1683,1682/1683
38,Total,General,136,1683,1682-1683-90,1682-1683,1682/1683
22,Total,General,137,1683,1682-1683-90,1682-1683,1682/1683
30,Total,General,138,1683,1682-1683-90,1682-1683,1682/1683
153,Total,General,139,1683,1682-1683-90,1682-1683,1682/1683
27,Total,General,140,1683,1682-1683-90,1682-1683,1682/1683
42,Total,General,141,1683,1682-1683-90,1682-1683,1682/1683
14,Total,General,142,1683,1682-1683-90,1682-1683,1682/1683
29,Total,General,154,1683,1682-1683-90,1682-1683,1682/1683
923,Total,General,24,1683,1682-1683-90,1682-1683,1682/1683
85,Total,General,34,1683,1682-1683-90,1682-1683,1682/1683
34,Total,General,35,1683,1682-1683-90,1682-1683,1682/1683
227,Total,General,40,1683,1682-1683-90,1682-1683,1682/1683
883,Total,General,41,1683,1682-1683-90,1682-1683,1682/1683
613,Total,General,43,1683,1682-1683-90,1682-1683,1682/1683
39,Total,General,9,1683,1682-1683-90,1682-1683,1682/1683
432,Total,General,44,1683,1682-1683-90,1682-1683,1682/1683
,Total,General,71,1683,1682-1683-90,1682-1683,1682/1683
285,Total,General,50,1683,1682-1683-90,1682-1683,1682/1683
401,Total,General,59,1683,1682-1683-90,1682-1683,1682/1683
1527,Total,General,60,1683,1682-1683-90,1682-1683,1682/1683
806,Total,General,130,1683,1682-1683-90,1682-1683,1682/1683
652,Total,General,21,1683,1682-1683-90,1682-1683,1682/1683
723,Total,General,20,1683,1682-1683-90,1682-1683,1682/1683
78,Total,General,143,1683,1682-1683-90,1682-1683,1682/1683
29,Total,General,153,1683,1682-1683-90,1682-1683,1682/1683
0,Total,General,18,1683,1682-1683-90,1682-1683,1682/1683
,Total,General,11,1683,1682-1683-90,1682-1683,1682/1683
195,Total,General,12,1683,1682-1683-90,1682-1683,1682/1683
1318,Total,General,61,1683,1682-1683-90,1682-1683,1682/1683
106,Total,General,13,1683,1682-1683-90,1682-1683,1682/1683
,Total,General,68,1683,1682-1683-90,1682-1683,1682/1683
400,Total,General,64,1683,1682-1683-90,1682-1683,1682/1683
134,Total,General,75,1683,1682-1683-90,1682-1683,1682/1683
387,Total,General,14,1683,1682-1683-90,1682-1683,1682/1683
539,Total,General,80,1683,1682-1683-90,1682-1683,1682/1683
516,Total,General,81,1683,1682-1683-90,1682-1683,1682/1683
,Total,General,111,1683,1682-1683-90,1682-1683,1682/1683
127,Total,General,100,1683,1682-1683-90,1682-1683,1682/1683
280,Total,General,104,1683,1682-1683-90,1682-1683,1682/1683
1060,Total,General,108,1683,1682-1683-90,1682-1683,1682/1683
522,Total,General,134,1683,1682-1683-90,1682-1683,1682/1683
188,Total,General,19,1683,1682-1683-90,1682-1683,1682/1683
2171,Total,General,149,1683,1682-1683-90,1682-1683,1682/1683
,Total,General,30,1683,1682-1683-90,1682-1683,1682/1683
582,Total,General,46,1683,1682-1683-90,1682-1683,1682/1683
,Total,General,67,1683,1682-1683-90,1682-1683,1682/1683
203,Total,General,133,1683,1682-1683-90,1682-1683,1682/1683
2362,Total,General,88,1683,1682-1683-90,1682-1683,1682/1683
135,Total,General,105,1683,1682-1683-90,1682-1683,1682/1683
,Total,General,102,1683,1682-1683-90,1682-1683,1682/1683
861,Total,General,87,1683,1682-1683-90,1682-1683,1682/1683
0,Total,General,17,1683,1682-1683-90,1682-1683,1682/1683
36,Total,General,22,1684,1683-1684-90,1683-1684,1683/1684
76,Total,General,1,1684,1683-1684-90,1683-1684,1683/1684
23,Total,General,2,1684,1683-1684-90,1683-1684,1683/1684
58,Total,General,3,1684,1683-1684-90,1683-1684,1683/1684
0,Total,General,4,1684,1683-1684-90,1683-1684,1683/1684
12,Total,General,5,1684,1683-1684-90,1683-1684,1683/1684
35,Total,General,6,1684,1683-1684-90,1683-1684,1683/1684
34,Total,General,7,1684,1683-1684-90,1683-1684,1683/1684
64,Total,General,8,1684,1683-1684-90,1683-1684,1683/1684
39,Total,General,23,1684,1683-1684-90,1683-1684,1683/1684
16,Total,General,25,1684,1683-1684-90,1683-1684,1683/1684
48,Total,General,26,1684,1683-1684-90,1683-1684,1683/1684
74,Total,General,27,1684,1683-1684-90,1683-1684,1683/1684
59,Total,General,28,1684,1683-1684-90,1683-1684,1683/1684
133,Total,General,29,1684,1683-1684-90,1683-1684,1683/1684
20,Total,General,31,1684,1683-1684-90,1683-1684,1683/1684
27,Total,General,32,1684,1683-1684-90,1683-1684,1683/1684
14,Total,General,33,1684,1683-1684-90,1683-1684,1683/1684
33,Total,General,36,1684,1683-1684-90,1683-1684,1683/1684
10,Total,General,37,1684,1683-1684-90,1683-1684,1683/1684
56,Total,General,38,1684,1683-1684-90,1683-1684,1683/1684
2,Total,General,39,1684,1683-1684-90,1683-1684,1683/1684
8,Total,General,42,1684,1683-1684-90,1683-1684,1683/1684
126,Total,General,10,1684,1683-1684-90,1683-1684,1683/1684
21,Total,General,45,1684,1683-1684-90,1683-1684,1683/1684
14,Total,General,47,1684,1683-1684-90,1683-1684,1683/1684
33,Total,General,48,1684,1683-1684-90,1683-1684,1683/1684
101,Total,General,49,1684,1683-1684-90,1683-1684,1683/1684
34,Total,General,51,1684,1683-1684-90,1683-1684,1683/1684
28,Total,General,52,1684,1683-1684-90,1683-1684,1683/1684
44,Total,General,53,1684,1683-1684-90,1683-1684,1683/1684
46,Total,General,54,1684,1683-1684-90,1683-1684,1683/1684
12,Total,General,55,1684,1683-1684-90,1683-1684,1683/1684
11,Total,General,56,1684,1683-1684-90,1683-1684,1683/1684
85,Total,General,62,1684,1683-1684-90,1683-1684,1683/1684
30,Total,General,63,1684,1683-1684-90,1683-1684,1683/1684
43,Total,General,65,1684,1683-1684-90,1683-1684,1683/1684
66,Total,General,66,1684,1683-1684-90,1683-1684,1683/1684
27,Total,General,69,1684,1683-1684-90,1683-1684,1683/1684
8,Total,General,70,1684,1683-1684-90,1683-1684,1683/1684
23,Total,General,72,1684,1683-1684-90,1683-1684,1683/1684
45,Total,General,73,1684,1683-1684-90,1683-1684,1683/1684
73,Total,General,74,1684,1683-1684-90,1683-1684,1683/1684
56,Total,General,76,1684,1683-1684-90,1683-1684,1683/1684
24,Total,General,77,1684,1683-1684-90,1683-1684,1683/1684
13,Total,General,78,1684,1683-1684-90,1683-1684,1683/1684
53,Total,General,79,1684,1683-1684-90,1683-1684,1683/1684
56,Total,General,82,1684,1683-1684-90,1683-1684,1683/1684
42,Total,General,83,1684,1683-1684-90,1683-1684,1683/1684
4,Total,General,84,1684,1683-1684-90,1683-1684,1683/1684
0,Total,General,85,1684,1683-1684-90,1683-1684,1683/1684
18,Total,General,86,1684,1683-1684-90,1683-1684,1683/1684
24,Total,General,94,1684,1683-1684-90,1683-1684,1683/1684
35,Total,General,95,1684,1683-1684-90,1683-1684,1683/1684
58,Total,General,96,1684,1683-1684-90,1683-1684,1683/1684
33,Total,General,101,1684,1683-1684-90,1683-1684,1683/1684
9,Total,General,97,1684,1683-1684-90,1683-1684,1683/1684
1,Total,General,98,1684,1683-1684-90,1683-1684,1683/1684
34,Total,General,99,1684,1683-1684-90,1683-1684,1683/1684
11,Total,General,103,1684,1683-1684-90,1683-1684,1683/1684
36,Total,General,106,1684,1683-1684-90,1683-1684,1683/1684
20,Total,General,107,1684,1683-1684-90,1683-1684,1683/1684
0,Total,General,109,1684,1683-1684-90,1683-1684,1683/1684
34,Total,General,110,1684,1683-1684-90,1683-1684,1683/1684
5,Total,General,89,1684,1683-1684-90,1683-1684,1683/1684
72,Total,General,90,1684,1683-1684-90,1683-1684,1683/1684
24,Total,General,91,1684,1683-1684-90,1683-1684,1683/1684
12,Total,General,92,1684,1683-1684-90,1683-1684,1683/1684
45,Total,General,93,1684,1683-1684-90,1683-1684,1683/1684
23,Total,General,112,1684,1683-1684-90,1683-1684,1683/1684
0,Total,General,113,1684,1683-1684-90,1683-1684,1683/1684
37,Total,General,114,1684,1683-1684-90,1683-1684,1683/1684
31,Total,General,115,1684,1683-1684-90,1683-1684,1683/1684
32,Total,General,116,1684,1683-1684-90,1683-1684,1683/1684
31,Total,General,117,1684,1683-1684-90,1683-1684,1683/1684
51,Total,General,118,1684,1683-1684-90,1683-1684,1683/1684
18,Total,General,119,1684,1683-1684-90,1683-1684,1683/1684
17,Total,General,120,1684,1683-1684-90,1683-1684,1683/1684
18,Total,General,121,1684,1683-1684-90,1683-1684,1683/1684
19,Total,General,122,1684,1683-1684-90,1683-1684,1683/1684
51,Total,General,123,1684,1683-1684-90,1683-1684,1683/1684
1,Total,General,124,1684,1683-1684-90,1683-1684,1683/1684
24,Total,General,125,1684,1683-1684-90,1683-1684,1683/1684
16,Total,General,126,1684,1683-1684-90,1683-1684,1683/1684
67,Total,General,127,1684,1683-1684-90,1683-1684,1683/1684
20,Total,General,128,1684,1683-1684-90,1683-1684,1683/1684
43,Total,General,129,1684,1683-1684-90,1683-1684,1683/1684
5,Total,General,135,1684,1683-1684-90,1683-1684,1683/1684
35,Total,General,136,1684,1683-1684-90,1683-1684,1683/1684
17,Total,General,137,1684,1683-1684-90,1683-1684,1683/1684
30,Total,General,138,1684,1683-1684-90,1683-1684,1683/1684
155,Total,General,139,1684,1683-1684-90,1683-1684,1683/1684
23,Total,General,140,1684,1683-1684-90,1683-1684,1683/1684
30,Total,General,141,1684,1683-1684-90,1683-1684,1683/1684
9,Total,General,142,1684,1683-1684-90,1683-1684,1683/1684
13,Total,General,154,1684,1683-1684-90,1683-1684,1683/1684
1004,Total,General,24,1684,1683-1684-90,1683-1684,1683/1684
79,Total,General,34,1684,1683-1684-90,1683-1684,1683/1684
33,Total,General,35,1684,1683-1684-90,1683-1684,1683/1684
253,Total,General,40,1684,1683-1684-90,1683-1684,1683/1684
896,Total,General,41,1684,1683-1684-90,1683-1684,1683/1684
620,Total,General,43,1684,1683-1684-90,1683-1684,1683/1684
47,Total,General,9,1684,1683-1684-90,1683-1684,1683/1684
400,Total,General,44,1684,1683-1684-90,1683-1684,1683/1684
,Total,General,71,1684,1683-1684-90,1683-1684,1683/1684
290,Total,General,50,1684,1683-1684-90,1683-1684,1683/1684
354,Total,General,59,1684,1683-1684-90,1683-1684,1683/1684
1482,Total,General,60,1684,1683-1684-90,1683-1684,1683/1684
903,Total,General,130,1684,1683-1684-90,1683-1684,1683/1684
635,Total,General,21,1684,1683-1684-90,1683-1684,1683/1684
787,Total,General,20,1684,1683-1684-90,1683-1684,1683/1684
87,Total,General,143,1684,1683-1684-90,1683-1684,1683/1684
28,Total,General,153,1684,1683-1684-90,1683-1684,1683/1684
0,Total,General,18,1684,1683-1684-90,1683-1684,1683/1684
,Total,General,11,1684,1683-1684-90,1683-1684,1683/1684
171,Total,General,12,1684,1683-1684-90,1683-1684,1683/1684
1350,Total,General,61,1684,1683-1684-90,1683-1684,1683/1684
115,Total,General,13,1684,1683-1684-90,1683-1684,1683/1684
,Total,General,68,1684,1683-1684-90,1683-1684,1683/1684
385,Total,General,64,1684,1683-1684-90,1683-1684,1683/1684
222,Total,General,75,1684,1683-1684-90,1683-1684,1683/1684
254,Total,General,14,1684,1683-1684-90,1683-1684,1683/1684
549,Total,General,80,1684,1683-1684-90,1683-1684,1683/1684
507,Total,General,81,1684,1683-1684-90,1683-1684,1683/1684
,Total,General,111,1684,1683-1684-90,1683-1684,1683/1684
108,Total,General,100,1684,1683-1684-90,1683-1684,1683/1684
215,Total,General,104,1684,1683-1684-90,1683-1684,1683/1684
923,Total,General,108,1684,1683-1684-90,1683-1684,1683/1684
468,Total,General,134,1684,1683-1684-90,1683-1684,1683/1684
140,Total,General,19,1684,1683-1684-90,1683-1684,1683/1684
1984,Total,General,149,1684,1683-1684-90,1683-1684,1683/1684
,Total,General,30,1684,1683-1684-90,1683-1684,1683/1684
528,Total,General,46,1684,1683-1684-90,1683-1684,1683/1684
429,Total,General,67,1684,1683-1684-90,1683-1684,1683/1684
194,Total,General,133,1684,1683-1684-90,1683-1684,1683/1684
2317,Total,General,88,1684,1683-1684-90,1683-1684,1683/1684
143,Total,General,105,1684,1683-1684-90,1683-1684,1683/1684
,Total,General,102,1684,1683-1684-90,1683-1684,1683/1684
1013,Total,General,87,1684,1683-1684-90,1683-1684,1683/1684
,Total,General,17,1684,1683-1684-90,1683-1684,1683/1684
33,Total,General,22,1685,1684-1685-90,1684-1685,1684/1685
86,Total,General,1,1685,1684-1685-90,1684-1685,1684/1685
17,Total,General,2,1685,1684-1685-90,1684-1685,1684/1685
64,Total,General,3,1685,1684-1685-90,1684-1685,1684/1685
0,Total,General,4,1685,1684-1685-90,1684-1685,1684/1685
20,Total,General,5,1685,1684-1685-90,1684-1685,1684/1685
31,Total,General,6,1685,1684-1685-90,1684-1685,1684/1685
39,Total,General,7,1685,1684-1685-90,1684-1685,1684/1685
88,Total,General,8,1685,1684-1685-90,1684-1685,1684/1685
46,Total,General,23,1685,1684-1685-90,1684-1685,1684/1685
16,Total,General,25,1685,1684-1685-90,1684-1685,1684/1685
53,Total,General,26,1685,1684-1685-90,1684-1685,1684/1685
48,Total,General,27,1685,1684-1685-90,1684-1685,1684/1685
51,Total,General,28,1685,1684-1685-90,1684-1685,1684/1685
127,Total,General,29,1685,1684-1685-90,1684-1685,1684/1685
11,Total,General,31,1685,1684-1685-90,1684-1685,1684/1685
27,Total,General,32,1685,1684-1685-90,1684-1685,1684/1685
18,Total,General,33,1685,1684-1685-90,1684-1685,1684/1685
22,Total,General,36,1685,1684-1685-90,1684-1685,1684/1685
13,Total,General,37,1685,1684-1685-90,1684-1685,1684/1685
69,Total,General,38,1685,1684-1685-90,1684-1685,1684/1685
3,Total,General,39,1685,1684-1685-90,1684-1685,1684/1685
18,Total,General,42,1685,1684-1685-90,1684-1685,1684/1685
100,Total,General,10,1685,1684-1685-90,1684-1685,1684/1685
21,Total,General,45,1685,1684-1685-90,1684-1685,1684/1685
7,Total,General,47,1685,1684-1685-90,1684-1685,1684/1685
39,Total,General,48,1685,1684-1685-90,1684-1685,1684/1685
105,Total,General,49,1685,1684-1685-90,1684-1685,1684/1685
27,Total,General,51,1685,1684-1685-90,1684-1685,1684/1685
33,Total,General,52,1685,1684-1685-90,1684-1685,1684/1685
39,Total,General,53,1685,1684-1685-90,1684-1685,1684/1685
42,Total,General,54,1685,1684-1685-90,1684-1685,1684/1685
9,Total,General,55,1685,1684-1685-90,1684-1685,1684/1685
16,Total,General,56,1685,1684-1685-90,1684-1685,1684/1685
81,Total,General,62,1685,1684-1685-90,1684-1685,1684/1685
39,Total,General,63,1685,1684-1685-90,1684-1685,1684/1685
31,Total,General,65,1685,1684-1685-90,1684-1685,1684/1685
61,Total,General,66,1685,1684-1685-90,1684-1685,1684/1685
31,Total,General,69,1685,1684-1685-90,1684-1685,1684/1685
11,Total,General,70,1685,1684-1685-90,1684-1685,1684/1685
18,Total,General,72,1685,1684-1685-90,1684-1685,1684/1685
40,Total,General,73,1685,1684-1685-90,1684-1685,1684/1685
74,Total,General,74,1685,1684-1685-90,1684-1685,1684/1685
66,Total,General,76,1685,1684-1685-90,1684-1685,1684/1685
17,Total,General,77,1685,1684-1685-90,1684-1685,1684/1685
9,Total,General,78,1685,1684-1685-90,1684-1685,1684/1685
42,Total,General,79,1685,1684-1685-90,1684-1685,1684/1685
38,Total,General,82,1685,1684-1685-90,1684-1685,1684/1685
30,Total,General,83,1685,1684-1685-90,1684-1685,1684/1685
1,Total,General,84,1685,1684-1685-90,1684-1685,1684/1685
0,Total,General,85,1685,1684-1685-90,1684-1685,1684/1685
12,Total,General,86,1685,1684-1685-90,1684-1685,1684/1685
38,Total,General,94,1685,1684-1685-90,1684-1685,1684/1685
27,Total,General,95,1685,1684-1685-90,1684-1685,1684/1685
57,Total,General,96,1685,1684-1685-90,1684-1685,1684/1685
23,Total,General,101,1685,1684-1685-90,1684-1685,1684/1685
5,Total,General,97,1685,1684-1685-90,1684-1685,1684/1685
1,Total,General,98,1685,1684-1685-90,1684-1685,1684/1685
36,Total,General,99,1685,1684-1685-90,1684-1685,1684/1685
17,Total,General,103,1685,1684-1685-90,1684-1685,1684/1685
35,Total,General,106,1685,1684-1685-90,1684-1685,1684/1685
25,Total,General,107,1685,1684-1685-90,1684-1685,1684/1685
3,Total,General,109,1685,1684-1685-90,1684-1685,1684/1685
34,Total,General,110,1685,1684-1685-90,1684-1685,1684/1685
14,Total,General,89,1685,1684-1685-90,1684-1685,1684/1685
46,Total,General,90,1685,1684-1685-90,1684-1685,1684/1685
23,Total,General,91,1685,1684-1685-90,1684-1685,1684/1685
15,Total,General,92,1685,1684-1685-90,1684-1685,1684/1685
43,Total,General,93,1685,1684-1685-90,1684-1685,1684/1685
17,Total,General,112,1685,1684-1685-90,1684-1685,1684/1685
0,Total,General,113,1685,1684-1685-90,1684-1685,1684/1685
