Year,edited_cause,number,original_Year,original_cause,original_number
1653,Suicide: Hanged and Made Away Themselves,15,1653,hangd & made away themselvs,15
1654,Suicide: Hanged and Made Away Themselves,9,1654,hangd & made away themselvs,9
1655,Suicide: Hanged and Made Away Themselves,14,1655,hangd & made away themselvs,14
1656,Suicide: Hanged and Made Away Themselves,16,1656,hangd & made away themselvs,16
1657,Suicide: Hanged and Made Away Themselves,24,1657,hang'd and made away 'emselves,24
1658,Suicide: Hanged and Made Away Themselves,18,1658,hangd & made away themselvs,18
1659,Suicide: Hanged and Made Away Themselves,11,1659,hangd & made away themselvs,11
1660,Suicide: Hanged and Made Away Themselves,36,1660,hangd & made away themselvs,36
1661,Suicide: Hanged and Made Away Themselves,13,1661,hangd & made away themselvs,13
1662,Suicide: Hanged and Made Away Themselves,14,1662,hang'd and made away themselves,14
1663,Suicide: Hanged and Made Away Themselves,12,1663,hangd & made away themselvs,12
1664,Suicide: Hanged and Made Away Themselves,18,1664,hangd & made away themselvs,18
1665,Suicide: Hanged and Made Away Themselves,7,1665,hangd & made away themselves,7
1666,Suicide: Hanged and Made Away Themselves,9,1666,hang'd & made away themselves,9
1667,Suicide: Hanged and Made Away Themselves,9,1667,hang'd and made away themselves,9
1668,Suicide: Hanged and Made Away Themselves,16,1668,hang'd and made away themselves,16
1669,Suicide: Hanged and Made Away Themselves,20,1669,hang'd & made away themselves,20
1670,Suicide: Hanged and Made Away Themselves,13,1670,hang'd and made away themselves,13
1671,Suicide: Hanged and Made Away Themselves,10,1671,hang'd and made away themselves,10
1672,Suicide: Hanged and Made Away Themselves,18,1672,hang'd and made away themselves,18
1673,Suicide: Hanged and Made Away Themselves,13,1673,hang'd and made away themselves,13
1674,Suicide: Hanged and Made Away Themselves,18,1674,hang'd and made away themselves,18
1675,Suicide: Hanged and Made Away Themselves,19,1675,hang'd and made away themselves,19
1676,Suicide: Hanged and Made Away Themselves,17,1676,hang'd and made away themselves,17
1677,Suicide: Hanged and Made Away Themselves,22,1677,hang'd and made away themselves,22
1678,Suicide: Hanged and Made Away Themselves,12,1678,hang'd and made away themselves,12
1679,Suicide: Hanged and Made Away Themselves,19,1679,hang'd and made away themselves,19
1680,Suicide: Hanged and Made Away Themselves,23,1680,hang'd and made away themelves,23
1681,Suicide: Hanged and Made Away Themselves,17,1681,hang'd and made away themselves,17
1682,Suicide: Hanged and Made Away Themselves,16,1682,hang'd and made away themselves,16
1683,Suicide: Hanged and Made Away Themselves,18,1683,hang'd and made away themselves,18
1684,Suicide: Hanged and Made Away Themselves,10,1684,hang'd and made away themselves,10
1685,Suicide: Hanged and Made Away Themselves,22,1685,hang'd and made away themselves,22
1686,Suicide: Hanged and Made Away Themselves,14,1686,hanged and made away themselves,14
1687,Suicide: Hanged and Made Away Themselves,22,1687,hanged and made away themselves,22
1688,Suicide: Hanged and Made Away Themselves,20,1688,hang'd and made away themselves,20
1689,Suicide: Hanged and Made Away Themselves,10,1689,hang'd and made away themselves,10
1690,Suicide: Hanged and Made Away Themselves,23,1690,hanged and made away themselves,23
1691,Suicide: Hanged and Made Away Themselves,10,1691,hanged and made away themselves,10
1692,Suicide: Hanged and Made Away Themselves,24,1692,hang'd and made away themselves,24
1693,Suicide: Hanged and Made Away Themselves,17,1693,hang'd and made away themselves,17
1694,Suicide: Hanged and Made Away Themselves,17,1694,hanged and made away themselves,17
1695,Suicide: Hanged and Made Away Themselves,25,1695,hanged and made away themselves,25
1696,Suicide: Hanged and Made Away Themselves,21,1696,hang'd and made away themselves,21
1697,Suicide: Hanged and Made Away Themselves,21,1697,hang'd and made away themselves,21
1698,Suicide: Hanged and Made Away Themselves,20,1698,hanged and made away themselves,20
1699,Suicide: Hanged and Made Away Themselves,30,1699,hanged and made away themselves,30
1700,Suicide: Hanged and Made Away Themselves,28,1700,hang'd and made away themselves,28
1701,Suicide: Hanged and Made Away Themselves,40,1701,hang'd and made away themselves,40
1702,Suicide: Hanged and Made Away Themselves,23,1702,hanged and made away themselves,23
1703,Suicide: Hanged and Made Away Themselves,21,1703,hang'd and made away themselves,21
1704,Suicide: Hanged and Made Away Themselves,25,1704,hanged and made away themselves,25
1705,Suicide: Hanged and Made Away Themselves,27,1705,hanged and made away themselves,27
1706,Suicide: Hanged and Made Away Themselves,40,1706,hang'd and made away themselves,40
1707,Suicide: Hanged and Made Away Themselves,38,1707,hanged and made away themselves,38
1634,Suicide: Hanged Themselves,3,1634,hanged themselves,3
1636,Suicide: Hanged Themselves,7,1636,hanged themselves,7
1651,Suicide: Hanged Themselves,9,1651,hangd themselves,9
1700,Suicide: Hanged Themselves,1,1700,hanged by misfortune,1
1717,Suicide: Hanged Themselves,1,1717,hang'd itself accidentally,1
1629,Suicide: Made Away Themselves,8,1629,made away themselves,8
1630,Suicide: Made Away Themselves,8,1630,made away themselves,8
1631,Suicide: Made Away Themselves,6,1631,made away themselves,6
1632,Suicide: Made Away Themselves,15,1632,made away themselves,15
1633,Suicide: Made Away Themselves,5,1633,made away themselves,5
1635,Suicide: Made Away Themselves,8,1635,made away themselves wilfully,8
1714,Suicide: Made Away Themselves,34,1714,made away themselves,34
1715,Suicide: Made Away Themselves,28,1715,made away themselves,28
1716,Suicide: Made Away Themselves,28,1716,made away themselves,28
1717,Suicide: Made Away Themselves,37,1717,made away themselves,37
1718,Suicide: Made Away Themselves,31,1718,made away themselves,31
1720,Suicide: Made Away Themselves,27,1720,killed themselves,27
1721,Suicide: Made Away Themselves,52,1721,made away themselves,52
1722,Suicide: Made Away Themselves,41,1722,made away themselves,41
1723,Suicide: Made Away Themselves,45,1723,made away themselves,45
1724,Suicide: Made Away Themselves,38,1724,made away themselves,38
1725,Suicide: Made Away Themselves,59,1725,made away themselves,59
1726,Suicide: Made Away Themselves,59,1726,made away themselves,59
1727,Suicide: Made Away Themselves,47,1727,made away themselves,47
1728,Suicide: Made Away Themselves,59,1728,made away themselves,59
1729,Suicide: Made Away Themselves,50,1729,made away themselves,50
1730,Suicide: Made Away Themselves,49,1730,made away themselves,49
1731,Suicide: Made Away Themselves,47,1731,made away themselves,47
1732,Suicide: Made Away Themselves,52,1732,made away themselves,52
1733,Suicide: Made Away Themselves,48,1733,made away themselves,48
1734,Suicide: Made Away Themselves,62,1734,made away themselves,62
1735,Suicide: Made Away Themselves,49,1735,made away themselves,49
1736,Suicide: Made Away Themselves,65,1736,made away themselves,65
1737,Suicide: Made Away Themselves,42,1737,made away themselves,42
1738,Suicide: Made Away Themselves,42,1738,made away themselves,42
1739,Suicide: Made Away Themselves,45,1739,made away themselves,45
1740,Suicide: Made Away Themselves,55,1740,made away themselves,55
1741,Suicide: Made Away Themselves,51,1741,made away themselves,51
1742,Suicide: Made Away Themselves,33,1742,made away themselves,33
1743,Suicide: Made Away Themselves,41,1743,made away themselves,41
1744,Suicide: Made Away Themselves,42,1744,made away themselves,42
1750,Suicide: Made Away Themselves,27,1750,killed themselves,27
1751,Suicide: Made Away Themselves,47,1751,killed themselves,47
1708,Suicide: Self-Murder,28,1708,self-murder,28
1709,Suicide: Self-Murder,36,1709,self-murder,36
1710,Suicide: Self-Murder,33,1710,self-murder,33
1711,Suicide: Self-Murder,26,1711,self-murder,26
1712,Suicide: Self-Murder,24,1712,self-murder,24
1713,Suicide: Self-Murder,34,1713,self-murder,34
1719,Suicide: Self-Murder,26,1719,self-murder,26
1745,Suicide: Self-Murder,32,1745,self-murder,32
1746,Suicide: Self-Murder,34,1746,self murder,34
1747,Suicide: Self-Murder,45,1747,self-murder,45
1748,Suicide: Self-Murder,40,1748,self-murder,40
1749,Suicide: Self-Murder,48,1749,self-murder,48
1629,Surfeit,63,1629,surfet,63
1630,Surfeit,167,1630,surfet,167
1631,Surfeit,149,1631,surfet,149
1632,Surfeit,86,1632,surfet,86
1633,Surfeit,104,1633,surfet,104
1634,Surfeit,114,1634,surfet,114
1635,Surfeit,132,1635,surfet,132
1636,Surfeit,371,1636,surfet,371
1641,Surfeit,415,1641,surfet,415
1649,Surfeit,136,1649,surfet,136
1650,Surfeit,123,1650,surfet,123
1651,Surfeit,104,1651,surfet,104
1652,Surfeit,177,1652,surfet,177
1653,Surfeit,178,1653,surfet,178
1654,Surfeit,212,1654,surfet,212
1655,Surfeit,128,1655,surfet,128
1656,Surfeit,161,1656,surfet,161
1657,Surfeit,137,1657,surfet,137
1658,Surfeit,218,1658,surfet,218
1659,Surfeit,202,1659,surfet,202
1660,Surfeit,192,1660,surfet,192
1661,Surfeit,212,1661,surfet,212
1662,Surfeit,186,1662,surfeit,186
1663,Surfeit,191,1663,surfet,191
1664,Surfeit,244,1664,surfet,244
1665,Surfeit,1251,1665,surfet,1251
1666,Surfeit,345,1666,surfeit,345
1667,Surfeit,417,1667,surfeit,417
1668,Surfeit,438,1668,surfeit,438
1669,Surfeit,446,1669,surfeit,446
1670,Surfeit,524,1670,surfeit,524
1671,Surfeit,457,1671,surfeit,457
1672,Surfeit,472,1672,surfeit,472
1673,Surfeit,477,1673,surfeit,477
1674,Surfeit,391,1674,surfeit,391
1675,Surfeit,283,1675,surfeit,283
1676,Surfeit,335,1676,surfeit,335
1677,Surfeit,252,1677,surfeit,252
1678,Surfeit,283,1678,surfeit,283
1679,Surfeit,466,1679,surfeit,466
1680,Surfeit,410,1680,surfeit,410
1681,Surfeit,436,1681,surfeit,436
1682,Surfeit,361,1682,surfeit,361
1683,Surfeit,343,1683,surfeit,343
1684,Surfeit,392,1684,surfeit,392
1685,Surfeit,399,1685,surfeit,399
1686,Surfeit,338,1686,surfeit,338
1687,Surfeit,292,1687,surfeit,292
1688,Surfeit,330,1688,surfeit,330
1689,Surfeit,327,1689,surfeit,327
1690,Surfeit,316,1690,surfeit,316
1691,Surfeit,248,1691,surfeit,248
1692,Surfeit,197,1692,surfeit,197
1693,Surfeit,187,1693,surfeit,187
1694,Surfeit,167,1694,surfeit,167
1695,Surfeit,96,1695,surfeit,96
1696,Surfeit,10,1696,surfeit,10
1697,Surfeit,101,1697,surfeit,101
1698,Surfeit,63,1698,surfeit,63
1699,Surfeit,87,1699,surfeit,87
1700,Surfeit,70,1700,surfeit,70
1701,Surfeit,55,1701,surfeit,55
1702,Surfeit,61,1702,surfeit,61
1703,Surfeit,70,1703,surfeit,70
1704,Surfeit,61,1704,surfeit,61
1705,Surfeit,56,1705,surfeit,56
1706,Surfeit,52,1706,surfeit,52
1707,Surfeit,33,1707,surfeit,33
1708,Surfeit,36,1708,surfeit,36
1709,Surfeit,41,1709,surfeit,41
1710,Surfeit,60,1710,surfeit,60
1711,Surfeit,61,1711,surfeit,61
1712,Surfeit,35,1712,surfeit,35
1713,Surfeit,39,1713,surfeit,39
1714,Surfeit,20,1714,surfeit,20
1715,Surfeit,13,1715,surfeit,13
1716,Surfeit,17,1716,surfeit,17
1717,Surfeit,18,1717,surfeit,18
1718,Surfeit,15,1718,surfeit,15
1719,Surfeit,17,1719,surfeit,17
1720,Surfeit,8,1720,surfeit,8
1721,Surfeit,11,1721,surfeit,11
1722,Surfeit,5,1722,surfeit,5
1723,Surfeit,5,1723,surfeit,5
1724,Surfeit,13,1724,surfeit,13
1725,Surfeit,12,1725,surfeit,12
1726,Surfeit,9,1726,surfeit,9
1727,Surfeit,4,1727,surfeit,4
1728,Surfeit,8,1728,surfeit,8
1729,Surfeit,4,1729,surfeit,4
1730,Surfeit,5,1730,surfeit,5
1731,Surfeit,1,1731,surfeit,1
1732,Surfeit,4,1732,surfeit,4
1733,Surfeit,4,1733,surfeit,4
1734,Surfeit,2,1734,surfeit,2
1735,Surfeit,3,1735,surfeit,3
1736,Surfeit,2,1736,surfeit,2
1737,Surfeit,5,1737,surfeit,5
1738,Surfeit,2,1738,surfeit,2
1739,Surfeit,6,1739,surfeit,6
1740,Surfeit,5,1740,surfeit,5
1741,Surfeit,8,1741,surfeit,8
1742,Surfeit,4,1742,surfeit,4
1743,Surfeit,1,1743,surfeit,1
1744,Surfeit,3,1744,surfeit,3
1745,Surfeit,5,1745,surfeit,5
1746,Surfeit,5,1746,surfeit,5
1747,Surfeit,5,1747,surfeit,5
1748,Surfeit,3,1748,surfeit,3
1749,Surfeit,3,1749,surfeit,3
1705,Surgery,1,1705,died by cutting off a leg,1
1729,Surgery,2,1729,died by the cutting off their limbs,2
1730,Surgery,1,1730,died by drawing a tooth,1
1740,Surgery,1,1740,died by the cutting off a leg,1
1741,Surgery,1,1741,died by cutting off her breast,1
1700,Swelling in the Throat,1,1700,swelling in the neck,1
1714,Swelling in the Throat,1,1714,swelling in the throat,1
1717,Swelling in the Throat,1,1717,swelling in the throat,1
1725,Swelling in the Throat,1,1725,swelling in throat,1
1629,Swine Pox,5,1629,swine pox,5
1630,Swine Pox,8,1630,swine pox,8
1631,Swine Pox,4,1631,swine pox,4
1632,Swine Pox,6,1632,swine pox,6
1633,Swine Pox,3,1633,swine pox,3
1653,Swine Pox,1,1653,swine pox.,1
1654,Swine Pox,4,1654,swine pox,4
1655,Swine Pox,2,1655,swine pox,2
1656,Swine Pox,1,1656,swine pox.,1
1657,Swine Pox,1,1657,swine pox,1
1658,Swine Pox,1,1658,swine pox.,1
1659,Swine Pox,2,1659,swine pox,2
1661,Swine Pox,6,1661,swine pox,6
1662,Swine Pox,3,1662,swine pox,3
1664,Swine Pox,2,1664,swine pox,2
1666,Swine Pox,3,1666,swine-pox,3
1667,Swine Pox,3,1667,swine-pox,3
1668,Swine Pox,3,1668,swine-pox,3
1669,Swine Pox,2,1669,swine pox,2
1670,Swine Pox,1,1670,swine pox,1
1671,Swine Pox,2,1671,swine pox,2
1673,Swine Pox,3,1673,swine pox,3
1674,Swine Pox,3,1674,swine-pox,3
1675,Swine Pox,1,1675,swine-pox,1
1676,Swine Pox,1,1676,swine-pox,1
1681,Swine Pox,1,1681,swine-pox,1
1720,Swine Pox,1,1720,swine pox,1
1729,Swine Pox,1,1729,swine pox,1
1629,Teeth,440,1629,teeth,440
1630,Teeth,506,1630,teeth,506
1631,Teeth,335,1631,teeth,335
1632,Teeth,470,1632,teeth,470
1633,Teeth,432,1633,teeth,432
1634,Teeth,454,1634,teeth,454
1635,Teeth,539,1635,teeth,539
1649,Teeth,540,1649,teeth,540
1650,Teeth,598,1650,teeth,598
1651,Teeth,709,1651,teeth,709
1652,Teeth,905,1652,teeth,905
1653,Teeth,691,1653,teeth,691
1663,Teeth,904,1663,teeth,904
1667,Teeth,812,1667,teeth,812
1668,Teeth,1077,1668,teeth,1077
1672,Teeth,1299,1672,teeth,1299
1673,Teeth,1131,1673,teeth,1131
1674,Teeth,1265,1674,teeth,1265
1675,Teeth,910,1675,teeth,910
1676,Teeth,1216,1676,teeth,1216
1677,Teeth,1196,1677,teeth,1196
1678,Teeth,1110,1678,teeth,1110
1679,Teeth,1034,1679,teeth,1034
1680,Teeth,1141,1680,teeth,1141
1681,Teeth,995,1681,teeth,995
1682,Teeth,1058,1682,teeth,1058
1683,Teeth,1074,1683,teeth,1074
1684,Teeth,1198,1684,teeth,1198
1685,Teeth,1138,1685,teeth,1138
1686,Teeth,1178,1686,teeth,1178
1687,Teeth,1152,1687,teeth,1152
1688,Teeth,1497,1688,teeth,1497
1689,Teeth,1390,1689,teeth,1390
1690,Teeth,1145,1690,teeth,1145
1691,Teeth,1320,1691,teeth,1320
1692,Teeth,1288,1692,teeth,1288
1693,Teeth,1364,1693,teeth,1364
1694,Teeth,1445,1694,teeth,1445
1695,Teeth,1302,1695,teeth,1302
1696,Teeth,1225,1696,teeth,1225
1697,Teeth,1353,1697,teeth,1353
1698,Teeth,135,1698,teeth,135
1699,Teeth,2268,1699,teeth,2268
1700,Teeth,1159,1700,teeth,1159
1701,Teeth,1261,1701,teeth,1261
1702,Teeth,1304,1702,teeth,1304
1703,Teeth,1305,1703,teeth,1305
1704,Teeth,1332,1704,teeth,1332
1705,Teeth,1384,1705,teeth,1384
1706,Teeth,1185,1706,teeth,1185
1707,Teeth,1343,1707,teeth,1343
1708,Teeth,1282,1708,teeth,1282
1709,Teeth,1117,1709,teeth,1117
1710,Teeth,1197,1710,teeth,1197
1711,Teeth,1013,1711,teeth,1013
1712,Teeth,1000,1712,teeth,1000
1713,Teeth,1099,1713,teeth,1099
1714,Teeth,1328,1714,teeth,1328
1715,Teeth,1276,1715,teeth,1276
1716,Teeth,1313,1716,teeth,1313
1717,Teeth,1250,1717,teeth,1250
1718,Teeth,1487,1718,teeth,1487
1719,Teeth,1734,1719,teeth,1734
1720,Teeth,1817,1720,teeth,1817
1721,Teeth,1595,1721,teeth,1595
1722,Teeth,1955,1722,teeth,1955
1723,Teeth,2006,1723,teeth,2006
1724,Teeth,1896,1724,teeth,1896
1725,Teeth,1497,1725,teeth,1497
1726,Teeth,2058,1726,teeth,2058
1727,Teeth,1772,1727,teeth,1772
1728,Teeth,1676,1728,teeth,1676
1729,Teeth,1629,1729,teeth,1629
1730,Teeth,1585,1730,teeth,1585
1731,Teeth,1242,1731,teeth,1242
1732,Teeth,1361,1732,teeth,1361
1733,Teeth,1623,1733,teeth,1623
1734,Teeth,1316,1734,teeth,1316
1735,Teeth,1342,1735,teeth,1342
1736,Teeth,1447,1736,teeth,1447
1737,Teeth,1423,1737,teeth,1423
1738,Teeth,1376,1738,teeth,1376
1739,Teeth,1372,1739,teeth,1372
1740,Teeth,1708,1740,teeth,1708
1741,Teeth,1501,1741,teeth,1501
1742,Teeth,1358,1742,teeth,1358
1743,Teeth,1121,1743,teeth,1121
1744,Teeth,969,1744,teeth,969
1745,Teeth,1048,1745,teeth,1048
1746,Teeth,1309,1746,teeth,1309
1747,Teeth,1283,1747,teeth,1283
1748,Teeth,1064,1748,teeth,1064
1749,Teeth,1147,1749,teeth,1147
1750,Teeth,1109,1750,teeth,1109
1751,Teeth,1053,1751,teeth,1053
1636,Teeth & Worms,1207,1636,teeth and wormes,1207
1641,Teeth & Worms,1217,1641,teeth and wormes,1217
1654,Teeth & Worms,1131,1654,teeth and worms,1131
1655,Teeth & Worms,803,1655,teeth and worms,803
1656,Teeth & Worms,1198,1656,teeth and worms,1198
1657,Teeth & Worms,878,1657,teeth and worms,878
1658,Teeth & Worms,1036,1658,teeth and worms,1036
1659,Teeth & Worms,839,1659,teeth and worms,839
1660,Teeth & Worms,1008,1660,teeth and worms,1008
1661,Teeth & Worms,1195,1661,teeth and wormes,1195
1662,Teeth & Worms,1032,1662,teeth and worms,1032
1664,Teeth & Worms,1122,1664,teeth and worms,1122
1665,Teeth & Worms,2614,1665,teeth and worms,2614
1666,Teeth & Worms,715,1666,teeth and wormes,715
1669,Teeth & Worms,146,1669,teeth and worms,146
1670,Teeth & Worms,1470,1670,teeth and worms,1470
1671,Teeth & Worms,1079,1671,teeth and worms,1079
1657,Thrush,57,1657,thrush,57
1658,Thrush,66,1658,thrush,66
1702,Thrush,36,1702,thrush,36
1703,Thrush,41,1703,thrush,41
1704,Thrush,38,1704,thrush,38
1705,Thrush,62,1705,thrush,62
1706,Thrush,38,1706,thrush,38
1707,Thrush,54,1707,thrush,54
1708,Thrush,59,1708,thrush,59
1709,Thrush,69,1709,thrush,69
1710,Thrush,69,1710,thrush,69
1711,Thrush,64,1711,thrush,64
1712,Thrush,80,1712,thrush,80
1713,Thrush,64,1713,thrush,64
1714,Thrush,50,1714,thrush,50
1715,Thrush,67,1715,thrush,67
1716,Thrush,48,1716,thrush,48
