ageID|weekID|agegroup|ageyearmin|ageyearmax|agen
55672|1799/02|40-50|40|49|43
55673|1799/02|50-60|50|59|38
55674|1799/02|60-70|60|69|44
55675|1799/02|70-80|70|79|27
55676|1799/02|80-90|80|89|13
55677|1799/02|90-100|90|99|2
55678|1799/02|100 upwards|100|120|0
55681|1799/03|under 2|0|1|107
55682|1799/03|2-5|2|4|44
55683|1799/03|5-10|5|9|9
55684|1799/03|10-20|10|19|11
55685|1799/03|20-30|20|29|29
55686|1799/03|30-40|30|39|30
55687|1799/03|40-50|40|49|32
55688|1799/03|50-60|50|59|30
55689|1799/03|60-70|60|69|34
55690|1799/03|70-80|70|79|25
55691|1799/03|80-90|80|89|11
55692|1799/03|90-100|90|99|2
55693|1799/03|100 upwards|100|120|0
55696|1799/04|under 2|0|1|161
55697|1799/04|2-5|2|4|50
55698|1799/04|5-10|5|9|13
55699|1799/04|10-20|10|19|12
55700|1799/04|20-30|20|29|23
55701|1799/04|30-40|30|39|34
55702|1799/04|40-50|40|49|47
55703|1799/04|50-60|50|59|47
55704|1799/04|60-70|60|69|32
55705|1799/04|70-80|70|79|26
55706|1799/04|80-90|80|89|12
55707|1799/04|90-100|90|99|1
55708|1799/04|100 upwards|100|120|0
55726|1799/06|under 2|0|1|127
55727|1799/06|2-5|2|4|44
55728|1799/06|5-10|5|9|17
55729|1799/06|10-20|10|19|21
55730|1799/06|20-30|20|29|40
55731|1799/06|30-40|30|39|55
55732|1799/06|40-50|40|49|58
55733|1799/06|50-60|50|59|48
55734|1799/06|60-70|60|69|46
55735|1799/06|70-80|70|79|24
55736|1799/06|80-90|80|89|14
55737|1799/06|90-100|90|99|2
55738|1799/06|100 upwards|100|120|0
55741|1799/07|under 2|0|1|129
55742|1799/07|2-5|2|4|44
55743|1799/07|5-10|5|9|9
55744|1799/07|10-20|10|19|9
55745|1799/07|20-30|20|29|25
55746|1799/07|30-40|30|39|37
55747|1799/07|40-50|40|49|41
55748|1799/07|50-60|50|59|44
55749|1799/07|60-70|60|69|37
55750|1799/07|70-80|70|79|25
55751|1799/07|80-90|80|89|6
55752|1799/07|90-100|90|99|2
55753|1799/07|100 upwards|100|120|0
55756|1799/08|under 2|0|1|103
55757|1799/08|2-5|2|4|41
55758|1799/08|5-10|5|9|10
55759|1799/08|10-20|10|19|12
55760|1799/08|20-30|20|29|31
55761|1799/08|30-40|30|39|34
55762|1799/08|40-50|40|49|40
55763|1799/08|50-60|50|59|38
55764|1799/08|60-70|60|69|40
55765|1799/08|70-80|70|79|30
55766|1799/08|80-90|80|89|15
55767|1799/08|90-100|90|99|1
55768|1799/08|100 upwards|100|120|0
55771|1799/09|under 2|0|1|147
55772|1799/09|2-5|2|4|41
55773|1799/09|5-10|5|9|12
55774|1799/09|10-20|10|19|14
55775|1799/09|20-30|20|29|39
55776|1799/09|30-40|30|39|44
55777|1799/09|40-50|40|49|52
55778|1799/09|50-60|50|59|44
55779|1799/09|60-70|60|69|41
55780|1799/09|70-80|70|79|34
55781|1799/09|80-90|80|89|9
55782|1799/09|90-100|90|99|2
55783|1799/09|100 upwards|100|120|0
55786|1799/10|under 2|0|1|135
55787|1799/10|2-5|2|4|43
55788|1799/10|5-10|5|9|16
55789|1799/10|10-20|10|19|21
55790|1799/10|20-30|20|29|36
55791|1799/10|30-40|30|39|42
55792|1799/10|40-50|40|49|55
55793|1799/10|50-60|50|59|61
55794|1799/10|60-70|60|69|44
55795|1799/10|70-80|70|79|27
55796|1799/10|80-90|80|89|13
55797|1799/10|90-100|90|99|1
55798|1799/10|100 upwards|100|120|0
55801|1799/11|under 2|0|1|117
55802|1799/11|2-5|2|4|40
55803|1799/11|5-10|5|9|15
55804|1799/11|10-20|10|19|13
55805|1799/11|20-30|20|29|26
55806|1799/11|30-40|30|39|33
55807|1799/11|40-50|40|49|57
55808|1799/11|50-60|50|59|43
55809|1799/11|60-70|60|69|40
55810|1799/11|70-80|70|79|33
55811|1799/11|80-90|80|89|12
55812|1799/11|90-100|90|99|0
55813|1799/11|100 upwards|100|120|0
55816|1799/12|under 2|0|1|110
55817|1799/12|2-5|2|4|30
55818|1799/12|5-10|5|9|17
55819|1799/12|10-20|10|19|18
55820|1799/12|20-30|20|29|26
55821|1799/12|30-40|30|39|31
55822|1799/12|40-50|40|49|40
55823|1799/12|50-60|50|59|42
55824|1799/12|60-70|60|69|34
55825|1799/12|70-80|70|79|28
55826|1799/12|80-90|80|89|7
55827|1799/12|90-100|90|99|2
55828|1799/12|100 upwards|100|120|0
55831|1799/13|under 2|0|1|84
55832|1799/13|2-5|2|4|32
55833|1799/13|5-10|5|9|13
55834|1799/13|10-20|10|19|13
55835|1799/13|20-30|20|29|28
55836|1799/13|30-40|30|39|33
55837|1799/13|40-50|40|49|25
55838|1799/13|50-60|50|59|38
55839|1799/13|60-70|60|69|22
55840|1799/13|70-80|70|79|38
55841|1799/13|80-90|80|89|11
55842|1799/13|90-100|90|99|1
55843|1799/13|100 upwards|100|120|1
55846|1799/14|under 2|0|1|86
55847|1799/14|2-5|2|4|22
55848|1799/14|5-10|5|9|10
55849|1799/14|10-20|10|19|4
55850|1799/14|20-30|20|29|23
55851|1799/14|30-40|30|39|39
55852|1799/14|40-50|40|49|32
55853|1799/14|50-60|50|59|48
55854|1799/14|60-70|60|69|31
55855|1799/14|70-80|70|79|19
55856|1799/14|80-90|80|89|6
55857|1799/14|90-100|90|99|0
55858|1799/14|100 upwards|100|120|0
55861|1799/15|under 2|0|1|80
55862|1799/15|2-5|2|4|36
55863|1799/15|5-10|5|9|8
55864|1799/15|10-20|10|19|7
55865|1799/15|20-30|20|29|19
55866|1799/15|30-40|30|39|33
55867|1799/15|40-50|40|49|32
55868|1799/15|50-60|50|59|29
55869|1799/15|60-70|60|69|22
55870|1799/15|70-80|70|79|16
55871|1799/15|80-90|80|89|8
55872|1799/15|90-100|90|99|1
55873|1799/15|100 upwards|100|120|0
55876|1799/16|under 2|0|1|102
55877|1799/16|2-5|2|4|36
55878|1799/16|5-10|5|9|18
55879|1799/16|10-20|10|19|16
55880|1799/16|20-30|20|29|18
55881|1799/16|30-40|30|39|38
55882|1799/16|40-50|40|49|64
55883|1799/16|50-60|50|59|47
55884|1799/16|60-70|60|69|42
55885|1799/16|70-80|70|79|38
55886|1799/16|80-90|80|89|12
55887|1799/16|90-100|90|99|2
55888|1799/16|100 upwards|100|120|0
55891|1799/17|under 2|0|1|125
55892|1799/17|2-5|2|4|44
55893|1799/17|5-10|5|9|19
55894|1799/17|10-20|10|19|11
55895|1799/17|20-30|20|29|33
55896|1799/17|30-40|30|39|37
55897|1799/17|40-50|40|49|45
55898|1799/17|50-60|50|59|37
55899|1799/17|60-70|60|69|43
55900|1799/17|70-80|70|79|22
55901|1799/17|80-90|80|89|16
55902|1799/17|90-100|90|99|2
55903|1799/17|100 upwards|100|120|0
55906|1799/18|under 2|0|1|113
55907|1799/18|2-5|2|4|33
55908|1799/18|5-10|5|9|19
55909|1799/18|10-20|10|19|13
55910|1799/18|20-30|20|29|25
55911|1799/18|30-40|30|39|45
55912|1799/18|40-50|40|49|35
55913|1799/18|50-60|50|59|55
55914|1799/18|60-70|60|69|40
55915|1799/18|70-80|70|79|34
55916|1799/18|80-90|80|89|17
55917|1799/18|90-100|90|99|2
55918|1799/18|100 upwards|100|120|0
55921|1799/19|under 2|0|1|76
55922|1799/19|2-5|2|4|27
55923|1799/19|5-10|5|9|6
55924|1799/19|10-20|10|19|12
55925|1799/19|20-30|20|29|27
55926|1799/19|30-40|30|39|24
55927|1799/19|40-50|40|49|31
55928|1799/19|50-60|50|59|22
55929|1799/19|60-70|60|69|19
55930|1799/19|70-80|70|79|14
55931|1799/19|80-90|80|89|9
55932|1799/19|90-100|90|99|0
55933|1799/19|100 upwards|100|120|0
55936|1799/20|under 2|0|1|119
55937|1799/20|2-5|2|4|35
55938|1799/20|5-10|5|9|14
55939|1799/20|10-20|10|19|14
55940|1799/20|20-30|20|29|29
55941|1799/20|30-40|30|39|33
55942|1799/20|40-50|40|49|51
55943|1799/20|50-60|50|59|37
55944|1799/20|60-70|60|69|34
55945|1799/20|70-80|70|79|18
55946|1799/20|80-90|80|89|10
55947|1799/20|90-100|90|99|1
55948|1799/20|100 upwards|100|120|0
55951|1799/21|under 2|0|1|86
55952|1799/21|2-5|2|4|30
55953|1799/21|5-10|5|9|10
55954|1799/21|10-20|10|19|4
55955|1799/21|20-30|20|29|21
55956|1799/21|30-40|30|39|25
55957|1799/21|40-50|40|49|34
55958|1799/21|50-60|50|59|17
55959|1799/21|60-70|60|69|25
55960|1799/21|70-80|70|79|17
55961|1799/21|80-90|80|89|8
55962|1799/21|90-100|90|99|3
55963|1799/21|100 upwards|100|120|0
55966|1799/22|under 2|0|1|53
55967|1799/22|2-5|2|4|16
55968|1799/22|5-10|5|9|8
55969|1799/22|10-20|10|19|9
55970|1799/22|20-30|20|29|30
55971|1799/22|30-40|30|39|30
55972|1799/22|40-50|40|49|30
55973|1799/22|50-60|50|59|29
55974|1799/22|60-70|60|69|22
55975|1799/22|70-80|70|79|14
55976|1799/22|80-90|80|89|2
55977|1799/22|90-100|90|99|1
55978|1799/22|100 upwards|100|120|0
55981|1799/23|under 2|0|1|132
55982|1799/23|2-5|2|4|32
55983|1799/23|5-10|5|9|17
55984|1799/23|10-20|10|19|13
55985|1799/23|20-30|20|29|25
55986|1799/23|30-40|30|39|39
55987|1799/23|40-50|40|49|53
55988|1799/23|50-60|50|59|45
55989|1799/23|60-70|60|69|61
55990|1799/23|70-80|70|79|37
55991|1799/23|80-90|80|89|17
55992|1799/23|90-100|90|99|1
55993|1799/23|100 upwards|100|120|0
55996|1799/24|under 2|0|1|108
55997|1799/24|2-5|2|4|32
55998|1799/24|5-10|5|9|12
55999|1799/24|10-20|10|19|17
56000|1799/24|20-30|20|29|22
56001|1799/24|30-40|30|39|41
56002|1799/24|40-50|40|49|41
56003|1799/24|50-60|50|59|44
56004|1799/24|60-70|60|69|37
56005|1799/24|70-80|70|79|35
56006|1799/24|80-90|80|89|7
56007|1799/24|90-100|90|99|2
56008|1799/24|100 upwards|100|120|0
56011|1799/25|under 2|0|1|88
56012|1799/25|2-5|2|4|23
56013|1799/25|5-10|5|9|16
56014|1799/25|10-20|10|19|4
56015|1799/25|20-30|20|29|17
56016|1799/25|30-40|30|39|27
56017|1799/25|40-50|40|49|35
56018|1799/25|50-60|50|59|32
56019|1799/25|60-70|60|69|29
56020|1799/25|70-80|70|79|25
56021|1799/25|80-90|80|89|2
56022|1799/25|90-100|90|99|2
56023|1799/25|100 upwards|100|120|1
56026|1799/26|under 2|0|1|90
56027|1799/26|2-5|2|4|30
56028|1799/26|5-10|5|9|11
56029|1799/26|10-20|10|19|10
56030|1799/26|20-30|20|29|18
56031|1799/26|30-40|30|39|22
56032|1799/26|40-50|40|49|29
56033|1799/26|50-60|50|59|24
56034|1799/26|60-70|60|69|25
56035|1799/26|70-80|70|79|17
56036|1799/26|80-90|80|89|6
56037|1799/26|90-100|90|99|2
56038|1799/26|100 upwards|100|120|0
56041|1799/27|under 2|0|1|61
56042|1799/27|2-5|2|4|21
56043|1799/27|5-10|5|9|17
56044|1799/27|10-20|10|19|6
56045|1799/27|20-30|20|29|21
56046|1799/27|30-40|30|39|26
56047|1799/27|40-50|40|49|34
56048|1799/27|50-60|50|59|26
56049|1799/27|60-70|60|69|25
56050|1799/27|70-80|70|79|16
56051|1799/27|80-90|80|89|8
56052|1799/27|90-100|90|99|2
56053|1799/27|100 upwards|100|120|0
56056|1799/28|under 2|0|1|96
56057|1799/28|2-5|2|4|21
56058|1799/28|5-10|5|9|17
56059|1799/28|10-20|10|19|9
56060|1799/28|20-30|20|29|22
56061|1799/28|30-40|30|39|40
56062|1799/28|40-50|40|49|37
56063|1799/28|50-60|50|59|28
56064|1799/28|60-70|60|69|23
56065|1799/28|70-80|70|79|22
56066|1799/28|80-90|80|89|5
56067|1799/28|90-100|90|99|1
56068|1799/28|100 upwards|100|120|0
56071|1799/29|under 2|0|1|66
56072|1799/29|2-5|2|4|18
56073|1799/29|5-10|5|9|14
56074|1799/29|10-20|10|19|5
56075|1799/29|20-30|20|29|14
56076|1799/29|30-40|30|39|19
56077|1799/29|40-50|40|49|38
56078|1799/29|50-60|50|59|31
56079|1799/29|60-70|60|69|26
56080|1799/29|70-80|70|79|19
56081|1799/29|80-90|80|89|12
56082|1799/29|90-100|90|99|0
56083|1799/29|100 upwards|100|120|0
56086|1799/30|under 2|0|1|69
56087|1799/30|2-5|2|4|19
56088|1799/30|5-10|5|9|14
56089|1799/30|10-20|10|19|5
56090|1799/30|20-30|20|29|22
56091|1799/30|30-40|30|39|33
56092|1799/30|40-50|40|49|31
56093|1799/30|50-60|50|59|28
56094|1799/30|60-70|60|69|23
56095|1799/30|70-80|70|79|15
56096|1799/30|80-90|80|89|10
56097|1799/30|90-100|90|99|2
56098|1799/30|100 upwards|100|120|0
56101|1799/31|under 2|0|1|66
56102|1799/31|2-5|2|4|39
56103|1799/31|5-10|5|9|14
56104|1799/31|10-20|10|19|16
56105|1799/31|20-30|20|29|28
56106|1799/31|30-40|30|39|30
56107|1799/31|40-50|40|49|40
56108|1799/31|50-60|50|59|25
56109|1799/31|60-70|60|69|30
56110|1799/31|70-80|70|79|19
56111|1799/31|80-90|80|89|14
56112|1799/31|90-100|90|99|0
56113|1799/31|100 upwards|100|120|0
56116|1799/32|under 2|0|1|85
56117|1799/32|2-5|2|4|26
56118|1799/32|5-10|5|9|8
56119|1799/32|10-20|10|19|7
56120|1799/32|20-30|20|29|17
56121|1799/32|30-40|30|39|24
56122|1799/32|40-50|40|49|30
56123|1799/32|50-60|50|59|18
56124|1799/32|60-70|60|69|23
56125|1799/32|70-80|70|79|20
56126|1799/32|80-90|80|89|4
56127|1799/32|90-100|90|99|1
56128|1799/32|100 upwards|100|120|0
56131|1799/33|under 2|0|1|72
56132|1799/33|2-5|2|4|17
56133|1799/33|5-10|5|9|7
56134|1799/33|10-20|10|19|6
56135|1799/33|20-30|20|29|14
56136|1799/33|30-40|30|39|15
56137|1799/33|40-50|40|49|25
56138|1799/33|50-60|50|59|13
56139|1799/33|60-70|60|69|19
56140|1799/33|70-80|70|79|10
56141|1799/33|80-90|80|89|2
56142|1799/33|90-100|90|99|0
56143|1799/33|100 upwards|100|120|0
56146|1799/34|under 2|0|1|90
56147|1799/34|2-5|2|4|28
56148|1799/34|5-10|5|9|10
56149|1799/34|10-20|10|19|10
56150|1799/34|20-30|20|29|27
56151|1799/34|30-40|30|39|29
56152|1799/34|40-50|40|49|29
56153|1799/34|50-60|50|59|25
56154|1799/34|60-70|60|69|27
56155|1799/34|70-80|70|79|15
56156|1799/34|80-90|80|89|9
56157|1799/34|90-100|90|99|1
56158|1799/34|100 upwards|100|120|0
56161|1799/35|under 2|0|1|89
56162|1799/35|2-5|2|4|36
56163|1799/35|5-10|5|9|14
56164|1799/35|10-20|10|19|10
56165|1799/35|20-30|20|29|18
56166|1799/35|30-40|30|39|27
56167|1799/35|40-50|40|49|27
56168|1799/35|50-60|50|59|33
56169|1799/35|60-70|60|69|18
56170|1799/35|70-80|70|79|22
56171|1799/35|80-90|80|89|3
56172|1799/35|90-100|90|99|0
56173|1799/35|100 upwards|100|120|0
56176|1799/36|under 2|0|1|74
56177|1799/36|2-5|2|4|28
56178|1799/36|5-10|5|9|8
56179|1799/36|10-20|10|19|9
56180|1799/36|20-30|20|29|19
56181|1799/36|30-40|30|39|22
56182|1799/36|40-50|40|49|23
56183|1799/36|50-60|50|59|27
56184|1799/36|60-70|60|69|25
56185|1799/36|70-80|70|79|10
56186|1799/36|80-90|80|89|3
56187|1799/36|90-100|90|99|0
56188|1799/36|100 upwards|100|120|0
56191|1799/37|under 2|0|1|62
56192|1799/37|2-5|2|4|20
56193|1799/37|5-10|5|9|7
56194|1799/37|10-20|10|19|2
56195|1799/37|20-30|20|29|11
56196|1799/37|30-40|30|39|14
56197|1799/37|40-50|40|49|18
56198|1799/37|50-60|50|59|23
56199|1799/37|60-70|60|69|12
56200|1799/37|70-80|70|79|10
56201|1799/37|80-90|80|89|5
56202|1799/37|90-100|90|99|0
56203|1799/37|100 upwards|100|120|0
56206|1799/38|under 2|0|1|79
56207|1799/38|2-5|2|4|27
56208|1799/38|5-10|5|9|12
56209|1799/38|10-20|10|19|9
56210|1799/38|20-30|20|29|19
56211|1799/38|30-40|30|39|29
56212|1799/38|40-50|40|49|24
56213|1799/38|50-60|50|59|20
56214|1799/38|60-70|60|69|27
56215|1799/38|70-80|70|79|19
56216|1799/38|80-90|80|89|7
56217|1799/38|90-100|90|99|3
56218|1799/38|100 upwards|100|120|0
56221|1799/39|under 2|0|1|72
56222|1799/39|2-5|2|4|18
56223|1799/39|5-10|5|9|6
56224|1799/39|10-20|10|19|11
56225|1799/39|20-30|20|29|18
56226|1799/39|30-40|30|39|23
56227|1799/39|40-50|40|49|32
56228|1799/39|50-60|50|59|24
56229|1799/39|60-70|60|69|11
56230|1799/39|70-80|70|79|9
56231|1799/39|80-90|80|89|6
56232|1799/39|90-100|90|99|1
56233|1799/39|100 upwards|100|120|0
56236|1799/40|under 2|0|1|64
56237|1799/40|2-5|2|4|21
56238|1799/40|5-10|5|9|8
56239|1799/40|10-20|10|19|8
56240|1799/40|20-30|20|29|13
56241|1799/40|30-40|30|39|15
56242|1799/40|40-50|40|49|22
56243|1799/40|50-60|50|59|27
56244|1799/40|60-70|60|69|16
56245|1799/40|70-80|70|79|14
56246|1799/40|80-90|80|89|4
56247|1799/40|90-100|90|99|0
56248|1799/40|100 upwards|100|120|0
56251|1799/41|under 2|0|1|84
56252|1799/41|2-5|2|4|38
56253|1799/41|5-10|5|9|13
56254|1799/41|10-20|10|19|9
56255|1799/41|20-30|20|29|29
56256|1799/41|30-40|30|39|31
56257|1799/41|40-50|40|49|19
56258|1799/41|50-60|50|59|30
56259|1799/41|60-70|60|69|21
56260|1799/41|70-80|70|79|16
56261|1799/41|80-90|80|89|5
56262|1799/41|90-100|90|99|1
56263|1799/41|100 upwards|100|120|0
56266|1799/42|under 2|0|1|90
56267|1799/42|2-5|2|4|34
56268|1799/42|5-10|5|9|10
56269|1799/42|10-20|10|19|5
56270|1799/42|20-30|20|29|16
56271|1799/42|30-40|30|39|19
56272|1799/42|40-50|40|49|30
56273|1799/42|50-60|50|59|14
56274|1799/42|60-70|60|69|13
56275|1799/42|70-80|70|79|14
56276|1799/42|80-90|80|89|10
56277|1799/42|90-100|90|99|0
56278|1799/42|100 upwards|100|120|0
56281|1799/43|under 2|0|1|124
56282|1799/43|2-5|2|4|50
56283|1799/43|5-10|5|9|17
56284|1799/43|10-20|10|19|10
56285|1799/43|20-30|20|29|27
56286|1799/43|30-40|30|39|43
56287|1799/43|40-50|40|49|48
56288|1799/43|50-60|50|59|29
56289|1799/43|60-70|60|69|23
56290|1799/43|70-80|70|79|15
56291|1799/43|80-90|80|89|5
56292|1799/43|90-100|90|99|3
56293|1799/43|100 upwards|100|120|0
56296|1799/44|under 2|0|1|88
56297|1799/44|2-5|2|4|29
56298|1799/44|5-10|5|9|14
56299|1799/44|10-20|10|19|11
56300|1799/44|20-30|20|29|30
56301|1799/44|30-40|30|39|41
56302|1799/44|40-50|40|49|39
56303|1799/44|50-60|50|59|31
56304|1799/44|60-70|60|69|19
56305|1799/44|70-80|70|79|11
56306|1799/44|80-90|80|89|4
56307|1799/44|90-100|90|99|1
56308|1799/44|100 upwards|100|120|0
56311|1799/45|under 2|0|1|93
56312|1799/45|2-5|2|4|27
56313|1799/45|5-10|5|9|13
56314|1799/45|10-20|10|19|11
56315|1799/45|20-30|20|29|20
56316|1799/45|30-40|30|39|27
56317|1799/45|40-50|40|49|27
56318|1799/45|50-60|50|59|27
56319|1799/45|60-70|60|69|27
56320|1799/45|70-80|70|79|13
56321|1799/45|80-90|80|89|7
56322|1799/45|90-100|90|99|0
56323|1799/45|100 upwards|100|120|0
56326|1799/46|under 2|0|1|104
56327|1799/46|2-5|2|4|28
56328|1799/46|5-10|5|9|11
56329|1799/46|10-20|10|19|11
56330|1799/46|20-30|20|29|18
56331|1799/46|30-40|30|39|35
56332|1799/46|40-50|40|49|32
56333|1799/46|50-60|50|59|26
56334|1799/46|60-70|60|69|24
56335|1799/46|70-80|70|79|16
56336|1799/46|80-90|80|89|5
56337|1799/46|90-100|90|99|0
56338|1799/46|100 upwards|100|120|0
56341|1799/47|under 2|0|1|88
56342|1799/47|2-5|2|4|34
56343|1799/47|5-10|5|9|6
56344|1799/47|10-20|10|19|9
56345|1799/47|20-30|20|29|21
56346|1799/47|30-40|30|39|39
56347|1799/47|40-50|40|49|21
56348|1799/47|50-60|50|59|27
56349|1799/47|60-70|60|69|27
56350|1799/47|70-80|70|79|18
56351|1799/47|80-90|80|89|7
56352|1799/47|90-100|90|99|1
56353|1799/47|100 upwards|100|120|0
56356|1799/48|under 2|0|1|98
56357|1799/48|2-5|2|4|37
56358|1799/48|5-10|5|9|8
56359|1799/48|10-20|10|19|14
56360|1799/48|20-30|20|29|23
56361|1799/48|30-40|30|39|42
56362|1799/48|40-50|40|49|30
56363|1799/48|50-60|50|59|28
56364|1799/48|60-70|60|69|25
56365|1799/48|70-80|70|79|22
56366|1799/48|80-90|80|89|10
56367|1799/48|90-100|90|99|0
56368|1799/48|100 upwards|100|120|0
56371|1799/49|under 2|0|1|81
56372|1799/49|2-5|2|4|35
56373|1799/49|5-10|5|9|5
56374|1799/49|10-20|10|19|5
56375|1799/49|20-30|20|29|26
56376|1799/49|30-40|30|39|39
56377|1799/49|40-50|40|49|24
56378|1799/49|50-60|50|59|22
56379|1799/49|60-70|60|69|25
56380|1799/49|70-80|70|79|14
56381|1799/49|80-90|80|89|8
56382|1799/49|90-100|90|99|0
56383|1799/49|100 upwards|100|120|0
56386|1799/50|under 2|0|1|133
56387|1799/50|2-5|2|4|37
56388|1799/50|5-10|5|9|8
56389|1799/50|10-20|10|19|26
56390|1799/50|20-30|20|29|30
56391|1799/50|30-40|30|39|37
56392|1799/50|40-50|40|49|36
56393|1799/50|50-60|50|59|40
56394|1799/50|60-70|60|69|28
56395|1799/50|70-80|70|79|21
56396|1799/50|80-90|80|89|11
56397|1799/50|90-100|90|99|2
56398|1799/50|100 upwards|100|120|0
56401|1799/51|under 2|0|1|122
56402|1799/51|2-5|2|4|39
56403|1799/51|5-10|5|9|19
56404|1799/51|10-20|10|19|9
56405|1799/51|20-30|20|29|29
56406|1799/51|30-40|30|39|34
56407|1799/51|40-50|40|49|23
56408|1799/51|50-60|50|59|35
56409|1799/51|60-70|60|69|46
56410|1799/51|70-80|70|79|22
56411|1799/51|80-90|80|89|10
56412|1799/51|90-100|90|99|1
56413|1799/51|100 upwards|100|120|0
56416|1799/52|under 2|0|1|207
56417|1799/52|2-5|2|4|82
56418|1799/52|5-10|5|9|23
56419|1799/52|10-20|10|19|22
56420|1799/52|20-30|20|29|58
56421|1799/52|30-40|30|39|81
56422|1799/52|40-50|40|49|96
56423|1799/52|50-60|50|59|77
56424|1799/52|60-70|60|69|60
56425|1799/52|70-80|70|79|48
56426|1799/52|80-90|80|89|26
56427|1799/52|90-100|90|99|6
56428|1799/52|100 upwards|100|120|0
56446|1800/01|under 2|0|1|72
56447|1800/01|2-5|2|4|32
56448|1800/01|5-10|5|9|13
56449|1800/01|10-20|10|19|9
56450|1800/01|20-30|20|29|14
56451|1800/01|30-40|30|39|20
56452|1800/01|40-50|40|49|30
56453|1800/01|50-60|50|59|35
56454|1800/01|60-70|60|69|23
56455|1800/01|70-80|70|79|16
56456|1800/01|80-90|80|89|6
56457|1800/01|90-100|90|99|2
56458|1800/01|100 upwards|100|120|0
56461|1800/02|under 2|0|1|79
56462|1800/02|2-5|2|4|31
56463|1800/02|5-10|5|9|18
56464|1800/02|10-20|10|19|11
56465|1800/02|20-30|20|29|31
56466|1800/02|30-40|30|39|31
56467|1800/02|40-50|40|49|35
56468|1800/02|50-60|50|59|27
56469|1800/02|60-70|60|69|27
56470|1800/02|70-80|70|79|19
56471|1800/02|80-90|80|89|8
56472|1800/02|90-100|90|99|1
56473|1800/02|100 upwards|100|120|0
56476|1800/03|under 2|0|1|108
56477|1800/03|2-5|2|4|38
56478|1800/03|5-10|5|9|7
56479|1800/03|10-20|10|19|8
56480|1800/03|20-30|20|29|24
56481|1800/03|30-40|30|39|36
56482|1800/03|40-50|40|49|29
56483|1800/03|50-60|50|59|38
56484|1800/03|60-70|60|69|33
56485|1800/03|70-80|70|79|24
56486|1800/03|80-90|80|89|12
56487|1800/03|90-100|90|99|1
56488|1800/03|100 upwards|100|120|0
56491|1800/04|under 2|0|1|144
56492|1800/04|2-5|2|4|44
56493|1800/04|5-10|5|9|20
56494|1800/04|10-20|10|19|13
56495|1800/04|20-30|20|29|30
56496|1800/04|30-40|30|39|53
56497|1800/04|40-50|40|49|62
56498|1800/04|50-60|50|59|65
56499|1800/04|60-70|60|69|68
56500|1800/04|70-80|70|79|30
56501|1800/04|80-90|80|89|9
56502|1800/04|90-100|90|99|2
56503|1800/04|100 upwards|100|120|0
56506|1800/05|under 2|0|1|168
56507|1800/05|2-5|2|4|58
56508|1800/05|5-10|5|9|12
56509|1800/05|10-20|10|19|16
56510|1800/05|20-30|20|29|65
56511|1800/05|30-40|30|39|58
56512|1800/05|40-50|40|49|81
56513|1800/05|50-60|50|59|93
56514|1800/05|60-70|60|69|77
56515|1800/05|70-80|70|79|67
56516|1800/05|80-90|80|89|23
56517|1800/05|90-100|90|99|10
56518|1800/05|100 upwards|100|120|0
56521|1800/06|under 2|0|1|147
56522|1800/06|2-5|2|4|60
56523|1800/06|5-10|5|9|11
56524|1800/06|10-20|10|19|27
56525|1800/06|20-30|20|29|45
56526|1800/06|30-40|30|39|72
56527|1800/06|40-50|40|49|71
56528|1800/06|50-60|50|59|59
56529|1800/06|60-70|60|69|63
56530|1800/06|70-80|70|79|55
56531|1800/06|80-90|80|89|24
56532|1800/06|90-100|90|99|6
56533|1800/06|100 upwards|100|120|0
56536|1800/07|under 2|0|1|106
56537|1800/07|2-5|2|4|62
56538|1800/07|5-10|5|9|18
56539|1800/07|10-20|10|19|15
56540|1800/07|20-30|20|29|54
56541|1800/07|30-40|30|39|37
56542|1800/07|40-50|40|49|62
56543|1800/07|50-60|50|59|64
56544|1800/07|60-70|60|69|71
56545|1800/07|70-80|70|79|39
56546|1800/07|80-90|80|89|24
56547|1800/07|90-100|90|99|5
56548|1800/07|100 upwards|100|120|0
56551|1800/08|under 2|0|1|119
56552|1800/08|2-5|2|4|57
56553|1800/08|5-10|5|9|15
56554|1800/08|10-20|10|19|19
56555|1800/08|20-30|20|29|36
56556|1800/08|30-40|30|39|54
56557|1800/08|40-50|40|49|67
56558|1800/08|50-60|50|59|66
56559|1800/08|60-70|60|69|58
56560|1800/08|70-80|70|79|42
56561|1800/08|80-90|80|89|23
56562|1800/08|90-100|90|99|3
56563|1800/08|100 upwards|100|120|0
56566|1800/09|under 2|0|1|113
56567|1800/09|2-5|2|4|44
56568|1800/09|5-10|5|9|11
56569|1800/09|10-20|10|19|18
56570|1800/09|20-30|20|29|26
56571|1800/09|30-40|30|39|48
56572|1800/09|40-50|40|49|51
56573|1800/09|50-60|50|59|38
56574|1800/09|60-70|60|69|62
56575|1800/09|70-80|70|79|44
56576|1800/09|80-90|80|89|18
56577|1800/09|90-100|90|99|2
56578|1800/09|100 upwards|100|120|0
56581|1800/10|under 2|0|1|110
56582|1800/10|2-5|2|4|36
56583|1800/10|5-10|5|9|16
56584|1800/10|10-20|10|19|18
56585|1800/10|20-30|20|29|33
56586|1800/10|30-40|30|39|44
56587|1800/10|40-50|40|49|65
56588|1800/10|50-60|50|59|51
