breadID|weekID|breadtype|lb|oz|dr
678|1655/51|wheaten|0|12.00|0
679|1655/51|3 halfpenny white|0|12.00|0
680|1655/52|wheaten|0|12.00|0
681|1655/52|3 halfpenny white|0|12.00|0
682|1656/01|wheaten|0|12.00|0
683|1656/01|3 halfpenny white|0|12.00|0
684|1656/03|wheaten|0|12.00|0
685|1656/03|3 halfpenny white|0|12.00|0
686|1656/04|wheaten|0|12.00|0
687|1656/04|3 halfpenny white|0|12.00|0
688|1656/06|wheaten|0|11.00|0
689|1656/06|3 halfpenny white|0|11.00|0
690|1656/07|wheaten|0|10.00|0
691|1656/07|3 halfpenny white|0|10.00|0
692|1656/08|wheaten|0|10.00|0
693|1656/08|3 halfpenny white|0|10.00|0
694|1656/10|wheaten|0|10.00|0
695|1656/10|3 halfpenny white|0|10.00|0
696|1656/12|wheaten|0|10.00|0
697|1656/12|3 halfpenny white|0|10.00|0
698|1656/13|wheaten|0|10.00|0
699|1656/13|3 halfpenny white|0|10.00|0
700|1656/14|wheaten|0|10.00|0
701|1656/14|3 halfpenny white|0|10.00|0
702|1657/16|wheaten|0|10.50|0
703|1657/16|3 halfpenny white|0|10.50|0
704|1657/17|wheaten|0|10.50|0
705|1657/17|3 halfpenny white|0|10.50|0
706|1657/18|wheaten|0|10.50|0
707|1657/18|3 halfpenny white|0|10.50|0
708|1657/19|wheaten|0|10.50|0
709|1657/19|3 halfpenny white|0|10.50|0
710|1657/20|wheaten|0|10.50|0
711|1657/20|3 halfpenny white|0|10.50|0
712|1657/21|wheaten|0|10.50|0
713|1657/21|3 halfpenny white|0|10.50|0
714|1657/22|wheaten|0|10.50|0
715|1657/22|3 halfpenny white|0|10.50|0
716|1657/23|wheaten|0|10.50|0
717|1657/23|3 halfpenny white|0|10.50|0
718|1657/24|wheaten|0|10.50|0
719|1657/24|3 halfpenny white|0|10.50|0
720|1657/26|wheaten|0|11.00|0
721|1657/26|3 halfpenny white|0|11.00|0
722|1657/27|wheaten|0|11.00|0
723|1657/27|3 halfpenny white|0|11.00|0
724|1657/30|wheaten|0|10.50|0
725|1657/30|3 halfpenny white|0|10.50|0
726|1657/31|wheaten|0|10.50|0
727|1657/31|3 halfpenny white|0|10.50|0
728|1657/32|wheaten|0|10.50|0
729|1657/32|3 halfpenny white|0|10.50|0
730|1657/33|wheaten|0|10.00|0
731|1657/33|3 halfpenny white|0|10.00|0
732|1657/35|wheaten|0|9.50|0
733|1657/35|3 halfpenny white|0|9.50|0
734|1657/36|wheaten|0|9.50|0
735|1657/36|3 halfpenny white|0|9.50|0
736|1657/37|wheaten|0|9.00|0
737|1657/37|3 halfpenny white|0|9.00|0
738|1657/38|wheaten|0|9.00|0
739|1657/38|3 halfpenny white|0|9.00|0
740|1657/39|wheaten|0|9.00|0
741|1657/39|3 halfpenny white|0|9.00|0
742|1657/40|wheaten|0|9.00|0
743|1657/40|3 halfpenny white|0|9.00|0
744|1657/41|wheaten|0|9.00|0
745|1657/41|3 halfpenny white|0|9.00|0
746|1657/42|wheaten|0|9.00|0
747|1657/42|3 halfpenny white|0|9.00|0
748|1657/43|wheaten|0|9.00|0
749|1657/43|3 halfpenny white|0|9.00|0
750|1657/44|wheaten|0|9.00|0
751|1657/44|3 halfpenny white|0|9.00|0
752|1657/45|wheaten|0|9.00|0
753|1657/45|3 halfpenny white|0|9.00|0
754|1657/46|wheaten|0|9.00|0
755|1657/46|3 halfpenny white|0|9.00|0
756|1657/47|wheaten|0|9.00|0
757|1657/47|3 halfpenny white|0|9.00|0
758|1657/48|wheaten|0|9.00|0
759|1657/48|3 halfpenny white|0|9.00|0
760|1657/49|wheaten|0|9.00|0
761|1657/49|3 halfpenny white|0|9.00|0
762|1657/50|wheaten|0|9.00|0
763|1657/50|3 halfpenny white|0|9.00|0
764|1658/02|wheaten|0|8.50|0
765|1658/02|3 halfpenny white|0|8.50|0
766|1658/04|wheaten|0|8.50|0
767|1658/04|3 halfpenny white|0|8.50|0
768|1658/05|wheaten|0|8.50|0
769|1658/05|3 halfpenny white|0|8.50|0
770|1658/06|wheaten|0|8.50|0
771|1658/06|3 halfpenny white|0|8.50|0
772|1658/07|wheaten|0|8.50|0
773|1658/07|3 halfpenny white|0|8.50|0
774|1658/08|wheaten|0|8.50|0
775|1658/08|3 halfpenny white|0|8.50|0
776|1658/09|wheaten|0|8.50|0
777|1658/09|3 halfpenny white|0|8.50|0
778|1658/10|wheaten|0|8.50|0
779|1658/10|3 halfpenny white|0|8.50|0
780|1658/11|wheaten|0|8.50|0
781|1658/11|3 halfpenny white|0|8.50|0
782|1658/13|wheaten|0|8.50|0
783|1658/13|3 halfpenny white|0|8.50|0
784|1658/14|wheaten|0|8.50|0
785|1658/14|3 halfpenny white|0|8.50|0
786|1659/15|wheaten|0|7.00|0
787|1659/15|3 halfpenny white|0|7.00|0
788|1659/16|wheaten|0|7.00|0
789|1659/16|3 halfpenny white|0|7.00|0
790|1659/17|wheaten|0|7.00|0
791|1659/17|3 halfpenny white|0|7.00|0
792|1659/21|wheaten|0|7.00|0
793|1659/21|3 halfpenny white|0|7.00|0
794|1659/22|wheaten|0|8.00|0
795|1659/22|3 halfpenny white|0|8.00|0
796|1659/23|wheaten|0|8.00|0
797|1659/23|3 halfpenny white|0|8.00|0
798|1659/24|wheaten|0|8.00|0
799|1659/24|3 halfpenny white|0|8.00|0
800|1659/25|wheaten|0|8.00|0
801|1659/25|3 halfpenny white|0|8.00|0
802|1659/26|wheaten|0|8.00|0
803|1659/26|3 halfpenny white|0|8.00|0
804|1659/27|wheaten|0|8.00|0
805|1659/27|3 halfpenny white|0|8.00|0
806|1659/29|wheaten|0|8.00|0
807|1659/29|3 halfpenny white|0|8.00|0
808|1659/30|wheaten|0|8.00|0
809|1659/30|3 halfpenny white|0|8.00|0
810|1659/31|wheaten|0|8.00|0
811|1659/31|3 halfpenny white|0|8.00|0
812|1659/32|wheaten|0|8.00|0
813|1659/32|3 halfpenny white|0|8.00|0
814|1659/33|wheaten|0|8.00|0
815|1659/33|3 halfpenny white|0|8.00|0
816|1659/34|wheaten|0|8.00|0
817|1659/34|3 halfpenny white|0|8.00|0
818|1659/35|wheaten|0|8.00|0
819|1659/35|3 halfpenny white|0|8.00|0
820|1659/36|wheaten|0|8.00|0
821|1659/36|3 halfpenny white|0|8.00|0
822|1659/38|wheaten|0|8.00|0
823|1659/38|3 halfpenny white|0|8.00|0
824|1659/39|wheaten|0|8.00|0
825|1659/39|3 halfpenny white|0|8.00|0
826|1659/40|wheaten|0|8.00|0
827|1659/40|3 halfpenny white|0|8.00|0
828|1659/41|wheaten|0|8.00|0
829|1659/41|3 halfpenny white|0|8.00|0
830|1659/42|wheaten|0|8.00|0
831|1659/42|3 halfpenny white|0|8.00|0
832|1659/43|wheaten|0|8.00|0
833|1659/43|3 halfpenny white|0|8.00|0
834|1659/44|wheaten|0|8.00|0
835|1659/44|3 halfpenny white|0|8.00|0
836|1659/45|wheaten|0|8.00|0
837|1659/45|3 halfpenny white|0|8.00|0
838|1659/46|wheaten|0|8.00|0
839|1659/46|3 halfpenny white|0|8.00|0
840|1659/47|wheaten|0|8.00|0
841|1659/47|3 halfpenny white|0|8.00|0
842|1659/48|wheaten|0|8.50|0
843|1659/48|3 halfpenny white|0|8.50|0
844|1659/51|wheaten|0|8.50|0
845|1659/51|3 halfpenny white|0|8.50|0
846|1659/52|wheaten|0|8.50|0
847|1659/52|3 halfpenny white|0|8.50|0
848|1660/01|wheaten|0|8.50|0
849|1660/01|3 halfpenny white|0|8.50|0
850|1660/02|wheaten|0|8.50|0
851|1660/02|3 halfpenny white|0|8.50|0
852|1660/03|wheaten|0|8.50|0
853|1660/03|3 halfpenny white|0|8.50|0
854|1660/04|wheaten|0|8.50|0
855|1660/04|3 halfpenny white|0|8.50|0
856|1660/05|wheaten|0|8.50|0
857|1660/05|3 halfpenny white|0|8.50|0
858|1660/06|wheaten|0|8.50|0
859|1660/06|3 halfpenny white|0|8.50|0
860|1660/07|wheaten|0|8.50|0
861|1660/07|3 halfpenny white|0|8.50|0
862|1660/08|wheaten|0|8.50|0
863|1660/08|3 halfpenny white|0|8.50|0
864|1660/09|wheaten|0|8.50|0
865|1660/09|3 halfpenny white|0|8.50|0
866|1660/10|wheaten|0|8.00|0
867|1660/10|3 halfpenny white|0|8.00|0
868|1660/11|wheaten|0|8.00|0
869|1660/11|3 halfpenny white|0|8.00|0
870|1660/13|wheaten|0|8.00|0
871|1660/13|3 halfpenny white|0|8.00|0
872|1660/14|wheaten|0|8.00|0
873|1660/14|3 halfpenny white|0|8.00|0
874|1660/15|wheaten|0|8.00|0
875|1660/15|3 halfpenny white|0|8.00|0
876|1660/16|wheaten|0|8.00|0
877|1660/16|3 halfpenny white|0|8.00|0
878|1660/17|wheaten|0|8.00|0
879|1660/17|3 halfpenny white|0|8.00|0
880|1660/18|wheaten|0|8.00|0
881|1660/18|3 halfpenny white|0|8.00|0
882|1660/19|wheaten|0|8.00|0
883|1660/19|3 halfpenny white|0|8.00|0
884|1660/20|wheaten|0|8.00|0
885|1660/20|3 halfpenny white|0|8.00|0
886|1660/21|wheaten|0|8.00|0
887|1660/21|3 halfpenny white|0|8.00|0
888|1660/22|wheaten|0|8.00|0
889|1660/22|3 halfpenny white|0|8.00|0
890|1660/23|wheaten|0|8.00|0
891|1660/23|3 halfpenny white|0|8.00|0
892|1660/24|wheaten|0|8.00|0
893|1660/24|3 halfpenny white|0|8.00|0
894|1660/25|wheaten|0|8.00|0
895|1660/25|3 halfpenny white|0|8.00|0
896|1660/26|wheaten|0|8.00|0
897|1660/26|3 halfpenny white|0|8.00|0
898|1660/27|wheaten|0|7.50|0
899|1660/27|3 halfpenny white|0|7.50|0
900|1660/28|wheaten|0|7.50|0
901|1660/28|3 halfpenny white|0|7.50|0
902|1660/29|wheaten|0|7.50|0
903|1660/29|3 halfpenny white|0|7.50|0
904|1660/30|wheaten|0|7.50|0
905|1660/30|3 halfpenny white|0|7.50|0
906|1660/31|wheaten|0|7.50|0
907|1660/31|3 halfpenny white|0|7.50|0
908|1660/32|wheaten|0|7.00|0
909|1660/32|3 halfpenny white|0|7.00|0
910|1660/33|wheaten|0|7.00|0
911|1660/33|3 halfpenny white|0|7.00|0
912|1660/34|wheaten|0|7.00|0
913|1660/34|3 halfpenny white|0|7.00|0
914|1660/35|wheaten|0|7.00|0
915|1660/35|3 halfpenny white|0|7.00|0
916|1660/36|wheaten|0|7.00|0
917|1660/36|3 halfpenny white|0|7.00|0
918|1660/37|wheaten|0|7.00|0
919|1660/37|3 halfpenny white|0|7.00|0
920|1660/38|wheaten|0|7.00|0
921|1660/38|3 halfpenny white|0|7.00|0
922|1660/39|wheaten|0|7.00|0
923|1660/39|3 halfpenny white|0|7.00|0
924|1660/40|wheaten|0|7.00|0
925|1660/40|3 halfpenny white|0|7.00|0
926|1660/41|wheaten|0|8.50|0
927|1660/41|3 halfpenny white|0|8.50|0
928|1660/42|wheaten|0|8.50|0
929|1660/42|3 halfpenny white|0|8.50|0
930|1660/43|wheaten|0|8.50|0
931|1660/43|3 halfpenny white|0|8.50|0
932|1660/44|wheaten|0|8.50|0
933|1660/44|3 halfpenny white|0|8.50|0
934|1660/45|wheaten|0|8.50|0
935|1660/45|3 halfpenny white|0|8.50|0
936|1660/46|wheaten|0|9.00|0
937|1660/46|3 halfpenny white|0|9.00|0
938|1660/47|wheaten|0|9.00|0
939|1660/47|3 halfpenny white|0|9.00|0
940|1660/48|wheaten|0|9.00|0
941|1660/48|3 halfpenny white|0|9.00|0
942|1660/49|wheaten|0|9.00|0
943|1660/49|3 halfpenny white|0|9.00|0
944|1660/50|wheaten|0|9.00|0
945|1660/50|3 halfpenny white|0|9.00|0
946|1660/51|wheaten|0|8.50|0
947|1660/51|3 halfpenny white|0|8.50|0
948|1661/01|wheaten|0|8.50|0
949|1661/01|3 halfpenny white|0|8.50|0
950|1661/02|wheaten|0|8.50|0
951|1661/02|3 halfpenny white|0|8.50|0
952|1661/04|wheaten|0|8.50|0
953|1661/04|3 halfpenny white|0|8.50|0
954|1661/05|wheaten|0|8.50|0
955|1661/05|3 halfpenny white|0|8.50|0
956|1661/06|wheaten|0|8.50|0
957|1661/06|3 halfpenny white|0|8.50|0
958|1661/07|wheaten|0|8.50|0
959|1661/07|3 halfpenny white|0|8.50|0
960|1661/08|wheaten|0|8.50|0
961|1661/08|3 halfpenny white|0|8.50|0
962|1661/09|wheaten|0|8.50|0
963|1661/09|3 halfpenny white|0|8.50|0
964|1661/10|wheaten|0|8.50|0
965|1661/10|3 halfpenny white|0|8.50|0
966|1661/11|wheaten|0|8.50|0
967|1661/11|3 halfpenny white|0|8.50|0
968|1662/16|wheaten|0|5.50|0
969|1662/16|3 halfpenny white|0|5.50|0
970|1662/17|wheaten|0|5.50|0
971|1662/17|3 halfpenny white|0|5.50|0
972|1662/18|wheaten|0|5.00|0
973|1662/18|3 halfpenny white|0|5.00|0
974|1662/19|wheaten|0|5.00|0
975|1662/19|3 halfpenny white|0|5.00|0
976|1662/20|wheaten|0|5.00|0
977|1662/20|3 halfpenny white|0|5.00|0
978|1662/21|wheaten|0|5.00|0
979|1662/21|3 halfpenny white|0|5.00|0
980|1662/22|wheaten|0|5.00|0
981|1662/22|3 halfpenny white|0|5.00|0
982|1662/23|wheaten|0|6.00|0
983|1662/23|3 halfpenny white|0|6.00|0
984|1662/24|wheaten|0|5.50|0
985|1662/24|3 halfpenny white|0|5.50|0
986|1662/25|wheaten|0|5.50|0
987|1662/25|3 halfpenny white|0|5.50|0
988|1662/28|wheaten|0|5.50|0
989|1662/28|3 halfpenny white|0|5.50|0
990|1662/33|wheaten|0|6.50|0
991|1662/33|3 halfpenny white|0|6.50|0
992|1662/43|wheaten|0|9.00|0
993|1662/43|3 halfpenny white|0|9.00|0
994|1662/44|wheaten|0|9.00|0
995|1662/44|3 halfpenny white|0|9.00|0
996|1662/45|wheaten|0|9.00|0
997|1662/45|3 halfpenny white|0|9.00|0
998|1662/46|wheaten|0|9.50|0
999|1662/46|3 halfpenny white|0|9.50|0
1000|1662/47|wheaten|0|9.50|0
1001|1662/47|3 halfpenny white|0|9.50|0
1002|1662/48|wheaten|0|9.50|0
1003|1662/48|3 halfpenny white|0|9.50|0
1004|1663/15|wheaten|0|9.00|0
1005|1663/15|3 halfpenny white|0|9.00|0
1006|1663/16|wheaten|0|9.00|0
1007|1663/16|3 halfpenny white|0|9.00|0
1008|1663/17|wheaten|0|10.00|0
1009|1663/17|3 halfpenny white|0|10.00|0
1010|1663/18|wheaten|0|10.00|0
1011|1663/18|3 halfpenny white|0|10.00|0
1012|1663/20|wheaten|0|10.00|0
1013|1663/20|3 halfpenny white|0|10.00|0
1014|1663/21|wheaten|0|10.00|0
1015|1663/21|3 halfpenny white|0|10.00|0
1016|1663/22|wheaten|0|10.50|0
1017|1663/22|3 halfpenny white|0|10.50|0
1018|1663/23|wheaten|0|10.50|0
1019|1663/23|3 halfpenny white|0|10.50|0
1020|1663/24|wheaten|0|10.50|0
1021|1663/24|3 halfpenny white|0|10.50|0
1022|1663/25|wheaten|0|10.50|0
1023|1663/25|3 halfpenny white|0|10.50|0
1024|1663/26|wheaten|0|10.50|0
1025|1663/26|3 halfpenny white|0|10.50|0
1026|1663/27|wheaten|0|10.50|0
1027|1663/27|3 halfpenny white|0|10.50|0
1028|1663/28|wheaten|0|9.50|0
1029|1663/28|3 halfpenny white|0|9.50|0
1030|1663/29|wheaten|0|9.50|0
1031|1663/29|3 halfpenny white|0|9.50|0
1032|1663/30|wheaten|0|9.00|0
1033|1663/30|3 halfpenny white|0|9.00|0
1034|1663/31|wheaten|0|9.00|0
1035|1663/31|3 halfpenny white|0|9.00|0
1036|1663/32|wheaten|0|9.00|0
1037|1663/32|3 halfpenny white|0|9.00|0
1038|1663/33|wheaten|0|9.00|0
1039|1663/33|3 halfpenny white|0|9.00|0
1040|1663/34|wheaten|0|9.00|0
1041|1663/34|3 halfpenny white|0|9.00|0
1042|1663/35|wheaten|0|9.00|0
1043|1663/35|3 halfpenny white|0|9.00|0
1044|1663/36|wheaten|0|9.00|0
1045|1663/36|3 halfpenny white|0|9.00|0
1046|1663/37|wheaten|0|9.00|0
1047|1663/37|3 halfpenny white|0|9.00|0
1048|1663/38|wheaten|0|9.00|0
1049|1663/38|3 halfpenny white|0|9.00|0
1050|1663/39|wheaten|0|9.00|0
1051|1663/39|3 halfpenny white|0|9.00|0
1052|1663/40|wheaten|0|8.50|0
1053|1663/40|3 halfpenny white|0|8.50|0
1054|1663/44|wheaten|0|8.50|0
1055|1663/44|3 halfpenny white|0|8.50|0
1056|1663/45|wheaten|0|8.50|0
1057|1663/45|3 halfpenny white|0|8.50|0
1058|1663/46|wheaten|0|8.50|0
1059|1663/46|3 halfpenny white|0|8.50|0
1060|1663/47|wheaten|0|8.50|0
1061|1663/47|3 halfpenny white|0|8.50|0
1062|1663/48|wheaten|0|8.50|0
1063|1663/48|3 halfpenny white|0|8.50|0
1064|1663/49|wheaten|0|8.00|0
1065|1663/49|3 halfpenny white|0|8.00|0
1066|1663/50|wheaten|0|9.00|0
1067|1663/50|3 halfpenny white|0|9.00|0
1068|1663/52|wheaten|0|9.00|0
1069|1663/52|3 halfpenny white|0|9.00|0
1070|1664/03|wheaten|0|9.50|0
1071|1664/03|3 halfpenny white|0|9.50|0
1072|1664/04|wheaten|0|9.50|0
1073|1664/04|3 halfpenny white|0|9.50|0
1074|1664/05|wheaten|0|9.50|0
1075|1664/05|3 halfpenny white|0|9.50|0
1076|1664/06|wheaten|0|9.00|0
1077|1664/06|3 halfpenny white|0|9.00|0
1078|1664/07|wheaten|0|9.00|0
1079|1664/07|3 halfpenny white|0|9.00|0
1080|1664/08|wheaten|0|9.00|0
1081|1664/08|3 halfpenny white|0|9.00|0
1082|1664/09|wheaten|0|9.00|0
1083|1664/09|3 halfpenny white|0|9.00|0
1084|1664/10|wheaten|0|9.00|0
1085|1664/10|3 halfpenny white|0|9.00|0
1086|1664/11|wheaten|0|9.00|0
1087|1664/11|3 halfpenny white|0|9.00|0
1088|1664/12|wheaten|0|9.00|0
1089|1664/12|3 halfpenny white|0|9.00|0
1090|1664/13|wheaten|0|9.00|0
1091|1664/13|3 halfpenny white|0|9.00|0
1092|1664/14|wheaten|0|9.00|0
1093|1664/14|3 halfpenny white|0|9.00|0
1094|1664/15|wheaten|0|9.00|0
1095|1664/15|3 halfpenny white|0|9.00|0
1096|1664/16|wheaten|0|8.50|0
1097|1664/16|3 halfpenny white|0|8.50|0
1098|1664/20|wheaten|0|8.50|0
1099|1664/20|3 halfpenny white|0|8.50|0
1100|1664/21|wheaten|0|8.50|0
1101|1664/21|3 halfpenny white|0|8.50|0
1102|1664/22|wheaten|0|8.50|0
1103|1664/22|3 halfpenny white|0|8.50|0
1104|1664/24|wheaten|0|8.50|0
1105|1664/24|3 halfpenny white|0|8.50|0
1106|1664/26|wheaten|0|9.50|0
1107|1664/26|3 halfpenny white|0|9.50|0
1108|1664/27|wheaten|0|9.50|0
1109|1664/27|3 halfpenny white|0|9.50|0
1110|1664/48|wheaten|0|11.00|0
1111|1664/48|3 halfpenny white|0|11.00|0
1112|1665/01|wheaten|0|11.00|0
1113|1665/01|3 halfpenny white|0|11.00|0
1114|1665/02|wheaten|0|11.00|0
1115|1665/02|3 halfpenny white|0|11.00|0
1116|1665/03|wheaten|0|11.00|0
1117|1665/03|3 halfpenny white|0|11.00|0
1118|1665/04|wheaten|0|11.00|0
1119|1665/04|3 halfpenny white|0|11.00|0
1120|1665/05|wheaten|0|11.50|0
1121|1665/05|3 halfpenny white|0|11.50|0
1122|1665/06|wheaten|0|11.50|0
1123|1665/06|3 halfpenny white|0|11.50|0
1124|1665/07|wheaten|0|11.50|0
1125|1665/07|3 halfpenny white|0|11.50|0
1126|1665/08|wheaten|0|11.50|0
1127|1665/08|3 halfpenny white|0|11.50|0
1128|1665/09|wheaten|0|11.00|0
1129|1665/09|3 halfpenny white|0|11.00|0
1130|1665/10|wheaten|0|10.50|0
1131|1665/10|3 halfpenny white|0|10.50|0
1132|1665/11|wheaten|0|10.50|0
1133|1665/11|3 halfpenny white|0|10.50|0
1134|1665/12|wheaten|0|9.50|0
1135|1665/12|3 halfpenny white|0|9.50|0
1136|1665/13|wheaten|0|9.50|0
1137|1665/13|3 halfpenny white|0|9.50|0
1138|1665/14|wheaten|0|9.50|0
1139|1665/14|3 halfpenny white|0|9.50|0
1140|1665/15|wheaten|0|10.00|0
1141|1665/15|3 halfpenny white|0|10.00|0
1142|1665/16|wheaten|0|10.00|0
1143|1665/16|3 halfpenny white|0|10.00|0
1144|1665/17|wheaten|0|10.00|0
1145|1665/17|3 halfpenny white|0|10.00|0
1146|1665/18|wheaten|0|10.00|0
1147|1665/18|3 halfpenny white|0|10.00|0
1148|1665/19|wheaten|0|10.00|0
1149|1665/19|3 halfpenny white|0|10.00|0
1150|1665/20|wheaten|0|10.00|0
1151|1665/20|3 halfpenny white|0|10.00|0
1152|1665/21|wheaten|0|10.00|0
1153|1665/21|3 halfpenny white|0|10.00|0
1154|1665/22|wheaten|0|10.00|0
1155|1665/22|3 halfpenny white|0|10.00|0
1156|1665/23|wheaten|0|10.00|0
1157|1665/23|3 halfpenny white|0|10.00|0
1158|1665/24|wheaten|0|9.50|0
1159|1665/24|3 halfpenny white|0|9.50|0
1160|1665/25|wheaten|0|9.50|0
1161|1665/25|3 halfpenny white|0|9.50|0
1162|1665/26|wheaten|0|9.50|0
1163|1665/26|3 halfpenny white|0|9.50|0
1164|1665/27|wheaten|0|9.50|0
1165|1665/27|3 halfpenny white|0|9.50|0
1166|1665/28|wheaten|0|9.50|0
1167|1665/28|3 halfpenny white|0|9.50|0
1168|1665/29|wheaten|0|9.50|0
1169|1665/29|3 halfpenny white|0|9.50|0
1170|1665/30|wheaten|0|9.50|0
1171|1665/30|3 halfpenny white|0|9.50|0
1172|1665/31|wheaten|0|9.50|0
1173|1665/31|3 halfpenny white|0|9.50|0
1174|1665/32|wheaten|0|9.50|0
1175|1665/32|3 halfpenny white|0|9.50|0
1176|1665/33|wheaten|0|9.50|0
1177|1665/33|3 halfpenny white|0|9.50|0
1178|1665/34|wheaten|0|9.50|0
1179|1665/34|3 halfpenny white|0|9.50|0
1180|1665/35|wheaten|0|9.50|0
1181|1665/35|3 halfpenny white|0|9.50|0
1182|1665/36|wheaten|0|9.50|0
1183|1665/36|3 halfpenny white|0|9.50|0
1184|1665/37|wheaten|0|9.50|0
1185|1665/37|3 halfpenny white|0|9.50|0
1186|1665/38|wheaten|0|9.50|0
1187|1665/38|3 halfpenny white|0|9.50|0
1188|1665/39|wheaten|0|9.50|0
1189|1665/39|3 halfpenny white|0|9.50|0
1190|1665/40|wheaten|0|9.50|0
1191|1665/40|3 halfpenny white|0|9.50|0
1192|1665/41|wheaten|0|9.50|0
1193|1665/41|3 halfpenny white|0|9.50|0
1194|1665/42|wheaten|0|9.50|0
1195|1665/42|3 halfpenny white|0|9.50|0
1196|1665/43|wheaten|0|9.50|0
1197|1665/43|3 halfpenny white|0|9.50|0
1198|1665/44|wheaten|0|9.50|0
1199|1665/44|3 halfpenny white|0|9.50|0
1200|1665/45|wheaten|0|9.50|0
1201|1665/45|3 halfpenny white|0|9.50|0
1202|1665/46|wheaten|0|10.50|0
1203|1665/46|3 halfpenny white|0|10.50|0
1204|1665/47|wheaten|0|9.50|0
1205|1665/47|3 halfpenny white|0|9.50|0
1206|1665/48|wheaten|0|10.50|0
1207|1665/48|3 halfpenny white|0|10.50|0
1208|1665/49|wheaten|0|10.50|0
1209|1665/49|3 halfpenny white|0|10.50|0
1210|1665/50|wheaten|0|10.50|0
1211|1665/50|3 halfpenny white|0|10.50|0
1212|1665/51|wheaten|0|10.50|0
1213|1665/51|3 halfpenny white|0|10.50|0
1214|1665/52|wheaten|0|10.50|0
1215|1665/52|3 halfpenny white|0|10.50|0
1216|1666/01|wheaten|0|10.50|0
1217|1666/01|3 halfpenny white|0|10.50|0
1218|1666/02|wheaten|0|10.50|0
1219|1666/02|3 halfpenny white|0|10.50|0
1220|1666/03|wheaten|0|10.50|0
1221|1666/03|3 halfpenny white|0|10.50|0
1222|1666/04|wheaten|0|10.50|0
1223|1666/04|3 halfpenny white|0|10.50|0
1224|1666/05|wheaten|0|10.50|0
1225|1666/05|3 halfpenny white|0|10.50|0
1226|1666/06|wheaten|0|10.50|0
1227|1666/06|3 halfpenny white|0|10.50|0
1228|1666/07|wheaten|0|10.50|0
1229|1666/07|3 halfpenny white|0|10.50|0
1230|1666/08|wheaten|0|10.50|0
1231|1666/08|3 halfpenny white|0|10.50|0
1232|1666/09|wheaten|0|10.50|0
1233|1666/09|3 halfpenny white|0|10.50|0
1234|1666/10|wheaten|0|10.50|0
1235|1666/10|3 halfpenny white|0|10.50|0
1236|1666/11|wheaten|0|10.50|0
1237|1666/11|3 halfpenny white|0|10.50|0
1238|1666/12|wheaten|0|10.50|0
1239|1666/12|3 halfpenny white|0|10.50|0
1240|1666/13|wheaten|0|10.50|0
1241|1666/13|3 halfpenny white|0|10.50|0
1242|1666/14|wheaten|0|11.00|0
1243|1666/14|3 halfpenny white|0|11.00|0
1244|1666/15|wheaten|0|11.00|0
1245|1666/15|3 halfpenny white|0|11.00|0
1246|1666/16|wheaten|0|11.00|0
1247|1666/16|3 halfpenny white|0|11.00|0
1248|1666/17|wheaten|0|11.00|0
1249|1666/17|3 halfpenny white|0|11.00|0
1250|1666/18|wheaten|0|11.00|0
1251|1666/18|3 halfpenny white|0|11.00|0
1252|1666/19|wheaten|0|11.00|0
1253|1666/19|3 halfpenny white|0|11.00|0
1254|1666/20|wheaten|0|13.00|0
1255|1666/20|3 halfpenny white|0|13.00|0
1256|1666/21|wheaten|0|13.00|0
1257|1666/21|3 halfpenny white|0|13.00|0
1258|1666/22|wheaten|0|13.00|0
1259|1666/22|3 halfpenny white|0|13.00|0
1260|1666/23|wheaten|0|13.00|0
1261|1666/23|3 halfpenny white|0|13.00|0
1262|1666/24|wheaten|0|13.00|0
1263|1666/24|3 halfpenny white|0|13.00|0
1264|1666/25|wheaten|0|13.00|0
1265|1666/25|3 halfpenny white|0|13.00|0
1266|1666/26|wheaten|0|13.00|0
1267|1666/26|3 halfpenny white|0|13.00|0
1268|1666/27|wheaten|0|15.00|0
1269|1666/27|3 halfpenny white|0|15.00|0
1270|1666/28|wheaten|0|14.00|0
1271|1666/28|3 halfpenny white|0|14.00|0
1272|1666/29|wheaten|0|14.00|0
1273|1666/29|3 halfpenny white|0|14.00|0
1274|1666/30|wheaten|0|14.00|0
1275|1666/30|3 halfpenny white|0|14.00|0
1276|1666/31|wheaten|0|14.00|0
1277|1666/31|3 halfpenny white|0|14.00|0
1278|1666/32|wheaten|0|14.00|0
1279|1666/32|3 halfpenny white|0|14.00|0
1280|1666/33|wheaten|0|14.00|0
1281|1666/33|3 halfpenny white|0|14.00|0
1282|1666/34|wheaten|0|14.00|0
1283|1666/34|3 halfpenny white|0|14.00|0
1284|1666/35|wheaten|0|14.00|0
1285|1666/35|3 halfpenny white|0|14.00|0
1286|1666/36|wheaten|0|14.00|0
1287|1666/36|3 halfpenny white|0|14.00|0
1292|1666/39|wheaten|0|14.00|0
1293|1666/39|3 halfpenny white|0|14.00|0
1294|1666/40|wheaten|0|14.00|0
1295|1666/40|3 halfpenny white|0|14.00|0
1296|1666/41|wheaten|0|14.00|0
1297|1666/41|3 halfpenny white|0|14.00|0
1298|1666/42|wheaten|0|14.00|0
1299|1666/42|3 halfpenny white|0|14.00|0
1300|1666/43|wheaten|0|14.00|0
1301|1666/43|3 halfpenny white|0|14.00|0
1302|1666/44|wheaten|0|14.00|0
