weekID|yeartext|year|week|begindate|countsmissing|codmissing|breadmissing|agemissing|countsproblem|codproblem|breadproblem|ageproblem
1672/50|1671-72|1672|50|26-nov-1672|0|0|0|1||||not yet stated
1672/51|1671-72|1672|51|03-dec-1672|0|0|0|1||||not yet stated
1672/52|1671-72|1672|52|10-dec-1672|0|0|0|1||||not yet stated
1673/01|1672-73|1673|1|17-dec-1672|0|0|0|1||||not yet stated
1673/02|1672-73|1673|2|24-dec-1672|0|0|0|1||||not yet stated
1673/03|1672-73|1673|3|31-dec-1672|0|0|0|1||||not yet stated
1673/04|1672-73|1673|4|07-jan-1672|0|0|0|1||||not yet stated
1673/05|1672-73|1673|5|14-jan-1672|0|0|0|1||||not yet stated
1673/06|1672-73|1673|6|21-jan-1672|0|0|0|1||||not yet stated
1673/07|1672-73|1673|7|28-jan-1672|0|0|0|1||||not yet stated
1673/08|1672-73|1673|8|04-feb-1672|0|0|0|1||||not yet stated
1673/09|1672-73|1673|9|11-feb-1672|0|0|0|1||||not yet stated
1673/10|1672-73|1673|10|18-feb-1672|0|0|0|1||||not yet stated
1673/11|1672-73|1673|11|25-feb-1672|0|0|0|1||||not yet stated
1673/12|1672-73|1673|12|04-mar-1672|0|0|0|1||||not yet stated
1673/13|1672-73|1673|13|11-mar-1672|0|0|0|1||||not yet stated
1673/14|1672-73|1673|14|18-mar-1672|0|0|0|1||||not yet stated
1673/15|1672-73|1673|15|25-mar-1673|0|0|0|1||||not yet stated
1673/16|1672-73|1673|16|01-apr-1673|0|0|0|1||||not yet stated
1673/17|1672-73|1673|17|08-apr-1673|0|0|0|1||||not yet stated
1673/18|1672-73|1673|18|15-apr-1673|0|0|0|1||||not yet stated
1673/19|1672-73|1673|19|22-apr-1673|0|0|0|1||||not yet stated
1673/20|1672-73|1673|20|29-apr-1673|0|0|0|1||||not yet stated
1673/21|1672-73|1673|21|06-may-1673|0|0|0|1||||not yet stated
1673/22|1672-73|1673|22|13-may-1673|0|0|0|1||||not yet stated
1673/23|1672-73|1673|23|20-may-1673|0|0|0|1||||not yet stated
1673/24|1672-73|1673|24|27-may-1673|0|0|0|1||||not yet stated
1673/25|1672-73|1673|25|03-jun-1673|0|0|0|1||||not yet stated
1673/26|1672-73|1673|26|10-jun-1673|0|0|0|1||||not yet stated
1673/27|1672-73|1673|27|17-jun-1673|0|0|0|1||||not yet stated
1673/28|1672-73|1673|28|24-jun-1673|0|0|0|1||||not yet stated
1673/29|1672-73|1673|29|01-jul-1673|0|0|0|1||||not yet stated
1673/30|1672-73|1673|30|08-jul-1673|0|0|0|1||||not yet stated
1673/31|1672-73|1673|31|15-jul-1673|0|0|0|1||||not yet stated
1673/32|1672-73|1673|32|22-jul-1673|0|0|0|1||||not yet stated
1673/33|1672-73|1673|33|29-jul-1673|0|0|0|1||||not yet stated
1673/34|1672-73|1673|34|05-aug-1673|0|0|0|1||||not yet stated
1673/35|1672-73|1673|35|12-aug-1673|0|0|0|1||||not yet stated
1673/36|1672-73|1673|36|19-aug-1673|0|0|0|1||||not yet stated
1673/37|1672-73|1673|37|26-aug-1673|0|0|0|1||||not yet stated
1673/38|1672-73|1673|38|02-nov-1673|0|0|0|1||||not yet stated
1673/39|1672-73|1673|39|09-sep-1673|0|0|0|1||||not yet stated
1673/40|1672-73|1673|40|16-sep-1673|0|0|0|1||||not yet stated
1673/41|1672-73|1673|41|23-sep-1673|0|0|0|1||||not yet stated
1673/42|1672-73|1673|42|30-sep-1673|0|0|0|1||||not yet stated
1673/43|1672-73|1673|43|07-oct-1673|0|0|0|1||||not yet stated
1673/44|1672-73|1673|44|14-oct-1673|0|0|0|1||||not yet stated
1673/45|1672-73|1673|45|21-oct-1673|0|0|0|1||||not yet stated
1673/46|1672-73|1673|46|28-oct-1673|0|0|0|1||||not yet stated
1673/47|1672-73|1673|47|04-nov-1673|0|0|0|1||||not yet stated
1673/48|1672-73|1673|48|11-nov-1673|0|0|0|1||||not yet stated
1673/49|1672-73|1673|49|18-nov-1673|0|0|0|1||||not yet stated
1673/50|1672-73|1673|50|25-nov-1673|0|0|0|1||||not yet stated
1673/51|1672-73|1673|51|02-dec-1673|0|0|0|1||||not yet stated
1673/52|1672-73|1673|52|09-dec-1673|0|0|0|1||||not yet stated
1674/01|1673-74|1674|1|16-dec-1673|0|0|0|1||||not yet stated
1674/02|1673-74|1674|2|23-dec-1673|0|0|0|1||||not yet stated
1674/03|1673-74|1674|3|30-dec-1673|0|0|0|1||||not yet stated
1674/04|1673-74|1674|4|06-jan-1673|0|0|0|1||||not yet stated
1674/05|1673-74|1674|5|13-jan-1673|0|0|0|1||||not yet stated
1674/06|1673-74|1674|6|20-jan-1673|0|0|0|1||||not yet stated
1674/07|1673-74|1674|7|27-jan-1673|0|0|0|1||||not yet stated
1674/08|1673-74|1674|8|03-feb-1673|0|0|0|1||||not yet stated
1674/09|1673-74|1674|9|10-feb-1673|0|0|0|1||||not yet stated
1674/10|1673-74|1674|10|17-feb-1673|0|0|0|1||||not yet stated
1674/11|1673-74|1674|11|24-feb-1673|0|0|0|1||||not yet stated
1674/12|1673-74|1674|12|03-mar-1673|0|0|0|1||||not yet stated
1674/13|1673-74|1674|13|10-mar-1673|0|0|0|1||||not yet stated
1674/14|1673-74|1674|14|17-mar-1673|0|0|0|1||||not yet stated
1674/15|1673-74|1674|15|24-mar-1674|0|0|0|1||||not yet stated
1674/16|1673-74|1674|16|31-mar-1674|0|0|0|1||||not yet stated
1674/17|1673-74|1674|17|07-apr-1674|0|0|0|1||||not yet stated
1674/18|1673-74|1674|18|14-apr-1674|0|0|0|1||||not yet stated
1674/19|1673-74|1674|19|21-apr-1674|0|0|0|1||||not yet stated
1674/20|1673-74|1674|20|28-apr-1674|0|0|0|1||||not yet stated
1674/21|1673-74|1674|21|05-may-1674|0|0|0|1||||not yet stated
1674/22|1673-74|1674|22|12-may-1674|0|0|0|1||||not yet stated
1674/23|1673-74|1674|23|19-may-1674|0|0|0|1||||not yet stated
1674/24|1673-74|1674|24|26-may-1674|0|0|0|1||||not yet stated
1674/25|1673-74|1674|25|02-jun-1674|0|0|0|1||||not yet stated
1674/26|1673-74|1674|26|09-jun-1674|0|0|0|1||||not yet stated
1674/27|1673-74|1674|27|16-jun-1674|0|0|0|1||||not yet stated
1674/28|1673-74|1674|28|23-jun-1674|0|0|0|1||||not yet stated
1674/29|1673-74|1674|29|30-jun-1674|0|0|0|1||||not yet stated
1674/30|1673-74|1674|30|07-jul-1674|0|0|0|1||||not yet stated
1674/31|1673-74|1674|31|14-jul-1674|0|0|0|1||||not yet stated
1674/32|1673-74|1674|32|21-jul-1674|0|0|0|1||||not yet stated
1674/33|1673-74|1674|33|28-jul-1674|0|0|0|1||||not yet stated
1674/34|1673-74|1674|34|04-aug-1674|0|0|0|1||||not yet stated
1674/35|1673-74|1674|35|21-aug-1674|0|0|0|1||||not yet stated
1674/36|1673-74|1674|36|18-aug-1674|0|0|0|1||||not yet stated
1674/37|1673-74|1674|37|25-aug-1674|0|0|0|1||||not yet stated
1674/38|1673-74|1674|38|02-sep-1674|0|0|0|1||||not yet stated
1674/39|1673-74|1674|39|08-sep-1674|0|0|0|1||||not yet stated
1674/40|1673-74|1674|40|15-sep-1674|0|0|0|1||||not yet stated
1674/41|1673-74|1674|41|22-sep-1674|0|0|0|1||||not yet stated
1674/42|1673-74|1674|42|29-sep-1674|0|0|0|1||||not yet stated
1674/43|1673-74|1674|43|06-oct-1674|0|0|0|1||||not yet stated
1674/44|1673-74|1674|44|13-oct-1674|0|0|0|1||||not yet stated
1674/45|1673-74|1674|45|20-oct-1674|0|0|0|1||||not yet stated
1674/46|1673-74|1674|46|27-oct-1674|0|0|0|1||||not yet stated
1674/47|1673-74|1674|47|03-nov-1674|0|0|0|1||||not yet stated
1674/48|1673-74|1674|48|10-nov-1674|0|0|0|1||||not yet stated
1674/49|1673-74|1674|49|17-nov-1674|0|0|0|1||||not yet stated
1674/50|1673-74|1674|50|24-nov-1674|0|0|0|1||||not yet stated
1674/51|1673-74|1674|51|01-dec-1674|0|0|0|1||||not yet stated
1674/52|1673-74|1674|52|08-dec-1674|0|0|0|1||||not yet stated
1675/01|1674-75|1675|1|15-dec-1674|0|0|0|1||||not yet stated
1675/02|1674-75|1675|2|22-dec-1674|0|0|0|1||||not yet stated
1675/03|1674-75|1675|3|29-dec-1674|0|0|0|1||||not yet stated
1675/04|1674-75|1675|4|05-jan-1674|0|0|0|1||||not yet stated
1675/05|1674-75|1675|5|12-jan-1674|0|0|0|1||||not yet stated
1675/06|1674-75|1675|6|19-jan-1674|0|0|0|1||||not yet stated
1675/07|1674-75|1675|7|26-jan-1674|0|0|0|1||||not yet stated
1675/08|1674-75|1675|8|02-feb-1674|0|0|0|1||||not yet stated
1675/09|1674-75|1675|9|09-feb-1674|0|0|0|1||||not yet stated
1675/10|1674-75|1675|10|16-feb-1674|0|0|0|1||||not yet stated
1675/11|1674-75|1675|11|23-feb-1674|0|0|0|1||||not yet stated
1675/12|1674-75|1675|12|02-mar-1674|0|0|0|1||||not yet stated
1675/13|1674-75|1675|13|09-mar-1674|0|0|0|1||||not yet stated
1675/14|1674-75|1675|14|16-mar-1674|0|0|0|1||||not yet stated
1675/15|1674-75|1675|15|23-mar-1675|0|0|0|1||||not yet stated
1675/16|1674-75|1675|16|30-mar-1675|0|0|0|1||part missing||not yet stated
1675/17|1674-75|1675|17|06-apr-1675|0|0|0|1||||not yet stated
1675/18|1674-75|1675|18|13-apr-1675|0|0|0|1||||not yet stated
1675/19|1674-75|1675|19|20-apr-1675|0|0|0|1||||not yet stated
1675/20|1674-75|1675|20|27-apr-1675|0|0|0|1||||not yet stated
1675/21|1674-75|1675|21|04-may-1675|0|0|0|1||||not yet stated
1675/22|1674-75|1675|22|11-may-1675|0|0|0|1||||not yet stated
1675/23|1674-75|1675|23|18-may-1675|0|0|0|1||||not yet stated
1675/24|1674-75|1675|24|25-may-1675|0|0|0|1||||not yet stated
1675/25|1674-75|1675|25|01-jun-1675|0|0|0|1||||not yet stated
1675/26|1674-75|1675|26|08-jun-1675|0|0|0|1||||not yet stated
1675/27|1674-75|1675|27|15-jun-1675|0|0|0|1||||not yet stated
1675/28|1674-75|1675|28|22-jun-1675|0|0|0|1||||not yet stated
1675/29|1674-75|1675|29|29-jun-1675|0|0|0|1||||not yet stated
1675/30|1674-75|1675|30|06-jul-1675|0|0|0|1||||not yet stated
1675/31|1674-75|1675|31|13-jul-1675|0|0|0|1||||not yet stated
1675/32|1674-75|1675|32|20-jul-1675|0|0|0|1||||not yet stated
1675/33|1674-75|1675|33|27-jul-1675|0|0|0|1||||not yet stated
1675/34|1674-75|1675|34|03-aug-1675|0|0|0|1||||not yet stated
1675/35|1674-75|1675|35|10-aug-1675|0|0|0|1||||not yet stated
1675/36|1674-75|1675|36|17-aug-1675|0|0|0|1||||not yet stated
1675/37|1674-75|1675|37|24-aug-1675|0|0|0|1||||not yet stated
1675/38|1674-75|1675|38|21-aug-1675|0|0|0|1||||not yet stated
1675/39|1674-75|1675|39|07-sep-1675|0|0|0|1||||not yet stated
1675/40|1674-75|1675|40|14-sep-1675|0|0|0|1||||not yet stated
1675/41|1674-75|1675|41|21-sep-1675|0|0|0|1||||not yet stated
1675/42|1674-75|1675|42|28-sep-1675|0|0|0|1||||not yet stated
1675/43|1674-75|1675|43|05-oct-1675|0|0|0|1||||not yet stated
1675/44|1674-75|1675|44|12-oct-1675|0|0|0|1||||not yet stated
1675/45|1674-75|1675|45|19-oct-1675|0|0|0|1||||not yet stated
1675/46|1674-75|1675|46|26-oct-1675|0|0|0|1||||not yet stated
1675/47|1674-75|1675|47|02-nov-1675|0|0|0|1||||not yet stated
1675/48|1674-75|1675|48|09-nov-1675|0|0|0|1||||not yet stated
1675/49|1674-75|1675|49|16-nov-1675|0|0|0|1||||not yet stated
1675/50|1674-75|1675|50|23-nov-1675|0|0|0|1||||not yet stated
1675/51|1674-75|1675|51|30-nov-1675|0|0|0|1||||not yet stated
1675/52|1674-75|1675|52|07-dec-1675|0|0|0|1||||not yet stated
1676/01|1675-76|1676|1|14-dec-1675|0|0|0|1||||not yet stated
1676/02|1675-76|1676|2|21-dec-1675|0|0|0|1||||not yet stated
1676/03|1675-76|1676|3|28-dec-1675|0|0|0|1||||not yet stated
1676/04|1675-76|1676|4|04-jan-1675|0|0|0|1||||not yet stated
1676/05|1675-76|1676|5|11-jan-1675|0|0|0|1||||not yet stated
1676/06|1675-76|1676|6|18-jan-1675|0|0|0|1||||not yet stated
1676/07|1675-76|1676|7|25-jan-1675|0|0|0|1||||not yet stated
1676/08|1675-76|1676|8|01-feb-1675|0|0|0|1||||not yet stated
1676/09|1675-76|1676|9|08-feb-1675|0|0|0|1||||not yet stated
1676/10|1675-76|1676|10|15-feb-1675|0|0|0|1||||not yet stated
1676/11|1675-76|1676|11|22-feb-1675|0|0|0|1||||not yet stated
1676/12|1675-76|1676|12|29-feb-1675|0|0|0|1||||not yet stated
1676/13|1675-76|1676|13|07-mar-1675|0|0|0|1||||not yet stated
1676/14|1675-76|1676|14|14-mar-1675|0|0|0|1||||not yet stated
1676/15|1675-76|1676|15|21-mar-1676|0|0|0|1||||not yet stated
1676/16|1675-76|1676|16|28-mar-1676|0|0|0|1||||not yet stated
1676/17|1675-76|1676|17|04-apr-1676|0|0|0|1||||not yet stated
1676/18|1675-76|1676|18|11-apr-1676|0|0|0|1||||not yet stated
1676/19|1675-76|1676|19|18-apr-1676|0|0|0|1||||not yet stated
1676/20|1675-76|1676|20|25-apr-1676|0|0|0|1||||not yet stated
1676/21|1675-76|1676|21|02-may-1676|0|0|0|1||||not yet stated
1676/22|1675-76|1676|22|09-may-1676|0|0|0|1||||not yet stated
1676/23|1675-76|1676|23|16-may-1676|0|0|0|1||||not yet stated
1676/24|1675-76|1676|24|23-may-1676|0|0|0|1||||not yet stated
1676/25|1675-76|1676|25|30-may-1676|0|0|0|1||||not yet stated
1676/26|1675-76|1676|26|06-jun-1676|0|0|0|1||||not yet stated
1676/27|1675-76|1676|27|13-jun-1676|0|0|0|1||||not yet stated
1676/28|1675-76|1676|28|20-jun-1676|0|0|0|1||||not yet stated
1676/29|1675-76|1676|29|27-jun-1676|0|0|0|1||||not yet stated
1676/30|1675-76|1676|30|04-jul-1676|0|0|0|1||||not yet stated
1676/31|1675-76|1676|31|11-jul-1676|0|0|0|1||||not yet stated
1676/32|1675-76|1676|32|18-jul-1676|0|0|0|1||||not yet stated
1676/33|1675-76|1676|33|25-jul-1676|0|0|0|1||||not yet stated
1676/34|1675-76|1676|34|01-aug-1676|0|0|0|1||||not yet stated
1676/35|1675-76|1676|35|08-aug-1676|0|0|0|1||||not yet stated
1676/36|1675-76|1676|36|15-aug-1676|0|0|0|1||||not yet stated
1676/37|1675-76|1676|37|22-aug-1676|0|0|0|1||||not yet stated
1676/38|1675-76|1676|38|29-aug-1676|0|0|0|1||||not yet stated
1676/39|1675-76|1676|39|05-sep-1676|0|0|0|1||||not yet stated
1676/40|1675-76|1676|40|12-sep-1676|0|0|0|1||||not yet stated
1676/41|1675-76|1676|41|19-sep-1676|0|0|0|1||||not yet stated
1676/42|1675-76|1676|42|26-sep-1676|0|0|0|1||||not yet stated
1676/43|1675-76|1676|43|03-oct-1676|0|0|0|1||||not yet stated
1676/44|1675-76|1676|44|10-oct-1676|0|0|0|1||||not yet stated
1676/45|1675-76|1676|45|17-oct-1676|0|0|0|1||||not yet stated
1676/46|1675-76|1676|46|24-oct-1676|0|0|0|1||||not yet stated
1676/47|1675-76|1676|47|31-oct-1676|0|0|0|1||||not yet stated
1676/48|1675-76|1676|48|07-nov-1676|0|0|0|1||||not yet stated
1676/49|1675-76|1676|49|14-nov-1676|0|0|0|1||||not yet stated
1676/50|1675-76|1676|50|21-nov-1676|0|0|0|1||||not yet stated
1676/51|1675-76|1676|51|28-nov-1676|0|0|0|1||||not yet stated
1676/52|1675-76|1676|52|05-dec-1676|0|0|0|1||||not yet stated
1676/53|1675-76|1676|53|12-dec-1676|0|0|0|1||||not yet stated
1677/01|1676-77|1677|1|19-dec-1676|0|0|0|1||||not yet stated
1677/02|1676-77|1677|2|26-dec-1676|0|0|0|1||||not yet stated
1677/03|1676-77|1677|3|02-jan-1676|0|0|0|1||||not yet stated
1677/04|1676-77|1677|4|09-jan-1676|0|0|0|1||||not yet stated
1677/05|1676-77|1677|5|16-jan-1676|0|0|0|1||||not yet stated
1677/06|1676-77|1677|6|23-jan-1676|0|0|0|1||||not yet stated
1677/07|1676-77|1677|7|30-jan-1676|0|0|0|1||||not yet stated
1677/08|1676-77|1677|8|06-feb-1676|0|0|0|1||||not yet stated
1677/09|1676-77|1677|9|13-feb-1676|0|0|0|1||||not yet stated
1677/10|1676-77|1677|10|20-feb-1676|0|0|0|1||||not yet stated
1677/11|1676-77|1677|11|27-feb-1676|0|0|0|1||||not yet stated
1677/12|1676-77|1677|12|06-mar-1676|0|0|0|1||||not yet stated
1677/13|1676-77|1677|13|13-mar-1676|0|0|0|1||||not yet stated
1677/14|1676-77|1677|14|20-mar-1677|0|0|0|1||||not yet stated
1677/15|1676-77|1677|15|27-mar-1677|0|0|0|1||||not yet stated
1677/16|1676-77|1677|16|03-apr-1677|0|0|0|1||||not yet stated
1677/17|1676-77|1677|17|10-apr-1677|0|0|0|1||||not yet stated
1677/18|1676-77|1677|18|17-apr-1677|0|0|0|1||||not yet stated
1677/19|1676-77|1677|19|24-apr-1677|0|0|0|1||||not yet stated
1677/20|1676-77|1677|20|01-may-1677|0|0|0|1||||not yet stated
1677/21|1676-77|1677|21|08-may-1677|0|0|0|1||||not yet stated
1677/22|1676-77|1677|22|15-may-1677|0|0|0|1||||not yet stated
1677/23|1676-77|1677|23|22-may-1677|0|0|0|1||||not yet stated
1677/24|1676-77|1677|24|29-may-1677|0|0|0|1||||not yet stated
1677/25|1676-77|1677|25|05-jun-1677|0|0|0|1||||not yet stated
1677/26|1676-77|1677|26|12-jun-1677|0|0|0|1||||not yet stated
1677/27|1676-77|1677|27|19-jun-1677|0|0|0|1||||not yet stated
1677/28|1676-77|1677|28|26-jun-1677|0|0|0|1||||not yet stated
1677/29|1676-77|1677|29|03-jul-1677|0|0|0|1||||not yet stated
1677/30|1676-77|1677|30|10-jul-1677|0|0|0|1||||not yet stated
1677/31|1676-77|1677|31|17-jul-1677|0|0|0|1||||not yet stated
1677/32|1676-77|1677|32|24-jul-1677|0|0|0|1||||not yet stated
1677/33|1676-77|1677|33|31-jul-1677|0|0|0|1||||not yet stated
1677/34|1676-77|1677|34|07-aug-1677|0|0|0|1||||not yet stated
1677/35|1676-77|1677|35|14-aug-1677|0|0|0|1||||not yet stated
1677/36|1676-77|1677|36|21-aug-1677|0|0|0|1||||not yet stated
1677/37|1676-77|1677|37|28-aug-1677|0|0|0|1||||not yet stated
1677/38|1676-77|1677|38|04-sep-1677|0|0|0|1||||not yet stated
1677/39|1676-77|1677|39|11-sep-1677|0|0|0|1||||not yet stated
1677/40|1676-77|1677|40|18-sep-1677|0|0|0|1||||not yet stated
1677/41|1676-77|1677|41|25-oct-1677|0|0|0|1||||not yet stated
1677/42|1676-77|1677|42|02-oct-1677|0|0|0|1||||not yet stated
1677/43|1676-77|1677|43|09-oct-1677|0|0|0|1||||not yet stated
1677/44|1676-77|1677|44|16-oct-1677|0|0|0|1||||not yet stated
1677/45|1676-77|1677|45|23-oct-1677|0|0|0|1||||not yet stated
1677/46|1676-77|1677|46|30-oct-1677|0|0|0|1||||not yet stated
1677/47|1676-77|1677|47|06-nov-1677|0|0|0|1||||not yet stated
1677/48|1676-77|1677|48|13-nov-1677|0|0|0|1||||not yet stated
1677/49|1676-77|1677|49|20-nov-1677|0|0|0|1||||not yet stated
1677/50|1676-77|1677|50|27-nov-1677|0|0|0|1||||not yet stated
1677/51|1676-77|1677|51|04-dec-1677|0|0|0|1||||not yet stated
1677/52|1676-77|1677|52|11-dec-1677|0|0|0|1||||not yet stated
1678/01|1677-78|1678|1|18-dec-1677|0|0|0|1||||not yet stated
1678/02|1677-78|1678|2|25-dec-1677|0|0|0|1||||not yet stated
1678/03|1677-78|1678|3|01-jan-1677|0|0|0|1||||not yet stated
1678/04|1677-78|1678|4|08-jan-1677|0|0|0|1||||not yet stated
1678/05|1677-78|1678|5|15-jan-1677|0|0|0|1||||not yet stated
1678/06|1677-78|1678|6|22-jan-1677|0|0|0|1||||not yet stated
1678/07|1677-78|1678|7|29-jan-1677|0|0|0|1||||not yet stated
1678/08|1677-78|1678|8|05-feb-1677|0|0|0|1||||not yet stated
1678/09|1677-78|1678|9|12-feb-1677|0|0|0|1||||not yet stated
1678/10|1677-78|1678|10|19-feb-1677|0|0|0|1||||not yet stated
1678/11|1677-78|1678|11|26-feb-1677|0|0|0|1||||not yet stated
1678/12|1677-78|1678|12|05-mar-1677|0|0|0|1||||not yet stated
1678/13|1677-78|1678|13|12-mar-1677|0|0|0|1||||not yet stated
1678/14|1677-78|1678|14|19-mar-1678|0|0|0|1||||not yet stated
1678/15|1677-78|1678|15|26-mar-1678|0|0|0|1||||not yet stated
1678/16|1677-78|1678|16|02-apr-1678|0|0|0|1||||not yet stated
1678/17|1677-78|1678|17|09-apr-1678|0|0|0|1||||not yet stated
1678/18|1677-78|1678|18|16-apr-1678|0|0|0|1||||not yet stated
1678/19|1677-78|1678|19|23-apr-1678|0|0|0|1||||not yet stated
1678/20|1677-78|1678|20|30-apr-1678|0|0|0|1||||not yet stated
1678/21|1677-78|1678|21|07-may-1678|0|0|0|1||||not yet stated
1678/22|1677-78|1678|22|14-may-1678|0|0|0|1||||not yet stated
1678/23|1677-78|1678|23|21-may-1678|0|0|0|1||||not yet stated
1678/24|1677-78|1678|24|28-may-1678|0|0|0|1||||not yet stated
1678/25|1677-78|1678|25|04-jun-1678|0|0|0|1||||not yet stated
1678/26|1677-78|1678|26|11-jun-1678|0|0|0|1||||not yet stated
1678/27|1677-78|1678|27|18-jun-1678|0|0|0|1||||not yet stated
1678/28|1677-78|1678|28|25-jun-1678|0|0|0|1||||not yet stated
1678/29|1677-78|1678|29|02-jul-1678|0|0|0|1||||not yet stated
1678/30|1677-78|1678|30|09-jul-1678|0|0|0|1||||not yet stated
1678/31|1677-78|1678|31|16-jul-1678|0|0|0|1||||not yet stated
1678/32|1677-78|1678|32|23-jul-1678|0|0|0|1||||not yet stated
1678/33|1677-78|1678|33|30-jul-1678|0|0|0|1||||not yet stated
1678/34|1677-78|1678|34|06-aug-1678|0|0|0|1||||not yet stated
1678/35|1677-78|1678|35|13-aug-1678|0|0|0|1||||not yet stated
1678/36|1677-78|1678|36|20-aug-1678|0|0|0|1||||not yet stated
1678/37|1677-78|1678|37|27-aug-1678|0|0|0|1||||not yet stated
1678/38|1677-78|1678|38|03-sep-1678|0|0|0|1||||not yet stated
1678/39|1677-78|1678|39|10-sep-1678|0|0|0|1||||not yet stated
1678/40|1677-78|1678|40|17-sep-1678|0|0|0|1||||not yet stated
1678/41|1677-78|1678|41|24-sep-1678|0|0|0|1||||not yet stated
1678/42|1677-78|1678|42|01-oct-1678|0|0|0|1||||not yet stated
1678/43|1677-78|1678|43|08-oct-1678|0|0|0|1||||not yet stated
1678/44|1677-78|1678|44|15-oct-1678|0|0|0|1||||not yet stated
1678/45|1677-78|1678|45|22-oct-1678|0|0|0|1||||not yet stated
1678/46|1677-78|1678|46|29-oct-1678|0|0|0|1||||not yet stated
1678/47|1677-78|1678|47|05-nov-1678|0|0|0|1||||not yet stated
1678/48|1677-78|1678|48|12-nov-1678|0|0|0|1||||not yet stated
1678/49|1677-78|1678|49|19-nov-1678|0|0|0|1||||not yet stated
1678/50|1677-78|1678|50|26-nov-1678|0|0|0|1||||not yet stated
1678/51|1677-78|1678|51|03-dec-1678|0|0|0|1||||not yet stated
1678/52|1677-78|1678|52|10-dec-1678|0|0|0|1||||not yet stated
1679/01|1678-79|1679|1|17-dec-1678|0|0|0|1||||not yet stated
1679/02|1678-79|1679|2|24-dec-1678|0|0|0|1||||not yet stated
1679/03|1678-79|1679|3|31-dec-1678|0|0|0|1||||not yet stated
1679/04|1678-79|1679|4|07-jan-1678|0|0|0|1||||not yet stated
1679/05|1678-79|1679|5|14-jan-1678|0|0|0|1||||not yet stated
1679/06|1678-79|1679|6|21-jan-1678|0|0|0|1||||not yet stated
1679/07|1678-79|1679|7|28-jan-1678|0|0|0|1||||not yet stated
1679/08|1678-79|1679|8|04-feb-1678|0|0|0|1||||not yet stated
1679/09|1678-79|1679|9|11-feb-1678|0|0|0|1||||not yet stated
1679/10|1678-79|1679|10|18-feb-1678|0|0|0|1||||not yet stated
1679/11|1678-79|1679|11|25-feb-1678|0|0|0|1||||not yet stated
1679/12|1678-79|1679|12|04-mar-1678|0|0|0|1||||not yet stated
1679/13|1678-79|1679|13|11-mar-1678|0|0|0|1||||not yet stated
1679/14|1678-79|1679|14|18-mar-1679|0|0|0|1||||not yet stated
1679/15|1678-79|1679|15|25-mar-1679|0|0|0|1||||not yet stated
1679/16|1678-79|1679|16|01-apr-1679|0|0|0|1||||not yet stated
1679/17|1678-79|1679|17|08-apr-1679|0|0|0|1||||not yet stated
1679/18|1678-79|1679|18|15-apr-1679|0|0|0|1||||not yet stated
1679/19|1678-79|1679|19|22-apr-1679|0|0|0|1||||not yet stated
1679/20|1678-79|1679|20|29-apr-1679|0|0|0|1||||not yet stated
1679/21|1678-79|1679|21|06-may-1679|0|0|0|1||||not yet stated
1679/22|1678-79|1679|22|13-may-1679|0|0|0|1||||not yet stated
1679/23|1678-79|1679|23|20-may-1679|0|0|0|1||||not yet stated
1679/24|1678-79|1679|24|27-may-1679|0|0|0|1||||not yet stated
1679/25|1678-79|1679|25|03-jun-1679|0|0|0|1||||not yet stated
1679/26|1678-79|1679|26|10-jun-1679|0|0|0|1||||not yet stated
1679/27|1678-79|1679|27|17-jun-1679|0|0|0|1||||not yet stated
1679/28|1678-79|1679|28|24-jun-1679|0|0|0|1||||not yet stated
1679/29|1678-79|1679|29|01-jul-1679|0|0|0|1||||not yet stated
1679/30|1678-79|1679|30|08-jul-1679|0|0|0|1||||not yet stated
1679/31|1678-79|1679|31|15-jul-1679|0|0|0|1||||not yet stated
1679/32|1678-79|1679|32|22-jul-1679|0|0|0|1||||not yet stated
1679/33|1678-79|1679|33|29-jul-1679|0|0|0|1||||not yet stated
1679/34|1678-79|1679|34|05-aug-1679|0|0|0|1||||not yet stated
1679/35|1678-79|1679|35|12-aug-1679|0|0|0|1||||not yet stated
1679/36|1678-79|1679|36|19-aug-1679|0|0|0|1||||not yet stated
1679/37|1678-79|1679|37|26-aug-1679|0|0|0|1||||not yet stated
1679/38|1678-79|1679|38|02-sep-1679|0|0|0|1||||not yet stated
1679/39|1678-79|1679|39|09-sep-1679|0|0|0|1||||not yet stated
1679/40|1678-79|1679|40|16-sep-1679|0|0|0|1||||not yet stated
1679/41|1678-79|1679|41|23-sep-1679|0|0|0|1||||not yet stated
1679/42|1678-79|1679|42|30-sep-1679|0|0|0|1||||not yet stated
1679/43|1678-79|1679|43|07-oct-1679|0|0|0|1||||not yet stated
1679/44|1678-79|1679|44|14-oct-1679|0|0|0|1||||not yet stated
