"Omeka Item #","DataScribe Item #","DataScribe Record #","DataScribe Record Position",Year,is_missing,is_illegible,"Week Number",is_missing,is_illegible,"Unique Identifier",is_missing,is_illegible,"Start Day",is_missing,is_illegible,"Start Month",is_missing,is_illegible,"End Day",is_missing,is_illegible,"End Month",is_missing,is_illegible,Abortive,is_missing,is_illegible,Aged,is_missing,is_illegible,Ague,is_missing,is_illegible,Apoplexy,is_missing,is_illegible,Asthma,is_missing,is_illegible,Bed-ridden,is_missing,is_illegible,Blasted,is_missing,is_illegible,Bleeding,is_missing,is_illegible,Bloody-flux,is_missing,is_illegible,Calenture,is_missing,is_illegible,Cancer,is_missing,is_illegible,Canker,is_missing,is_illegible,"Chicken Pox",is_missing,is_illegible,Child-Bed,is_missing,is_illegible,Chrisoms,is_missing,is_illegible,Cold,is_missing,is_illegible,Colick,is_missing,is_illegible,Consumption,is_missing,is_illegible,Convulsion,is_missing,is_illegible,Cough,is_missing,is_illegible,Cramp,is_missing,is_illegible,Diabetes,is_missing,is_illegible,Dropsie,is_missing,is_illegible,Drowned,is_missing,is_illegible,"Drowned (Descriptive Text)",is_missing,is_illegible,Executed,is_missing,is_illegible,"Executed (Descriptive Text)",is_missing,is_illegible,Falling-sickness,is_missing,is_illegible,Fever,is_missing,is_illegible,Fistula,is_missing,is_illegible,"Flox and Small-Pox",is_missing,is_illegible,"Flox and Small-Pox (Descriptive Text)",is_missing,is_illegible,Flux,is_missing,is_illegible,"Found dead",is_missing,is_illegible,"Found Dead (Descriptive Text)",is_missing,is_illegible,French-Pox,is_missing,is_illegible,Frets,is_missing,is_illegible,Gangreen,is_missing,is_illegible,Gout,is_missing,is_illegible,Gravel,is_missing,is_illegible,Grief,is_missing,is_illegible,"Griping in the Guts",is_missing,is_illegible,Headache,is_missing,is_illegible,Headmouldshot,is_missing,is_illegible,"Hooping Cough",is_missing,is_illegible,Hiccough,is_missing,is_illegible,Horshoehead,is_missing,is_illegible,Impostume,is_missing,is_illegible,Infants,is_missing,is_illegible,Inflammation,is_missing,is_illegible,Itch,is_missing,is_illegible,Jaundies,is_missing,is_illegible,Jaw-fallen,is_missing,is_illegible,"Kings Evil",is_missing,is_illegible,Leprosie,is_missing,is_illegible,Lethargy,is_missing,is_illegible,Liver-grown,is_missing,is_illegible,Looseness,is_missing,is_illegible,"Lunatick and Frenzy",is_missing,is_illegible,"Malignant Fever",is_missing,is_illegible,Meagrim,is_missing,is_illegible,Measles,is_missing,is_illegible,Miscarriage,is_missing,is_illegible,Mortification,is_missing,is_illegible,Mother,is_missing,is_illegible,"Noli me tangere",is_missing,is_illegible,Overlaid,is_missing,is_illegible,Palsie,is_missing,is_illegible,Plague,is_missing,is_illegible,Planet,is_missing,is_illegible,Plurisie,is_missing,is_illegible,Purples,is_missing,is_illegible,Quinsie,is_missing,is_illegible,Rash,is_missing,is_illegible,Rheumatism,is_missing,is_illegible,Rickets,is_missing,is_illegible,"Rising of the Lights",is_missing,is_illegible,"Running of the Reins",is_missing,is_illegible,Rupture,is_missing,is_illegible,"Scald Head",is_missing,is_illegible,"Scarlet Fever",is_missing,is_illegible,Sciatica,is_missing,is_illegible,Scowring,is_missing,is_illegible,Scurvy,is_missing,is_illegible,Sores,is_missing,is_illegible,Shingles,is_missing,is_illegible,Spleen,is_missing,is_illegible,Spotted-Fever,is_missing,is_illegible,"St. Anthony's Fire",is_missing,is_illegible,Starved,is_missing,is_illegible,"Starved (Description)",is_missing,is_illegible,Still-born,is_missing,is_illegible,Stone,is_missing,is_illegible,"Stopping of the Stomach",is_missing,is_illegible,Strangury,is_missing,is_illegible,Strongullion,is_missing,is_illegible,Suddenly,is_missing,is_illegible,Surfeit,is_missing,is_illegible,"Swelling in the Throat",is_missing,is_illegible,Swine-Pox,is_missing,is_illegible,Teeth,is_missing,is_illegible,Thrush,is_missing,is_illegible,Tissick,is_missing,is_illegible,Tympany,is_missing,is_illegible,"Twisting of the Guts",is_missing,is_illegible,Ulcer,is_missing,is_illegible,Vapours,is_missing,is_illegible,Vomiting,is_missing,is_illegible,"Water in the Head",is_missing,is_illegible,Wen,is_missing,is_illegible,Wind,is_missing,is_illegible,Wolf,is_missing,is_illegible,Worms,is_missing,is_illegible,Killed,is_missing,is_illegible,"Killed (Descriptive Text)",is_missing,is_illegible,Suicide,is_missing,is_illegible,"Suicide (Descriptive Text)",is_missing,is_illegible,Other,is_missing,is_illegible,"Other (Descriptive Text)",is_missing,is_illegible,"Christened (Male)",is_missing,is_illegible,"Christened (Female)",is_missing,is_illegible,"Christened (In All)",is_missing,is_illegible,"Buried (Male)",is_missing,is_illegible,"Buried (Female)",is_missing,is_illegible,"Buried (All)",is_missing,is_illegible,"Plague Deaths",is_missing,is_illegible,"Increase/Decrease in Burials",is_missing,is_illegible,"Increase/Decrease in Plague Deaths",is_missing,is_illegible,"Parishes Clear of the Plague",is_missing,is_illegible,"Parishes Infected (with Plague)",is_missing,is_illegible
38465,39128,10088,1,1665,,,16,,,QC-1665-16-verso,,,4,,,April,,,11,,,April,,,2,,,28,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,5,,,12,,,,1,,,1,,87,,,25,,,1,,,,1,,,1,,31,,,,1,,,1,,,1,,,1,,,1,,34,,,,1,,19,,,,,,,1,,,1,,,1,,4,,,,1,,2,,,,1,,,1,,,1,,22,,,,1,,1,,,,1,,,1,,,1,,3,,,6,,,,1,,,1,,2,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,2,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,14,,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,12,,,1,,,4,,,,1,,,1,,5,,,8,,,,1,,,1,,25,,,,1,,8,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,126,,,119,,,245,,,197,,,185,,,382,,,0,,,38,,,,1,,130,,,0,,
38470,39133,10089,1,1665,,,21,,,QC-1665-21-verso,,,9,,,May,,,16,,,May,,,2,,,22,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,12,,,,1,,,1,,75,,,34,,,2,,,,1,,,1,,22,,,,1,,,1,,1,,,,,,,1,,32,,,,1,,14,,,,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,20,,,,1,,,1,,,1,,,1,,,1,,1,,,10,,,,1,,,1,,3,,,,1,,,1,,,1,,1,,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,3,,,,1,,1,,,1,,,1,,,,1,,,1,,7,,,6,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,10,,,,1,,,1,,,1,,5,,,1,,,3,,,1,,,,1,,2,,,13,,,,1,,,1,,23,,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,4,,,,1,,,1,,,1,,,1,,2,,,"Kild 2; one by a fall from a Garret window at St. Nicholas Coleaby; and one with a Cart at Stepney",,,116,,,111,,,227,,,180,,,173,,,353,,,3,,,6,,,,1,,128,,,2,,
38503,39136,10090,1,1665,,,24,,,QC-1664-24-verso,,,30,,,May,,,6,,,June,,,,1,,19,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,9,,,,1,,1,,,63,,,31,,,1,,,,1,,,1,,27,,,1,,,"Drowned at Stepney 1",,,,1,,,1,,,1,,43,,,1,,,20,,,,,,2,,,1,,,"Found dead in the Abby, at St. Margaret Westminster 1",,,,1,,,1,,1,,,,1,,,1,,,1,,27,,,,1,,,1,,,1,,,1,,,1,,3,,,12,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,43,,,,1,,,1,,1,,,,1,,,1,,,,,11,,,2,,,,1,,1,,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,16,,,,1,,,1,,,1,,7,,,1,,,2,,,1,,,,1,,3,,,9,,,,1,,,1,,25,,,,1,,2,,,2,,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,"Bruised 1; Sore mouth 1",,,119,,,115,,,234,,,211,,,194,,,405,,,43,,,5,,,,1,,123,,,7,,
38510,39143,10091,1,1665,,,31,,,QC-1665-31-verso,,,18,,,July,,,25,,,July,,,5,,,31,,,,1,,1,,,,1,,,1,,2,,,1,,,,1,,,1,,1,,,,1,,,1,,19,,,21,,,,1,,3,,,136,,,52,,,1,,,,1,,,1,,53,,,4,,,"Drowned 4; one at Saviours Southwark; two at St. Katharines Tower; and one at St. Margaret Westminster",,,,1,,,1,,,1,,164,,,,1,,16,,,,1,,2,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,40,,,,1,,,1,,,1,,,1,,,1,,6,,,10,,,,1,,,1,,2,,,,1,,3,,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1843,,,,1,,,1,,3,,,2,,,,1,,,1,,10,,,14,,,,1,,1,,,,1,,,1,,,1,,8,,,6,,,,1,,,1,,,1,,114,,,,1,,,1,,,1,,9,,,1,,,2,,,1,,,,1,,,1,,103,,,,1,,,1,,67,,,5,,,1,,,1,,,,1,,3,,,,1,,2,,,,1,,,1,,1,,,,1,,9,,,,1,,,1,,,1,,,1,,1,,,"Frighted 1",,,93,,,100,,,193,,,1382,,,1403,,,2785,,,1843,,,1024,,,,1,,62,,,68,,
38584,39157,10092,1,1665,,,45,,,QC-1665-45-verso,,,24,,,October,,,31,,,October,,,1,,,22,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,11,,,8,,,,1,,,1,,67,,,27,,,,1,,,1,,,1,,24,,,1,,,"Drowned at St. Saviours Southwark 1",,,,1,,,1,,,1,,75,,,,1,,1,,,"flox 0; small-pox 1",,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,12,,,,1,,,1,,,1,,,1,,,1,,1,,,8,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,1031,,,,1,,,1,,,1,,,1,,,1,,,1,,6,,,4,,,,1,,,1,,,1,,,1,,,1,,1,,,2,,,,1,,,1,,,1,,13,,,,1,,,1,,,1,,4,,,2,,,3,,,1,,,,1,,,1,,14,,,,1,,,1,,36,,,2,,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,"Sore legge 1",,,50,,,54,,,104,,,723,,,665,,,1388,,,1031,,,-418,,,,1,,33,,,97,,
38626,39169,10093,1,1665,,,4,,,QC-1665-04-verso,,,9,,,January,,,16,,,January,,,3,,,16,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,2,,,6,,,1,,,3,,,52,,,9,,,1,,,,1,,,1,,24,,,1,,,"Drowned at S. Mary Sommerset 1",,,,1,,,1,,,1,,20,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,1,,,6,,,,1,,,1,,,1,,,1,,,1,,1,,,5,,,,1,,,1,,1,,,,1,,2,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,158,,,,1,,,1,,,1,,1,,,,1,,,1,,2,,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,6,,,2,,,2,,,1,,,,1,,,1,,13,,,,1,,,1,,15,,,1,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,8,,,,1,,,1,,,1,,,1,,2,,,"Killed 2; one by the fall of a Faggot from the Pile, at St. Martin Vintrey; and one by a fall from a Hay-loft at St. Martin in the Fields",,,71,,,64,,,135,,,186,,,189,,,375,,,158,,,110,,,,1,,83,,,47,,
38627,39170,10094,1,1665,,,5,,,QC-1665-05-verso,,,16,,,January,,,23,,,January,,,1,,,10,,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,5,,,1,,,1,,,52,,,16,,,1,,,,1,,,1,,21,,,2,,,"Drowned 2; one at St. Olaves in Southwark; and one at St. Magdalen Bermondsey",,,,1,,,1,,,1,,16,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,6,,,,1,,1,,,,1,,,1,,,1,,1,,,4,,,,1,,,1,,3,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,79,,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,6,,,,1,,3,,,,1,,,1,,3,,,3,,,,1,,1,,,9,,,1,,,4,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,"Frighted 1",,,78,,,71,,,149,,,145,,,127,,,272,,,79,,,-103,,,,1,,100,,,30,,
38628,39171,10095,1,1665,,,6,,,QC-1665-06-verso,,,23,,,"January ",,,30,,,January,,,2,,,5,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,8,,,,1,,,1,,46,,,6,,,,1,,,1,,,1,,22,,,,1,,,1,,,1,,,1,,,1,,17,,,,1,,1,,,"flox 0; small-pox 1",,,,1,,1,,,"Fonnd dead in the Street (an Infant) at St. Maragret in Westminster 1",,,,1,,,1,,1,,,,1,,,1,,,1,,6,,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,,1,,,1,,2,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,56,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,5,,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,5,,,4,,,,1,,,1,,,1,,2,,,7,,,,1,,,1,,7,,,1,,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,"Burnt by a fall into the Fire at St. Mary Savoy 1",,,81,,,76,,,157,,,118,,,109,,,227,,,56,,,-45,,,,1,,101,,,29,,
38629,39172,10096,1,1665,,,7,,,QC-1665-07-verso,,,30,,,January,,,6,,,February,,,2,,,15,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,4,,,8,,,,1,,,1,,60,,,15,,,,1,,,1,,,1,,15,,,,1,,,1,,,1,,,1,,,1,,13,,,1,,,1,,,"flox 0; small-pox 1",,,,1,,,1,,,1,,1,,,,1,,1,,,1,,,,1,,,1,,5,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,52,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,2,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,5,,,,1,,1,,,,1,,,1,,,1,,8,,,,1,,,1,,7,,,,1,,3,,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,"Hanged himself at St. Giles Cripplegate 1",,,,1,,,1,,72,,,75,,,147,,,124,,,107,,,231,,,52,,,4,,,,1,,105,,,25,,
38630,39173,10097,1,1665,,,8,,,QC-1665-08-verso,,,6,,,February,,,13,,,February,,,,1,,16,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,8,,,,1,,2,,,48,,,19,,,,1,,,1,,,1,,10,,,2,,,"Drownd 2; one at St. Katherine Tower; and one at Lambeth ",,,,1,,,1,,,1,,24,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,,1,,1,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,2,,,59,,,,1,,,1,,,1,,,1,,,1,,,1,,6,,,1,,,,1,,3,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,6,,,,1,,1,,,,1,,,1,,1,,,7,,,,1,,,1,,5,,,1,,,1,,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,1,,,"Poisoned her self at St. Mary Whitechapel",,,,1,,,1,,79,,,94,,,173,,,127,,,122,,,249,,,59,,,18,,,,1,,104,,,26,,
38631,39174,10098,1,1665,,,9,,,QC-1665-09-verso,,,13,,,February,,,20,,,February,,,1,,,16,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,6,,,12,,,,1,,,1,,49,,,13,,,,1,,,1,,,1,,17,,,1,,,"Drowned at Alhallows the Great 1",,,,1,,,1,,,1,,7,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,69,,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,9,,,,1,,,1,,,1,,6,,,2,,,1,,,,1,,,1,,,1,,5,,,,1,,,1,,10,,,1,,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,3,,,,1,,,1,,,1,,,1,,1,,,"Killed by a fall down a pair of stairs at St. Andrew in Holborn 1",,,83,,,88,,,171,,,133,,,119,,,252,,,69,,,3,,,,1,,100,,,30,,
38672,39175,10106,1,1665,,,10,,,QC-1665-10-verso,,,20,,,February,,,27,,,February,,,2,,,10,,,3,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,3,,,3,,,,1,,,1,,53,,,9,,,,1,,,1,,,1,,28,,,,1,,,1,,,1,,,1,,,1,,15,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,6,,,,1,,,1,,,1,,,1,,,1,,,1,,7,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,42,,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,3,,,,1,,1,,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,8,,,2,,,,1,,,1,,,1,,,1,,7,,,,1,,,1,,7,,,,1,,4,,,2,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,2,,,"Blown up with Gun-Powder (by accident) at St. Giles Cripplegate 1; Murthered at St. Sepulchres 1",,,1,,,"Killed himself at St. Sepulchres one",,,3,,,"one killed by a fall abroad off a Ship at Rotorith; Sore legge 1; Wounded 1",,,75,,,83,,,158,,,132,,,105,,,237,,,42,,,-15,,,-27,,,111,,,19,,
38673,39176,10133,1,1665,,,11,,,QC-1665-11-verso,,,27,,,February,,,6,,,March,,,2,,,13,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,6,,,,1,,,1,,57,,,29,,,,1,,,1,,,1,,23,,,1,,,"Drowned at S. Saviours Southwark 1",,,6,,,,1,,,1,,5,,,,1,,,1,,,1,,1,,,,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,10,,,,1,,,1,,,1,,,1,,,1,,4,,,2,,,,1,,,1,,,1,,,1,,1,,,,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,28,,,,1,,1,,,1,,,,1,,,1,,,1,,4,,,3,,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,5,,,1,,,1,,,,1,,,1,,1,,,8,,,,1,,,1,,8,,,1,,,2,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,"Killed by a fall at Christchurch 1",,,81,,,79,,,160,,,122,,,116,,,238,,,28,,,1,,,-14,,,111,,,19,,
38674,39177,10135,1,1665,,,12,,,QC-1665-12-verso,,,6,,,March,,,13,,,March,,,2,,,7,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,7,,,10,,,,1,,,1,,49,,,15,,,1,,,,1,,,1,,16,,,1,,,"Drowned a S. Olaves Southwark 1",,,,1,,,1,,,1,,10,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,1,,,3,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,29,,,,1,,2,,,,1,,,1,,,1,,,1,,2,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,12,,,1,,,4,,,,1,,,1,,1,,,8,,,,1,,,1,,7,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,2,,,"Killed with a Sword at S. Giles in the Fields 1; Murthered at S. Botolph Aldersgate 1",,,1,,,"Hanged himself at St. Giles Cripplegate 1",,,,1,,,1,,83,,,92,,,175,,,111,,,96,,,207,,,29,,,-31,,,1,,,113,,,17,,
38675,39178,10136,1,1665,,,13,,,QC-1665-13-verso,,,13,,,March,,,20,,,March,,,3,,,15,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,12,,,,1,,,1,,39,,,11,,,2,,,,1,,,1,,22,,,1,,,"Drowned at Stepney 1",,,,1,,,1,,,1,,15,,,,1,,1,,,"flox 0; small-pox 1",,,,1,,1,,,"Found dead (a man) in the Common Sewer at St. Katherine near the Tower 1",,,1,,,,1,,,1,,1,,,,1,,,1,,10,,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,33,,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,6,,,,1,,1,,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,8,,,3,,,2,,,,1,,,1,,,1,,7,,,,1,,,1,,11,,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,"Hanged her self at St. Peter Pauls-wharf 1",,,1,,,"Scalded in a Brewers Mash-Fat at Stepney 1",,,101,,,97,,,198,,,121,,,112,,,233,,,33,,,26,,,41,,,113,,,17,,
38676,39179,10155,1,1666,,,14,,,QC-1666-14-verso,,,20,,,March,,,27,,,March,,,1,,,14,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,4,,,1,,,,1,,54,,,24,,,,1,,,1,,,1,,25,,,1,,,"Drowned in a Well at S. Sepulchres 1",,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,2,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,1,,,3,,,,1,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,17,,,,1,,1,,,,1,,,1,,,1,,,1,,4,,,5,,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,,1,,8,,,1,,,4,,,,1,,,1,,1,,,5,,,,1,,,1,,7,,,3,,,5,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,4,,,"Wounded 1;Killed 3; one with a fall at S. Mary Hill; one by the fall of a Horse at St. Botolph Aldgate; and one by kick of a Horse at St. Giles in the Fields",,,97,,,79,,,176,,,125,,,99,,,224,,,17,,,-9,,,-16,,,122,,,8,,
38677,39180,10156,1,1666,,,15,,,QC-1666-15-verso,,,27,,,"March ",,,3,,,April,,,1,,,9,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,9,,,,1,,,1,,53,,,15,,,,1,,,1,,,1,,11,,,1,,,"Drowned at St. Katherine near the Tower 1",,,,1,,,1,,,1,,12,,,,1,,2,,,"flox 0; small-pox 2",,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,6,,,,1,,,1,,,1,,,1,,,1,,3,,,6,,,,1,,,1,,2,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,26,,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,3,,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,9,,,2,,,6,,,,1,,,1,,,1,,3,,,,1,,,1,,8,,,2,,,1,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,"Killed with a Cart at St. Giles Cripplegate 1; Wounded 1",,,93,,,85,,,178,,,108,,,103,,,211,,,26,,,-13,,,9,,,177,,,13,,
38678,39181,10157,1,1666,,,16,,,QC-1666-16-verso,,,3,,,April,,,10,,,April,,,,1,,10,,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,10,,,,1,,1,,,40,,,11,,,,1,,,1,,,1,,11,,,4,,,"Drowned 4; three at St. Katherine near the Tower; and one in a Brewers Turn at St. Mary Islington ",,,,1,,,1,,,1,,12,,,,1,,,1,,,1,,,1,,1,,,"Found dead in the street at St. Mary Savoy 1",,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,,1,,,1,,,1,,,1,,,1,,3,,,2,,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,28,,,,1,,,1,,,1,,1,,,,1,,,1,,3,,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,6,,,,1,,,1,,,1,,6,,,,1,,7,,,,1,,,1,,1,,,8,,,,1,,,1,,8,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,"Wounded 1",,,78,,,63,,,141,,,92,,,103,,,195,,,28,,,-16,,,2,,,116,,,14,,
